site_id,year,has_data
JP-KaP,2024,FALSE
JP-KaP,2025,FALSE
JP-Khw,1981,FALSE
JP-Khw,1982,FALSE
JP-Khw,1983,FALSE
JP-Khw,1984,FALSE
JP-Khw,1985,FALSE
JP-Khw,1986,FALSE
JP-Khw,1987,FALSE
JP-Khw,1988,FALSE
JP-Khw,1989,FALSE
JP-Khw,1990,FALSE
JP-Khw,1991,FALSE
JP-Khw,1992,FALSE
JP-Khw,1993,FALSE
JP-Khw,1994,FALSE
JP-Khw,1995,FALSE
JP-Khw,1996,FALSE
JP-Khw,1997,FALSE
JP-Khw,1998,FALSE
JP-Khw,1999,FALSE
JP-Khw,2000,FALSE
JP-Khw,2000,FALSE
JP-Khw,2001,FALSE
JP-Khw,2001,FALSE
JP-Khw,2002,FALSE
JP-Khw,2002,FALSE
JP-Khw,2003,FALSE
JP-Khw,2003,FALSE
JP-Khw,2004,FALSE
JP-Khw,2004,FALSE
JP-Khw,2005,FALSE
JP-Khw,2005,FALSE
JP-Khw,2006,FALSE
JP-Khw,2006,FALSE
JP-Khw,2007,FALSE
JP-Khw,2007,FALSE
JP-Khw,2008,FALSE
JP-Khw,2008,FALSE
JP-Khw,2009,FALSE
JP-Khw,2009,FALSE
JP-Khw,2010,FALSE
JP-Khw,2010,FALSE
JP-Khw,2011,FALSE
JP-Khw,2011,FALSE
JP-Khw,2012,FALSE
JP-Khw,2012,FALSE
JP-Khw,2013,FALSE
JP-Khw,2013,FALSE
JP-Khw,2014,FALSE
JP-Khw,2014,FALSE
JP-Khw,2015,FALSE
JP-Khw,2015,FALSE
JP-Khw,2016,FALSE
JP-Khw,2016,FALSE
JP-Khw,2017,FALSE
JP-Khw,2017,FALSE
JP-Khw,2018,FALSE
JP-Khw,2018,FALSE
JP-Khw,2019,FALSE
JP-Khw,2019,FALSE
JP-Khw,2020,FALSE
JP-Khw,2020,FALSE
JP-Khw,2021,FALSE
JP-Khw,2021,FALSE
JP-Khw,2022,FALSE
JP-Khw,2023,FALSE
JP-Khw,2024,FALSE
JP-Khw,2025,FALSE
JP-Kzw,1981,FALSE
JP-Kzw,1982,FALSE
JP-Kzw,1983,FALSE
JP-Kzw,1984,FALSE
JP-Kzw,1985,FALSE
JP-Kzw,1986,FALSE
JP-Kzw,1987,FALSE
JP-Kzw,1988,FALSE
JP-Kzw,1989,FALSE
JP-Kzw,1990,FALSE
JP-Kzw,1991,FALSE
JP-Kzw,1992,FALSE
JP-Kzw,1993,FALSE
JP-Kzw,1994,FALSE
JP-Kzw,1995,FALSE
JP-Kzw,1996,FALSE
JP-Kzw,1997,FALSE
JP-Kzw,1998,FALSE
JP-Kzw,1999,FALSE
JP-Kzw,2000,FALSE
JP-Kzw,2001,TRUE
JP-Kzw,2001,TRUE
JP-Kzw,2002,TRUE
JP-Kzw,2003,TRUE
JP-Kzw,2004,TRUE
JP-Kzw,2005,TRUE
JP-Kzw,2006,TRUE
JP-Kzw,2007,TRUE
JP-Kzw,2008,TRUE
JP-Kzw,2009,FALSE
JP-Kzw,2010,FALSE
JP-Kzw,2011,FALSE
JP-Kzw,2012,FALSE
JP-Kzw,2013,FALSE
JP-Kzw,2014,FALSE
JP-Kzw,2015,FALSE
JP-Kzw,2016,FALSE
JP-Kzw,2017,FALSE
JP-Kzw,2018,FALSE
JP-Kzw,2019,FALSE
JP-Kzw,2020,FALSE
JP-Kzw,2021,FALSE
JP-Kzw,2022,FALSE
JP-Kzw,2023,FALSE
JP-Kzw,2024,FALSE
JP-Kzw,2025,FALSE
JP-MBF,1981,FALSE
JP-MBF,1982,FALSE
JP-MBF,1983,FALSE
JP-MBF,1984,FALSE
JP-MBF,1985,FALSE
JP-MBF,1986,FALSE
JP-MBF,1987,FALSE
JP-MBF,1988,FALSE
JP-MBF,1989,FALSE
JP-MBF,1990,FALSE
JP-MBF,1991,FALSE
JP-MBF,1992,FALSE
JP-MBF,1993,FALSE
JP-MBF,1994,FALSE
JP-MBF,1995,FALSE
JP-MBF,1996,FALSE
JP-MBF,1997,FALSE
JP-MBF,1998,FALSE
JP-MBF,1999,FALSE
JP-MBF,2000,FALSE
JP-MBF,2001,FALSE
JP-MBF,2002,FALSE
JP-MBF,2003,FALSE
JP-MBF,2004,TRUE
JP-MBF,2004,TRUE
JP-MBF,2005,TRUE
JP-MBF,2006,TRUE
JP-MBF,2007,TRUE
JP-MBF,2008,TRUE
JP-MBF,2009,TRUE
JP-MBF,2010,TRUE
JP-MBF,2010,TRUE
JP-MBF,2011,TRUE
JP-MBF,2011,TRUE
JP-MBF,2012,FALSE
JP-MBF,2013,FALSE
JP-MBF,2014,FALSE
JP-MBF,2015,FALSE
JP-MBF,2016,FALSE
JP-MBF,2017,FALSE
JP-MBF,2018,FALSE
JP-MBF,2019,FALSE
JP-MBF,2020,FALSE
JP-MBF,2021,FALSE
JP-MBF,2022,FALSE
JP-MBF,2023,FALSE
JP-MBF,2024,FALSE
JP-MBF,2025,FALSE
JP-MMF,1981,FALSE
JP-MMF,1982,FALSE
JP-MMF,1983,FALSE
JP-MMF,1984,FALSE
JP-MMF,1985,FALSE
JP-MMF,1986,FALSE
JP-MMF,1987,FALSE
JP-MMF,1988,FALSE
JP-MMF,1989,FALSE
JP-MMF,1990,FALSE
JP-MMF,1991,FALSE
JP-MMF,1992,FALSE
JP-MMF,1993,FALSE
JP-MMF,1994,FALSE
JP-MMF,1995,FALSE
JP-MMF,1996,FALSE
JP-MMF,1997,FALSE
JP-MMF,1998,FALSE
JP-MMF,1999,FALSE
JP-MMF,2000,FALSE
JP-MMF,2001,FALSE
JP-MMF,2002,FALSE
JP-MMF,2003,FALSE
JP-MMF,2004,TRUE
JP-MMF,2004,TRUE
JP-MMF,2005,TRUE
JP-MMF,2006,TRUE
JP-MMF,2007,TRUE
JP-MMF,2008,TRUE
JP-MMF,2009,TRUE
JP-MMF,2010,TRUE
JP-MMF,2011,TRUE
JP-MMF,2011,TRUE
JP-MMF,2012,FALSE
JP-MMF,2013,FALSE
JP-MMF,2014,FALSE
JP-MMF,2015,FALSE
JP-MMF,2016,FALSE
JP-MMF,2017,FALSE
JP-MMF,2018,FALSE
JP-MMF,2019,FALSE
JP-MMF,2020,FALSE
JP-MMF,2021,FALSE
JP-MMF,2022,FALSE
JP-MMF,2023,FALSE
JP-MMF,2024,FALSE
JP-MMF,2025,FALSE
JP-Mse,1981,FALSE
JP-Mse,1982,FALSE
JP-Mse,1983,FALSE
JP-Mse,1984,FALSE
JP-Mse,1985,FALSE
JP-Mse,1986,FALSE
JP-Mse,1987,FALSE
JP-Mse,1988,FALSE
JP-Mse,1989,FALSE
JP-Mse,1990,FALSE
JP-Mse,1991,FALSE
JP-Mse,1992,FALSE
JP-Mse,1993,FALSE
JP-Mse,1994,FALSE
JP-Mse,1995,FALSE
JP-Mse,1996,FALSE
JP-Mse,1997,FALSE
JP-Mse,1998,FALSE
JP-Mse,1999,FALSE
JP-Mse,2000,FALSE
JP-Mse,2001,FALSE
JP-Mse,2002,TRUE
JP-Mse,2003,TRUE
JP-Mse,2004,TRUE
JP-Mse,2005,TRUE
JP-Mse,2006,TRUE
JP-Mse,2007,TRUE
JP-Mse,2008,TRUE
JP-Mse,2009,TRUE
JP-Mse,2010,FALSE
JP-Mse,2011,FALSE
JP-Mse,2012,FALSE
JP-Mse,2013,FALSE
JP-Mse,2014,FALSE
JP-Mse,2015,FALSE
JP-Mse,2016,FALSE
JP-Mse,2017,FALSE
JP-Mse,2018,FALSE
JP-Mse,2019,FALSE
JP-Mse,2020,FALSE
JP-Mse,2021,FALSE
JP-Mse,2022,FALSE
JP-Mse,2023,FALSE
JP-Mse,2024,FALSE
JP-Mse,2025,FALSE
JP-NsC,1981,FALSE
JP-NsC,1982,FALSE
JP-NsC,1983,FALSE
JP-NsC,1984,FALSE
JP-NsC,1985,FALSE
JP-NsC,1986,FALSE
JP-NsC,1987,FALSE
JP-NsC,1988,FALSE
JP-NsC,1989,FALSE
JP-NsC,1990,FALSE
JP-NsC,1991,FALSE
JP-NsC,1992,FALSE
JP-NsC,1993,FALSE
JP-NsC,1994,FALSE
JP-NsC,1995,FALSE
JP-NsC,1996,FALSE
JP-NsC,1997,FALSE
JP-NsC,1998,FALSE
JP-NsC,1999,FALSE
JP-NsC,2000,FALSE
JP-NsC,2001,FALSE
JP-NsC,2002,FALSE
JP-NsC,2003,FALSE
JP-NsC,2004,FALSE
JP-NsC,2004,FALSE
JP-NsC,2005,TRUE
JP-NsC,2006,TRUE
JP-NsC,2007,TRUE
JP-NsC,2008,TRUE
JP-NsC,2009,TRUE
JP-NsC,2010,TRUE
JP-NsC,2011,TRUE
JP-NsC,2012,TRUE
JP-NsC,2013,TRUE
JP-NsC,2014,TRUE
JP-NsC,2015,TRUE
JP-NsC,2015,TRUE
JP-NsC,2016,FALSE
JP-NsC,2017,FALSE
JP-NsC,2018,FALSE
JP-NsC,2019,FALSE
JP-NsC,2020,FALSE
JP-NsC,2021,FALSE
JP-NsC,2022,FALSE
JP-NsC,2023,FALSE
JP-NsC,2024,FALSE
JP-NsC,2025,FALSE
JP-NsM,1981,FALSE
JP-NsM,1982,FALSE
JP-NsM,1983,FALSE
JP-NsM,1984,FALSE
JP-NsM,1985,FALSE
JP-NsM,1986,FALSE
JP-NsM,1987,FALSE
JP-NsM,1988,FALSE
JP-NsM,1989,FALSE
JP-NsM,1990,FALSE
JP-NsM,1991,FALSE
JP-NsM,1992,FALSE
JP-NsM,1993,FALSE
JP-NsM,1994,FALSE
JP-NsM,1995,FALSE
JP-NsM,1996,FALSE
JP-NsM,1997,FALSE
JP-NsM,1998,FALSE
JP-NsM,1999,FALSE
JP-NsM,2000,FALSE
JP-NsM,2001,FALSE
JP-NsM,2002,FALSE
JP-NsM,2003,FALSE
JP-NsM,2004,FALSE
JP-NsM,2004,FALSE
JP-NsM,2005,TRUE
JP-NsM,2006,TRUE
JP-NsM,2007,TRUE
JP-NsM,2008,TRUE
JP-NsM,2009,TRUE
JP-NsM,2010,TRUE
JP-NsM,2011,TRUE
JP-NsM,2012,TRUE
JP-NsM,2013,TRUE
JP-NsM,2014,TRUE
JP-NsM,2015,TRUE
JP-NsM,2015,TRUE
JP-NsM,2016,FALSE
JP-NsM,2017,FALSE
JP-NsM,2018,FALSE
JP-NsM,2019,FALSE
JP-NsM,2020,FALSE
JP-NsM,2021,FALSE
JP-NsM,2022,FALSE
JP-NsM,2023,FALSE
JP-NsM,2024,FALSE
JP-NsM,2025,FALSE
JP-Nuf,1981,FALSE
JP-Nuf,1982,FALSE
JP-Nuf,1983,FALSE
JP-Nuf,1984,FALSE
JP-Nuf,1985,FALSE
JP-Nuf,1986,FALSE
JP-Nuf,1987,FALSE
JP-Nuf,1988,FALSE
JP-Nuf,1989,FALSE
JP-Nuf,1990,FALSE
JP-Nuf,1991,FALSE
JP-Nuf,1992,FALSE
JP-Nuf,1993,FALSE
JP-Nuf,1994,FALSE
JP-Nuf,1995,FALSE
JP-Nuf,1996,FALSE
JP-Nuf,1997,FALSE
JP-Nuf,1998,FALSE
JP-Nuf,1999,FALSE
JP-Nuf,2000,TRUE
JP-Nuf,2001,TRUE
JP-Nuf,2002,FALSE
JP-Nuf,2003,FALSE
JP-Nuf,2004,FALSE
JP-Nuf,2005,FALSE
JP-Nuf,2006,FALSE
JP-Nuf,2007,FALSE
JP-Nuf,2008,FALSE
JP-Nuf,2009,FALSE
JP-Nuf,2010,FALSE
JP-Nuf,2011,FALSE
JP-Nuf,2012,FALSE
JP-Nuf,2013,FALSE
JP-Nuf,2014,FALSE
JP-Nuf,2015,FALSE
JP-Nuf,2016,FALSE
JP-Nuf,2017,FALSE
JP-Nuf,2018,FALSE
JP-Nuf,2019,FALSE
JP-Nuf,2020,FALSE
JP-Nuf,2021,FALSE
JP-Nuf,2022,FALSE
JP-Nuf,2023,FALSE
JP-Nuf,2024,FALSE
JP-Nuf,2025,FALSE
JP-Om2,1981,FALSE
JP-Om2,1982,FALSE
JP-Om2,1983,FALSE
JP-Om2,1984,FALSE
JP-Om2,1985,FALSE
JP-Om2,1986,FALSE
JP-Om2,1987,FALSE
JP-Om2,1988,FALSE
JP-Om2,1989,FALSE
JP-Om2,1990,FALSE
JP-Om2,1991,FALSE
JP-Om2,1992,FALSE
JP-Om2,1993,FALSE
JP-Om2,1994,FALSE
JP-Om2,1995,FALSE
JP-Om2,1996,FALSE
JP-Om2,1997,FALSE
JP-Om2,1998,FALSE
JP-Om2,1999,FALSE
JP-Om2,2000,FALSE
JP-Om2,2001,FALSE
JP-Om2,2002,FALSE
JP-Om2,2003,FALSE
JP-Om2,2004,FALSE
JP-Om2,2005,FALSE
JP-Om2,2006,FALSE
JP-Om2,2007,FALSE
JP-Om2,2008,FALSE
JP-Om2,2009,FALSE
JP-Om2,2010,FALSE
JP-Om2,2011,FALSE
JP-Om2,2012,FALSE
JP-Om2,2013,FALSE
JP-Om2,2014,FALSE
JP-Om2,2015,FALSE
JP-Om2,2016,FALSE
JP-Om2,2017,FALSE
JP-Om2,2018,FALSE
JP-Om2,2019,FALSE
JP-Om2,2020,FALSE
JP-Om2,2021,FALSE
JP-Om2,2022,TRUE
JP-Om2,2022,TRUE
JP-Om2,2023,TRUE
JP-Om2,2024,FALSE
JP-Om2,2025,FALSE
JP-SMF,1981,FALSE
JP-SMF,1982,FALSE
JP-SMF,1983,FALSE
JP-SMF,1984,FALSE
JP-SMF,1985,FALSE
JP-SMF,1986,FALSE
JP-SMF,1987,FALSE
JP-SMF,1988,FALSE
JP-SMF,1989,FALSE
JP-SMF,1990,FALSE
JP-SMF,1991,FALSE
JP-SMF,1992,FALSE
JP-SMF,1993,FALSE
JP-SMF,1994,FALSE
JP-SMF,1995,FALSE
JP-SMF,1996,FALSE
JP-SMF,1997,FALSE
JP-SMF,1998,FALSE
JP-SMF,1999,FALSE
JP-SMF,2000,FALSE
JP-SMF,2001,FALSE
JP-SMF,2002,TRUE
JP-SMF,2002,TRUE
JP-SMF,2003,TRUE
JP-SMF,2004,TRUE
JP-SMF,2004,TRUE
JP-SMF,2005,TRUE
JP-SMF,2006,TRUE
JP-SMF,2007,TRUE
JP-SMF,2008,TRUE
JP-SMF,2009,TRUE
JP-SMF,2010,TRUE
JP-SMF,2010,TRUE
JP-SMF,2011,TRUE
JP-SMF,2011,TRUE
JP-SMF,2012,TRUE
JP-SMF,2013,TRUE
JP-SMF,2014,TRUE
JP-SMF,2015,FALSE
JP-SMF,2016,FALSE
JP-SMF,2017,FALSE
JP-SMF,2018,FALSE
JP-SMF,2019,FALSE
JP-SMF,2020,FALSE
JP-SMF,2021,FALSE
JP-SMF,2022,FALSE
JP-SMF,2023,FALSE
JP-SMF,2024,FALSE
JP-SMF,2025,FALSE
JP-Sb1,1981,FALSE
JP-Sb1,1982,FALSE
JP-Sb1,1983,FALSE
JP-Sb1,1984,FALSE
JP-Sb1,1985,FALSE
JP-Sb1,1986,FALSE
JP-Sb1,1987,FALSE
JP-Sb1,1988,FALSE
JP-Sb1,1989,FALSE
JP-Sb1,1990,FALSE
JP-Sb1,1991,FALSE
JP-Sb1,1992,FALSE
JP-Sb1,1993,FALSE
JP-Sb1,1994,FALSE
JP-Sb1,1995,FALSE
JP-Sb1,1996,FALSE
JP-Sb1,1997,FALSE
JP-Sb1,1998,FALSE
JP-Sb1,1999,FALSE
JP-Sb1,2000,FALSE
JP-Sb1,2001,FALSE
JP-Sb1,2002,FALSE
JP-Sb1,2003,FALSE
JP-Sb1,2004,FALSE
JP-Sb1,2005,FALSE
JP-Sb1,2006,FALSE
JP-Sb1,2007,TRUE
JP-Sb1,2007,TRUE
JP-Sb1,2008,TRUE
JP-Sb1,2008,TRUE
JP-Sb1,2009,TRUE
JP-Sb1,2009,TRUE
JP-Sb1,2010,TRUE
JP-Sb1,2010,TRUE
JP-Sb1,2011,FALSE
JP-Sb1,2012,FALSE
JP-Sb1,2013,FALSE
JP-Sb1,2014,FALSE
JP-Sb1,2015,FALSE
JP-Sb1,2016,FALSE
JP-Sb1,2017,FALSE
JP-Sb1,2018,FALSE
JP-Sb1,2019,FALSE
JP-Sb1,2020,FALSE
JP-Sb1,2021,FALSE
JP-Sb1,2022,FALSE
JP-Sb1,2023,FALSE
JP-Sb1,2024,FALSE
JP-Sb1,2025,FALSE
JP-Sb2,1981,FALSE
JP-Sb2,1982,FALSE
JP-Sb2,1983,FALSE
JP-Sb2,1984,FALSE
JP-Sb2,1985,FALSE
JP-Sb2,1986,FALSE
JP-Sb2,1987,FALSE
JP-Sb2,1988,FALSE
JP-Sb2,1989,FALSE
JP-Sb2,1990,FALSE
JP-Sb2,1991,FALSE
JP-Sb2,1992,FALSE
JP-Sb2,1993,FALSE
JP-Sb2,1994,FALSE
JP-Sb2,1995,FALSE
JP-Sb2,1996,FALSE
JP-Sb2,1997,FALSE
JP-Sb2,1998,FALSE
JP-Sb2,1999,FALSE
JP-Sb2,2000,FALSE
JP-Sb2,2001,FALSE
JP-Sb2,2002,FALSE
JP-Sb2,2003,FALSE
JP-Sb2,2004,FALSE
JP-Sb2,2005,FALSE
JP-Sb2,2006,FALSE
JP-Sb2,2007,TRUE
JP-Sb2,2007,TRUE
JP-Sb2,2008,TRUE
JP-Sb2,2008,TRUE
JP-Sb2,2009,TRUE
JP-Sb2,2009,TRUE
JP-Sb2,2010,TRUE
JP-Sb2,2010,TRUE
JP-Sb2,2011,FALSE
JP-Sb2,2012,FALSE
JP-Sb2,2013,FALSE
JP-Sb2,2014,FALSE
JP-Sb2,2015,FALSE
JP-Sb2,2016,FALSE
JP-Sb2,2017,FALSE
JP-Sb2,2018,FALSE
JP-Sb2,2019,FALSE
JP-Sb2,2020,FALSE
JP-Sb2,2021,FALSE
JP-Sb2,2022,FALSE
JP-Sb2,2023,FALSE
JP-Sb2,2024,FALSE
JP-Sb2,2025,FALSE
JP-Shn,1981,FALSE
JP-Shn,1982,FALSE
JP-Shn,1983,FALSE
JP-Shn,1984,FALSE
JP-Shn,1985,FALSE
JP-Shn,1986,FALSE
JP-Shn,1987,FALSE
JP-Shn,1988,FALSE
JP-Shn,1989,FALSE
JP-Shn,1990,FALSE
JP-Shn,1991,FALSE
JP-Shn,1992,FALSE
JP-Shn,1993,FALSE
JP-Shn,1994,FALSE
JP-Shn,1995,FALSE
JP-Shn,1996,FALSE
JP-Shn,1997,FALSE
JP-Shn,1998,FALSE
JP-Shn,1999,FALSE
JP-Shn,2000,FALSE
JP-Shn,2001,FALSE
JP-Shn,2002,FALSE
JP-Shn,2003,FALSE
JP-Shn,2004,FALSE
JP-Shn,2005,FALSE
JP-Shn,2006,FALSE
JP-Shn,2007,FALSE
JP-Shn,2008,FALSE
JP-Shn,2009,FALSE
JP-Shn,2010,FALSE
JP-Shn,2011,FALSE
JP-Shn,2012,FALSE
JP-Shn,2013,FALSE
JP-Shn,2014,FALSE
JP-Shn,2014,FALSE
JP-Shn,2015,FALSE
JP-Shn,2015,FALSE
JP-Shn,2016,FALSE
JP-Shn,2016,FALSE
JP-Shn,2017,FALSE
JP-Shn,2017,FALSE
JP-Shn,2018,FALSE
JP-Shn,2018,FALSE
JP-Shn,2019,FALSE
JP-Shn,2019,FALSE
JP-Shn,2020,FALSE
JP-Shn,2020,FALSE
JP-Shn,2021,FALSE
JP-Shn,2022,FALSE
JP-Shn,2023,FALSE
JP-Shn,2024,FALSE
JP-Shn,2025,FALSE
JP-Spp,1981,FALSE
JP-Spp,1982,FALSE
JP-Spp,1983,FALSE
JP-Spp,1984,FALSE
JP-Spp,1985,FALSE
JP-Spp,1986,FALSE
JP-Spp,1987,FALSE
JP-Spp,1988,FALSE
JP-Spp,1989,FALSE
JP-Spp,1990,FALSE
JP-Spp,1991,FALSE
JP-Spp,1992,FALSE
JP-Spp,1993,FALSE
JP-Spp,1994,FALSE
JP-Spp,1995,FALSE
JP-Spp,1996,FALSE
JP-Spp,1997,FALSE
JP-Spp,1998,FALSE
JP-Spp,1999,FALSE
JP-Spp,2000,TRUE
JP-Spp,2001,TRUE
JP-Spp,2002,TRUE
JP-Spp,2003,TRUE
JP-Spp,2004,TRUE
JP-Spp,2004,TRUE
JP-Spp,2005,TRUE
JP-Spp,2005,TRUE
JP-Spp,2006,TRUE
JP-Spp,2007,TRUE
JP-Spp,2008,TRUE
JP-Spp,2009,TRUE
JP-Spp,2010,TRUE
JP-Spp,2011,TRUE
JP-Spp,2012,TRUE
JP-Spp,2013,TRUE
JP-Spp,2014,TRUE
JP-Spp,2015,TRUE
JP-Spp,2016,TRUE
JP-Spp,2017,TRUE
JP-Spp,2018,TRUE
JP-Spp,2018,TRUE
JP-Spp,2019,FALSE
JP-Spp,2020,FALSE
JP-Spp,2021,FALSE
JP-Spp,2022,FALSE
JP-Spp,2023,FALSE
JP-Spp,2024,FALSE
JP-Spp,2025,FALSE
JP-Srk,1981,FALSE
JP-Srk,1982,FALSE
JP-Srk,1983,FALSE
JP-Srk,1984,FALSE
JP-Srk,1985,FALSE
JP-Srk,1986,FALSE
JP-Srk,1987,FALSE
JP-Srk,1988,FALSE
JP-Srk,1989,FALSE
JP-Srk,1990,FALSE
JP-Srk,1991,FALSE
JP-Srk,1992,FALSE
JP-Srk,1993,FALSE
JP-Srk,1994,FALSE
JP-Srk,1995,FALSE
JP-Srk,1996,FALSE
JP-Srk,1997,FALSE
JP-Srk,1998,FALSE
JP-Srk,1999,FALSE
JP-Srk,2000,FALSE
JP-Srk,2001,FALSE
JP-Srk,2002,FALSE
JP-Srk,2003,FALSE
JP-Srk,2004,FALSE
JP-Srk,2005,FALSE
JP-Srk,2006,FALSE
JP-Srk,2007,FALSE
JP-Srk,2008,FALSE
JP-Srk,2009,FALSE
JP-Srk,2010,FALSE
JP-Srk,2010,FALSE
JP-Srk,2011,TRUE
JP-Srk,2011,TRUE
JP-Srk,2012,TRUE
JP-Srk,2013,TRUE
JP-Srk,2014,TRUE
JP-Srk,2015,TRUE
JP-Srk,2015,TRUE
JP-Srk,2016,TRUE
JP-Srk,2016,TRUE
JP-Srk,2017,FALSE
JP-Srk,2018,FALSE
JP-Srk,2019,FALSE
JP-Srk,2020,FALSE
JP-Srk,2021,FALSE
JP-Srk,2022,FALSE
JP-Srk,2023,FALSE
JP-Srk,2024,FALSE
JP-Srk,2025,FALSE
JP-Ta2,1981,FALSE
JP-Ta2,1982,FALSE
JP-Ta2,1983,FALSE
JP-Ta2,1984,FALSE
JP-Ta2,1985,FALSE
JP-Ta2,1986,FALSE
JP-Ta2,1987,FALSE
JP-Ta2,1988,FALSE
JP-Ta2,1989,FALSE
JP-Ta2,1990,FALSE
JP-Ta2,1991,FALSE
JP-Ta2,1992,FALSE
JP-Ta2,1993,FALSE
JP-Ta2,1994,FALSE
JP-Ta2,1995,FALSE
JP-Ta2,1996,FALSE
JP-Ta2,1997,FALSE
JP-Ta2,1998,FALSE
JP-Ta2,1999,FALSE
JP-Ta2,2000,FALSE
JP-Ta2,2001,FALSE
JP-Ta2,2002,FALSE
JP-Ta2,2003,FALSE
JP-Ta2,2004,FALSE
JP-Ta2,2005,TRUE
JP-Ta2,2005,TRUE
JP-Ta2,2006,TRUE
JP-Ta2,2007,TRUE
JP-Ta2,2008,TRUE
JP-Ta2,2009,TRUE
JP-Ta2,2010,TRUE
JP-Ta2,2011,TRUE
JP-Ta2,2012,TRUE
JP-Ta2,2013,TRUE
JP-Ta2,2014,TRUE
JP-Ta2,2015,TRUE
JP-Ta2,2016,FALSE
JP-Ta2,2017,FALSE
JP-Ta2,2018,FALSE
JP-Ta2,2019,FALSE
JP-Ta2,2020,FALSE
JP-Ta2,2021,FALSE
JP-Ta2,2022,FALSE
JP-Ta2,2023,FALSE
JP-Ta2,2024,FALSE
JP-Ta2,2025,FALSE
JP-Tak,1981,FALSE
JP-Tak,1982,FALSE
JP-Tak,1983,FALSE
JP-Tak,1984,FALSE
JP-Tak,1985,FALSE
JP-Tak,1986,FALSE
JP-Tak,1987,FALSE
JP-Tak,1988,FALSE
JP-Tak,1989,FALSE
JP-Tak,1990,FALSE
JP-Tak,1991,FALSE
JP-Tak,1992,FALSE
JP-Tak,1993,FALSE
JP-Tak,1994,FALSE
JP-Tak,1995,FALSE
JP-Tak,1996,FALSE
JP-Tak,1997,FALSE
JP-Tak,1998,TRUE
JP-Tak,1998,TRUE
JP-Tak,1999,TRUE
JP-Tak,2000,TRUE
JP-Tak,2001,TRUE
JP-Tak,2002,TRUE
JP-Tak,2003,TRUE
JP-Tak,2004,TRUE
JP-Tak,2005,TRUE
JP-Tak,2006,TRUE
JP-Tak,2007,TRUE
JP-Tak,2008,TRUE
JP-Tak,2009,TRUE
JP-Tak,2010,TRUE
JP-Tak,2011,TRUE
JP-Tak,2011,TRUE
JP-Tak,2012,TRUE
JP-Tak,2013,TRUE
JP-Tak,2014,TRUE
JP-Tak,2015,TRUE
JP-Tak,2016,TRUE
JP-Tak,2017,TRUE
JP-Tak,2018,TRUE
JP-Tak,2019,TRUE
JP-Tak,2020,TRUE
JP-Tak,2021,TRUE
JP-Tak,2022,FALSE
JP-Tak,2023,FALSE
JP-Tak,2024,FALSE
JP-Tak,2025,FALSE
JP-Tef,1981,FALSE
JP-Tef,1982,FALSE
JP-Tef,1983,FALSE
JP-Tef,1984,FALSE
JP-Tef,1985,FALSE
JP-Tef,1986,FALSE
JP-Tef,1987,FALSE
JP-Tef,1988,FALSE
JP-Tef,1989,FALSE
JP-Tef,1990,FALSE
JP-Tef,1991,FALSE
JP-Tef,1992,FALSE
JP-Tef,1993,FALSE
JP-Tef,1994,FALSE
JP-Tef,1995,FALSE
JP-Tef,1996,FALSE
JP-Tef,1997,FALSE
JP-Tef,1998,FALSE
JP-Tef,1999,FALSE
JP-Tef,2000,FALSE
JP-Tef,2001,TRUE
JP-Tef,2001,TRUE
JP-Tef,2002,TRUE
JP-Tef,2003,TRUE
JP-Tef,2003,TRUE
JP-Tef,2004,TRUE
JP-Tef,2005,TRUE
JP-Tef,2006,TRUE
JP-Tef,2007,TRUE
JP-Tef,2007,TRUE
JP-Tef,2008,TRUE
JP-Tef,2009,TRUE
JP-Tef,2010,TRUE
JP-Tef,2011,TRUE
JP-Tef,2012,TRUE
JP-Tef,2013,TRUE
JP-Tef,2014,TRUE
JP-Tef,2015,TRUE
JP-Tef,2016,TRUE
JP-Tef,2017,TRUE
JP-Tef,2018,TRUE
JP-Tef,2019,TRUE
JP-Tef,2020,TRUE
JP-Tef,2021,TRUE
JP-Tef,2022,TRUE
JP-Tef,2023,TRUE
JP-Tef,2024,FALSE
JP-Tkb,1981,FALSE
JP-Tkb,1982,FALSE
JP-Tkb,1983,FALSE
JP-Tkb,1984,FALSE
JP-Tkb,1985,FALSE
JP-Tkb,1986,FALSE
JP-Tkb,1987,FALSE
JP-Tkb,1988,FALSE
JP-Tkb,1989,FALSE
JP-Tkb,1990,FALSE
JP-Tkb,1991,FALSE
JP-Tkb,1992,FALSE
JP-Tkb,1993,FALSE
JP-Tkb,1994,FALSE
JP-Tkb,1995,FALSE
JP-Tkb,1996,FALSE
JP-Tkb,1997,FALSE
JP-Tkb,1998,FALSE
JP-Tkb,1999,FALSE
JP-Tkb,2000,FALSE
JP-Tkb,2001,FALSE
JP-Tkb,2002,FALSE
JP-Tkb,2003,FALSE
JP-Tkb,2004,FALSE
JP-Tkb,2005,FALSE
JP-Tkb,2006,FALSE
JP-Tkb,2007,FALSE
JP-Tkb,2008,FALSE
JP-Tkb,2009,FALSE
JP-Tkb,2010,FALSE
JP-Tkb,2011,FALSE
JP-Tkb,2012,FALSE
JP-Tkb,2013,FALSE
JP-Tkb,2014,FALSE
JP-Tkb,2015,FALSE
JP-Tkb,2016,FALSE
JP-Tkb,2017,FALSE
JP-Tkb,2018,TRUE
