site_id,mat_worldclim,map_worldclim,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
KR-CRK,9.687999725341797,1248,9.687999725341797,10.297332763671875,26.572391510009766,1049.1416015625,27.20800018310547,-11.543999671936035,38.75199890136719,21.42133331298828,-3.937999963760376,21.970666885375977,-3.937999963760376,1248,335,17,101.93995666503906,778,60,755,60
KR-AdC,11.980500221252441,1166,11.980500221252441,9.079000473022461,26.472475051879883,945.1995849609375,28.920000076293945,-5.375999927520752,34.29600143432617,23.233333587646484,0.18933327496051788,23.233333587646484,0.18933327496051788,1166,254,28,78.32770538330078,624,94,624,94
TH-Mae,25.05699920654297,1122,25.05699920654297,11.638667106628418,51.82876205444336,265.1251220703125,35.5,13.043999671936035,22.45600128173828,26.187334060668945,21.487333297729492,27.712665557861328,21.321332931518555,1122,213,3,84.55682373046875,564,17,373,40
TH-Kog,21.675832748413086,1104,21.675832748413086,10.775666236877441,51.342037200927734,245.1584930419922,31.215999603271484,10.227999687194824,20.987998962402344,22.94466781616211,18.23666763305664,24.105998992919922,18.23666763305664,1104,210,3,82.2218017578125,545,23,353,23
RU-Tur,-9.199999809265137,380,-9.199999809265137,11.594666481018066,18.248971939086914,1882.9534912109375,23.243999481201172,-40.29199981689453,63.5359992980957,13.400667190551758,-28.55066680908203,13.400667190551758,-32.98533248901367,380,61,11,52.93083572387695,167,39,167,49
RU-SkP,-10.2073335647583,252,-10.2073335647583,11.344666481018066,16.848848342895508,2189.854736328125,24.331998825073242,-43,67.332000732421875,15.421333312988281,-32.03933334350586,15.421333312988281,-37.68133544921875,252,44,5,69.55908966064453,128,18,128,22
RU-Sk2,-10.136667251586914,246,-10.136667251586914,11.310667037963867,16.669614791870117,2206.8369140625,24.639999389648438,-43.21200180053711,67.85200500488281,15.690666198730469,-32.169334411621094,15.690666198730469,-37.84600067138672,246,43,5,69.45667266845703,125,18,125,24
RU-NeF,-10.406333923339844,253,-10.406333923339844,11.602665901184082,17.25354766845703,2185.287109375,24.148000717163086,-43.099998474121094,67.24800109863281,15.21399974822998,-32.1966667175293,15.21399974822998,-37.744667053222656,253,44,4,70.58814239501953,129,16,129,22
RU-NeC,-10.41450023651123,256,-10.41450023651123,11.579666137695312,17.22241973876953,2187.421630859375,24.104000091552734,-43.13199996948242,67.23600006103516,15.206000328063965,-32.220664978027344,15.206000328063965,-37.79600143432617,256,44,5,68.848175048828125,129,17,129,22
RU-NeB,-10.406333923339844,253,-10.406333923339844,11.602665901184082,17.25354766845703,2185.287109375,24.148000717163086,-43.099998474121094,67.24800109863281,15.21399974822998,-32.1966667175293,15.21399974822998,-37.744667053222656,253,44,4,70.58814239501953,129,16,129,22
RU-Ege,-9.112833023071289,324,-9.112833023071289,12.295666694641113,18.136272430419922,2162.969970703125,24.92799949645996,-42.86800003051758,67.7959976196289,15.788000106811523,-30.883333206176758,15.788000106811523,-36.659332275390625,324,56,7,63.04723358154297,154,27,154,30
MY-LHP,26.56999969482422,3088,26.56999969482422,7.332666873931885,88.0483627319336,39.38287353515625,31.011999130249023,22.68400001525879,8.327999114990234,26.16266632080078,26.591999053955078,27.07466697692871,26.06533432006836,3088,354,193,24.596134185791016,1051,610,661,899
MN-Udg,-1.4481664896011353,298,-1.4481664896011353,14.169666290283203,26.394580841064453,1511.31494140625,23.775999069213867,-29.90799903869629,53.683998107910156,16.05933380126953,-21.249332427978516,16.05933380126953,-21.249332427978516,298,79,2,115.37388610839844,213,7,213,7
MN-Nkh,-2.314500093460083,268,-2.314500093460083,14.544333457946777,26.858348846435547,1515.2237548828125,23.743999481201172,-30.40799903869629,54.152000427246094,15.479999542236328,-18.560667037963867,15.479999542236328,-21.797332763671875,268,80,1,122.55171966552734,199,4,199,4
MN-Kbu,0.09216662496328354,250,0.09216662496328354,14.722999572753906,27.402843475341797,1506.3731689453125,26.06800079345703,-27.65999984741211,53.72800064086914,17.909334182739258,-19.159332275390625,17.909334182739258,-19.159332275390625,250,78,2,117.25765228271484,179,6,179,6
MN-Hst,-0.3368333876132965,244,-0.3368333876132965,14.359000205993652,27.95537757873535,1422.8514404296875,24.143999099731445,-27.220001220703125,51.36399841308594,16.405332565307617,-18.62266731262207,16.405332565307617,-18.62266731262207,244,66,2,114.70379638671875,174,7,174,7
KH-Kmp,26.528499603271484,1714,26.528499603271484,8.102333068847656,55.89357376098633,158.37774658203125,33.41200256347656,18.916000366210938,14.496002197265625,26.93000030517578,24.439332962036133,28.323999404907227,24.439332962036133,1714,323,4,82.76934051513672,867,27,338,27
JP-Ynf,21.611631393432617,2150,21.611631393432617,4.160764217376709,24.877513885498047,464.0997314453125,29.933334350585938,13.208333015441895,16.72500228881836,22.679166793823242,15.978472709655762,27.19097137451172,15.91319465637207,2150,249,112,25.695743560791016,702,369,592,425
JP-Yms,14.484833717346191,1502,14.484833717346191,8.90233325958252,28.503883361816406,829.046630859375,30.763999938964844,-0.46799999475479126,31.23200035095215,21.347999572753906,4.561999797821045,24.778667449951172,4.561999797821045,1502,227,40,48.76432418823242,575,153,530,153
JP-Toc,6.4670000076293945,1189,6.4670000076293945,8.2073335647583,23.989633560180664,929.55462646484375,22.940000534057617,-11.272000312805176,34.21200180053711,17.926666259765625,-4.577333450317383,17.926666259765625,-4.934000015258789,1189,180,52,40.51353454589844,475,175,475,184
JP-Tmk,6.387499809265137,1206,6.387499809265137,8.13700008392334,23.842592239379883,932.61187744140625,22.93199920654297,-11.196000099182129,34.12799835205078,17.880666732788086,-4.7179999351501465,17.880666732788086,-5.020666599273682,1206,181,54,39.679988861083984,478,180,478,191
JP-Tmd,6.387499809265137,1206,6.387499809265137,8.13700008392334,23.842592239379883,932.61187744140625,22.93199920654297,-11.196000099182129,34.12799835205078,17.880666732788086,-4.7179999351501465,17.880666732788086,-5.020666599273682,1206,181,54,39.679988861083984,478,180,478,191
JP-Tkb,13.037833213806152,1353,13.037833213806152,8.440999984741211,27.434349060058594,792.37860107421875,28.079999923706055,-2.687999963760376,30.76799964904785,20.310667037963867,3.3940000534057617,22.79599952697754,3.3940000534057617,1353,188,34,46.0955810546875,503,131,474,131
JP-Tef,5.169333457946777,1113,5.169333457946777,6.505333423614502,19.53318977355957,974.42388916015625,22.059999465942383,-11.243999481201172,33.30400085449219,14.457332611083984,-2.631333351135254,16.979999542236328,-6.958000183105469,1113,133,58,31.619966506958008,393,179,358,246
JP-Tak,7.130833148956299,1804,7.130833148956299,9.452333450317383,27.404422760009766,922.738037109375,24.615999221801758,-9.875999450683594,34.49199676513672,18.229333877563477,-4.211999893188477,18.229333877563477,-4.211999893188477,1804,252,69,45.894813537597656,714,216,714,216
JP-Ta2,9.504833221435547,1765,9.504833221435547,9.473666191101074,27.25764274597168,927.88232421875,27.20800018310547,-7.547999858856201,34.75600051879883,20.634000778198242,-1.9620000123977661,20.634000778198242,-1.9620000123977661,1765,243,78,41.365718841552734,667,238,667,238
JP-Srk,7.834000110626221,1534,7.834000110626221,6.758666515350342,21.248323440551758,926.7874755859375,24.855998992919922,-6.952000141143799,31.807998657226562,19.279333114624023,0.16933338344097137,19.279333114624023,-3.2073333263397217,1534,179,91,23.774328231811523,516,291,516,335
JP-Spp,7.402833461761475,1239,7.402833461761475,8.4350004196167,24.2218017578125,970.9649658203125,24.851999282836914,-9.9720001220703125,34.823997497558594,16.01799964904785,-0.338666707277298,19.183332443237305,-4.447999954223633,1239,161,71,28.458744049072266,427,221,417,284
JP-Shn,11.020999908447266,1340,11.020999908447266,10.971333503723145,31.26448631286621,888.79766845703125,28.667999267578125,-6.424000263214111,35.09199905395508,21.625333786010742,0.11533328145742416,21.70800018310547,0.11533328145742416,1340,193,34,50.26626205444336,509,129,509,129
JP-Sb2,6.082000255584717,1125,6.082000255584717,6.453999996185303,19.74424934387207,959.9241943359375,22.715999603271484,-9.9720001220703125,32.6879997253418,9.738666534423828,-1.6519999504089355,17.729999542236328,-5.886000156402588,1125,136,55,32.648353576660156,392,177,341,274
JP-Sb1,6.082000255584717,1125,6.082000255584717,6.453999996185303,19.74424934387207,959.9241943359375,22.715999603271484,-9.9720001220703125,32.6879997253418,9.738666534423828,-1.6519999504089355,17.729999542236328,-5.886000156402588,1125,136,55,32.648353576660156,392,177,341,274
JP-SMF,14.7698335647583,2065,14.7698335647583,8.83566665649414,28.153411865234375,828.93194580078125,30.799999237060547,-0.5839999914169312,31.38399887084961,24.545333862304688,4.645999908447266,24.956666946411133,4.645999908447266,2065,289,59,49.074649810791016,796,207,787,207
JP-Om2,16.378332138061523,1372,16.378332138061523,9.269999504089355,29.320598602294922,827.83551025390625,32.9119987487793,1.2960000038146973,31.615999221801758,23.232666015625,6.414666652679443,26.634666442871094,6.414666652679443,1372,220,35,50.56053924560547,526,133,458,133
JP-Nuf,15.454667091369629,1969,15.454667091369629,8.7779998779296875,27.934062957763672,832.20306396484375,31.54400062561035,0.12000000476837158,31.423999786376953,25.249332427978516,5.28000020980835,25.669334411621094,5.28000020980835,1969,277,53,49.526920318603516,757,191,737,191
JP-NsM,12.100167274475098,1326,12.100167274475098,9.5236663818359375,29.56558609008789,835.7586669921875,28.492000579833984,-3.7200000286102295,32.21200180053711,22.35733413696289,2.114666700363159,22.35733413696289,2.114666700363159,1326,182,47,45.328800201416016,515,153,515,153
JP-NsC,12.100167274475098,1326,12.100167274475098,9.5236663818359375,29.56558609008789,835.7586669921875,28.492000579833984,-3.7200000286102295,32.21200180053711,22.35733413696289,2.114666700363159,22.35733413696289,2.114666700363159,1326,182,47,45.328800201416016,515,153,515,153
JP-Mse,14.178333282470703,1307,14.178333282470703,8.911999702453613,28.33163833618164,799.59942626953125,29.423999786376953,-2.0320000648498535,31.45599937438965,21.415332794189453,4.348666667938232,23.982666015625,4.348666667938232,1307,187,35,46.03892517089844,489,129,464,129
JP-MMF,4.5881667137146,1156,4.5881667137146,7.8416666984558105,21.94332504272461,1014.1185913085938,22.54400062561035,-13.192000389099121,35.736000061035156,13.501333236694336,-3.549999952316284,16.80066680908203,-7.833333492279053,1156,148,55,34.26400375366211,423,179,396,232
JP-MBF,4.020999908447266,1174,4.020999908447266,7.71999979019165,21.700021743774414,1011.8872680664062,21.871999740600586,-13.703999519348145,35.57600021362305,12.968000411987305,-4.174666404724121,16.222000122070312,-8.321332931518555,1174,151,56,33.537872314453125,428,185,404,234
JP-Kzw,7.257166862487793,1589,7.257166862487793,10.029000282287598,30.06655502319336,865.5196533203125,24.280000686645508,-9.076000213623047,33.35600280761719,17.82866668701172,-3.0973334312438965,17.82866668701172,-3.126666784286499,1589,238,37,57.81291961669922,694,140,694,185
JP-Khw,13.724666595458984,2127,13.724666595458984,7.840000152587891,26.41153335571289,807.23883056640625,28.756000518798828,-0.9279999732971191,29.68400001525879,23.212665557861328,6.116000175476074,23.59600067138672,3.7846667766571045,2127,411,58,65.80994415283203,1014,205,826,222
JP-KaP,14.165166854858398,1337,14.165166854858398,8.463000297546387,27.48798179626465,789.26910400390625,29.11199951171875,-1.6759999990463257,30.788000106811523,21.424667358398438,4.449333190917969,23.834667205810547,4.449333190917969,1337,182,40,42.30980682373047,483,148,444,148
JP-Hc3,15.023263931274414,1423,15.023263931274414,8.28819465637207,26.815404891967773,839.8690185546875,31.04166603088379,0.13333334028720856,30.90833282470703,22.008333206176758,4.986111164093018,25.475000381469727,4.986111164093018,1423,227,30,56.85903549194336,569,122,527,122
JP-Hc2,15.008333206176758,1427,15.008333206176758,8.017333030700684,26.466835021972656,825.56427001953125,30.775999069213867,0.48399999737739563,30.29199981689453,21.756000518798828,5.185999870300293,25.320667266845703,5.185999870300293,1427,226,30,56.824607849121094,569,122,530,122
JP-Fmt,14.649499893188477,1516,14.649499893188477,8.866999626159668,28.47097396850586,791.150146484375,30.059999465942383,-1.0839999914169312,31.143999099731445,21.73466682434082,4.979333400726318,24.33733367919922,4.979333400726318,1516,206,46,48.08313751220703,582,149,558,149
JP-Fjy,9.71833324432373,1693,9.71833324432373,10.355999946594238,31.71239471435547,807.0697021484375,25.70400047302246,-6.952000141143799,32.656002044677734,19.535999298095703,-0.14399997889995575,19.535999298095703,-0.14399997889995575,1693,267,37,55.644046783447266,709,140,709,140
JP-Fhk,9.71833324432373,1693,9.71833324432373,10.355999946594238,31.71239471435547,807.0697021484375,25.70400047302246,-6.952000141143799,32.656002044677734,19.535999298095703,-0.14399997889995575,19.535999298095703,-0.14399997889995575,1693,267,37,55.644046783447266,709,140,709,140
JP-BBY,7.184000015258789,1154,7.184000015258789,8.708000183105469,23.970491409301758,1019.2278442382812,25.38800048828125,-10.9399995803833,36.327999114990234,16.031333923339844,5.121333599090576,19.305999755859375,-5.453999996185303,1154,147,56,30.582849502563477,391,185,379,290
JP-Api,6.664833068847656,1478,6.664833068847656,7.972332954406738,23.727182388305664,947.1217041015625,24.26799964904785,-9.331999778747559,33.599998474121094,18.26799964904785,-4.461999893188477,18.26799964904785,-4.6506667137146,1478,186,82,29.586833953857422,543,270,543,283
ID-Pag,27.449832916259766,2401,27.449832916259766,8.894999504089355,83.85182189941406,30.126934051513672,32.7239990234375,22.11600112915039,10.60799789428711,27.46000099182129,27.3353328704834,27.79400062561035,27.116666793823242,2401,280,102,32.95241928100586,803,341,623,758
ID-PaD,27.514667510986328,2396,27.514667510986328,8.89799976348877,83.50225067138672,27.909912109375,32.7760009765625,22.1200008392334,10.656000137329102,27.549333572387695,27.366666793823242,27.8353328704834,27.232666015625,2396,280,101,33.68345260620117,801,337,613,769
ID-PaB,27.514667510986328,2396,27.514667510986328,8.89799976348877,83.50225067138672,27.909912109375,32.7760009765625,22.1200008392334,10.656000137329102,27.549333572387695,27.366666793823242,27.8353328704834,27.232666015625,2396,280,101,33.68345260620117,801,337,613,769
CN-Lsh,3.0406665802001953,587,3.0406665802001953,12.316666603088379,23.40503692626953,1480.4681396484375,26.535999298095703,-26.08799934387207,52.624000549316406,20.139999389648438,-16.5260009765625,20.139999389648438,-16.5260009765625,587,163,3,106.95059204101562,384,14,384,14
CN-HaM,-0.715499997138977,468,-0.715499997138977,14.679666519165039,36.677162170410156,894.15643310546875,16.979999542236328,-23.04400062561035,40.02400207519531,9.671333312988281,-12.316666603088379,9.671333312988281,-12.316666603088379,468,103,2,98.86859893798828,282,7,282,7
UK-AMo,7.43583345413208,843,7.43583345413208,6.755666732788086,37.456565856933594,421.6257019042969,17.672000885009766,-0.36399999260902405,18.036001205444336,5.415333271026611,8.822667121887207,12.860666275024414,2.6526665687561035,843,86,52,15.549838066101074,245,172,200,223
SE-Svb,1.4963332414627075,622,1.4963332414627075,8.764666557312012,25.924829483032227,906.89556884765625,19.691999435424805,-14.116000175476074,33.80799865722656,11.477333068847656,-4.75933313369751,13.064000129699707,-9.402000427246094,622,88,31,34.125118255615234,227,99,225,118
SE-Sto,-0.8321665525436401,379,-0.8321665525436401,8.123000144958496,24.88359260559082,870.04876708984375,16.263999938964844,-16.3799991607666,32.64399719238281,10.404000282287598,-2.135333299636841,10.404000282287598,-11.019999504089355,379,63,15,41.72227096557617,146,55,146,82
SE-Nor,5.476333141326904,599,5.476333141326904,7.931999683380127,28.091798782348633,732.69677734375,21.33599853515625,-6.900000095367432,28.235998153686523,13.866665840148926,-0.1813332587480545,14.978666305541992,-3.002666473388672,599,74,30,28.318408966064453,207,102,199,120
SE-Htm,7.055833339691162,864,7.055833339691162,7.113666534423828,29.834199905395508,636.71038818359375,20.468000411987305,-3.376000165939331,23.8439998626709,3.931333303451538,5.840666770935059,15.150666236877441,-0.3693333566188812,864,91,48,20.78321075439453,264,161,221,223
SE-Deg,1.8295000791549683,608,1.8295000791549683,8.91433334350586,26.323923110961914,909.32696533203125,20.007999420166016,-13.855999946594238,33.86399841308594,11.813333511352539,-4.3986663818359375,13.387332916259766,-9.142666816711426,608,80,31,32.505794525146484,220,98,211,113
NO-Hur,4.293333530426025,765,4.293333530426025,7.839333534240723,26.07201385498047,785.48394775390625,20.399999618530273,-9.668000221252441,30.06800079345703,9.564666748046875,-1.686000108718872,14.288000106811523,-5.081999778747559,765,84,38,24.973373413085938,244,133,227,149
NL-Loo,9.42733383178711,826,9.42733383178711,8.27733325958252,35.975894927978516,563.25384521484375,22.420000076293945,-0.5879999995231628,23.007999420166016,3.751333236694336,5.339333534240723,16.42799949645996,2.682000160217285,826,83,50,14.395546913146973,238,172,209,210
IT-TrF,4.298999786376953,1092,4.298999786376953,8.3013334274292,34.39398956298828,594.36993408203125,17.827999114990234,-6.308000087738037,24.13599967956543,1.525333285331726,11.910666465759277,11.910666465759277,-2.1566667556762695,1092,109,68,13.092792510986328,306,223,223,277
IT-Tor,0.688166618347168,1272,0.688166618347168,6.490333557128906,28.799846649169922,585.6871337890625,13.407999992370605,-9.128000259399414,22.535999298095703,-2.0946667194366455,8.338000297546387,8.338000297546387,-5.62933349609375,1272,124,81,13.419656753540039,353,259,259,326
IT-Ren,3.3570001125335693,684,3.3570001125335693,7.283999919891357,30.880107879638672,614.80621337890625,16.304000854492188,-7.283999919891357,23.588001251220703,11.09866714477539,-3.6740000247955322,11.09866714477539,-3.6740000247955322,684,95,26,43.81543731689453,274,84,274,84
IT-Noe,15.618402481079102,758,15.618402481079102,6.990972518920898,35.32280731201172,475.8943786621094,26.766666412353516,6.974999904632568,19.79166603088379,11.834722518920898,21.429166793823242,21.816665649414062,10.404167175292969,758,109,7,55.76771926879883,297,53,62,278
IT-Niv,-0.6068333387374878,1469,-0.6068333387374878,5.834333419799805,25.893545150756836,599.93011474609375,12.303999900817871,-10.227999687194824,22.531999588012695,-2.5366666316986084,7.3433332443237305,7.3433332443237305,-7.061999797821045,1469,153,82,18.136011123657227,429,274,274,398
IT-MBo,6.305333614349365,407,6.305333614349365,7.6566667556762695,30.10169219970703,664.697265625,20.20800018310547,-5.228000164031982,25.43600082397461,14.682666778564453,-1.5053333044052124,14.682666778564453,-1.5053333044052124,407,52,14,44.45994567871094,152,45,152,45
IT-Lsn,13.3236665725708,970,13.3236665725708,9.458666801452637,32.85171890258789,739.965087890625,28.41200065612793,-0.3799999952316284,28.79199981689453,13.741999626159668,5.697999954223633,22.424667358398438,4.214666843414307,970,106,48,21.765336990356445,289,180,252,180
IT-Cp2,15.624479293823242,752,15.624479293823242,8.067708015441895,35.096065521240234,563.0916748046875,28.024999618530273,5.037499904632568,22.987499237060547,13.279166221618652,22.612499237060547,22.73958396911621,9.241666793823242,752,104,12,47.81184005737305,298,71,117,250
IT-BFt,12.965999603271484,678,12.965999603271484,9.425999641418457,30.86848258972168,798.39312744140625,29.3439998626709,-1.1920000314712524,30.535999298095703,18.727333068847656,4.983999729156494,22.742000579833984,3.0753331184387207,678,85,36,21.57567024230957,212,133,176,137
IT-BCi,16.066865921020508,1039,16.066865921020508,9.530555725097656,39.78168487548828,548.1243896484375,29.05238151550293,5.095238208770752,23.957143783569336,10.983332633972168,22.89285659790039,22.906349182128906,9.752381324768066,1039,159,26,52.02366256713867,426,93,146,373
IE-Cra,9.534832954406738,1026,9.534832954406738,7.3470001220703125,41.8775634765625,391.3399963378906,19.54400062561035,2,17.54400062561035,7.4720001220703125,10.778666496276855,14.63266658782959,5.140666484832764,1026,107,64,20.09941291809082,320,205,229,281
GL-ZaH,-9.723833084106445,248,-9.723833084106445,5.213666915893555,16.41789436340332,1002.9655151367188,8.4399995803833,-23.31599998474121,31.756000518798828,-19.679332733154297,-5.863999843597412,3.8259999752044678,-20.038665771484375,248,34,7,37.30570983886719,87,28,59,80
GL-ZaF,-9.723833084106445,248,-9.723833084106445,5.213666915893555,16.41789436340332,1002.9655151367188,8.4399995803833,-23.31599998474121,31.756000518798828,-19.679332733154297,-5.863999843597412,3.8259999752044678,-20.038665771484375,248,34,7,37.30570983886719,87,28,59,80
GL-NuF,-2.565000057220459,726,-2.565000057220459,5.519999980926514,21.618799209594727,707.424072265625,11.91333293914795,-13.619999885559082,25.53333282470703,5.983333110809326,-9.115555763244629,6.894444465637207,-10.573333740234375,726,88,43,25.723594665527344,247,132,223,139
GL-Dsk,-6.326333522796631,424,-6.326333522796631,5.545333385467529,17.03949546813965,931.33404541015625,10.45199966430664,-22.09200096130371,32.54399871826172,4.731333255767822,-17.79199981689453,5.440000057220459,-17.79199981689453,424,60,14,40.40486526489258,156,58,145,58
GF-Guy,25.73900032043457,2796,25.73900032043457,7.622666835784912,75.89273834228516,45.302146911621094,31.375999450683594,21.331998825073242,10.044000625610352,25.748666763305664,26.299999237060547,26.299999237060547,25.161333084106445,2796,436,68,49.59006118774414,1133,277,277,789
FR-Tou,13.04699993133545,693,13.04699993133545,9.76200008392334,38.33045196533203,581.99176025390625,27.308000564575195,1.8399999141693115,25.468000411987305,14.942000389099121,20.312000274658203,20.432666778564453,6.363333225250244,693,79,45,15.602368354797363,213,149,160,164
FR-Pue,13.64366626739502,666,13.64366626739502,8.306666374206543,33.99912643432617,590.11492919921875,27.31599998474121,2.884000062942505,24.43199920654297,10.378666877746582,21.235332489013672,21.235332489013672,6.927333354949951,666,95,22,32.085540771484375,220,103,103,188
FR-Mej,11.532833099365234,742,11.532833099365234,8.027667045593262,38.43195343017578,484.9173278808594,23.57200050354004,2.684000015258789,20.88800048828125,9.013333320617676,17.6113338470459,17.6113338470459,5.914666652679443,742,86,46,20.87064552307129,237,140,140,209
FR-Lus,11.36050033569336,835,11.36050033569336,9.2263336181640625,38.53296661376953,548.67987060546875,25.368000030517578,1.4240000247955322,23.944000244140625,5.706666469573975,18.278667449951172,18.278667449951172,5.006666660308838,835,93,46,22.24947166442871,270,148,148,254
FR-Lqu,7.62066650390625,904,7.62066650390625,8.934666633605957,36.88962173461914,571.496337890625,21.30000114440918,-2.9200000762939453,24.220001220703125,9.581999778747559,1.6559998989105225,14.809332847595215,0.9026665687561035,904,98,56,16.470151901245117,255,184,236,199
FR-Lam,12.656000137329102,771,12.656000137329102,9.947333335876465,39.75117111206055,563.5186767578125,26.43199920654297,1.4079999923706055,25.023998260498047,14.47933292388916,19.67599868774414,19.746000289916992,6.14466667175293,771,86,49,15.410770416259766,235,162,175,185
FR-LGt,10.758999824523926,705,10.758999824523926,8.904000282287598,37.44322967529297,575.302978515625,24.288000106811523,0.5080000162124634,23.780000686645508,7.392666816711426,17.96666717529297,17.96666717529297,3.869333267211914,705,73,47,11.241286277770996,191,157,157,179
FR-Hes,9.419500350952148,776,9.419500350952148,8.526333808898926,33.45759582519531,640.5250244140625,23.804000854492188,-1.6800000667572021,25.48400115966797,15.810667037963867,5.26200008392334,17.482666015625,1.722666621208191,776,77,51,13.470266342163086,218,162,202,193
FR-Gri,10.659832954406738,626,10.659832954406738,8.062333106994629,34.907920837402344,555.4908447265625,24.07200050354004,0.9760000109672546,23.09600067138672,7.555333614349365,6.805333614349365,17.636667251586914,4.068666934967041,626,60,42,10.29678726196289,171,143,149,158
FR-Fon,10.64716625213623,627,10.64716625213623,8.319666862487793,35.51163864135742,563.04583740234375,24.027999877929688,0.6000000238418579,23.42799949645996,16.021333694458008,6.741333484649658,17.71666717529297,3.94266676902771,627,60,46,8.9213104248046875,170,140,156,153
FR-FBn,13.877500534057617,691,13.877500534057617,8.7736663818359375,36.71604537963867,560.75860595703125,27.464000701904297,3.568000078201294,23.895999908447266,11.073333740234375,21.084667205810547,21.084667205810547,7.64133358001709,691,106,10,42.105350494384766,250,79,79,204
FR-EM2,9.984833717346191,666,9.984833717346191,8.077000617980957,35.4627685546875,545.61773681640625,23.196001052856445,0.42000001668930054,22.7760009765625,6.939333438873291,6.140666484832764,16.772001266479492,3.489333391189575,666,64,46,9.883306503295898,181,147,169,161
FR-CLt,0.9903333783149719,1403,0.9903333783149719,6.99733304977417,29.044218063354492,627.076171875,14.88800048828125,-9.203999519348145,24.091999053955078,-4.516666412353516,8.8513336181640625,9.097332954406738,-5.843999862670898,1403,157,71,21.357982635498047,439,252,257,403
FR-Bil,12.757499694824219,934,12.757499694824219,10.904999732971191,45.017337799072266,504.93572998046875,25.823999404907227,1.600000023841858,24.2239990234375,7.425333499908447,18.94333267211914,18.94333267211914,6.752666473388672,934,107,44,23.816558837890625,306,165,165,281
FR-Aur,12.481666564941406,830,12.481666564941406,9.956000328063965,39.6526985168457,561.01904296875,26.472000122070312,1.3639999628067017,25.107999801635742,14.196000099182129,19.534666061401367,19.534666061401367,6.029333591461182,830,91,53,14.314266204833984,247,174,174,202
FI-Var,-0.7744999527931213,576,-0.7744999527931213,6.499666690826416,19.986675262451172,902.58917236328125,17.104000091552734,-15.416000366210938,32.52000045776367,11.016666412353516,-6.880000114440918,11.016666412353516,-11.39466667175293,576,77,28,34.64473342895508,215,93,215,97
FI-Sod,-0.8236667513847351,514,-0.8236667513847351,8.87600040435791,23.394834518432617,1022.038818359375,19.29199981689453,-18.648000717163086,37.94000244140625,12.3100004196167,-7.508000373840332,12.3100004196167,-13.12266731262207,514,66,28,30.989282608032227,184,85,184,97
FI-Sii,3.191833257675171,665,3.191833257675171,8.41100025177002,25.602703094482422,860.12017822265625,20.983999252319336,-11.868000030517578,32.85199737548828,12.380666732788086,-3.3493332862854004,14.216666221618652,-7.046000003814697,665,88,32,32.345191955566406,238,108,232,128
FI-Let,4.276833534240723,664,4.276833534240723,7.910999774932861,25.203899383544922,824.85382080078125,21.200000762939453,-10.187999725341797,31.38800048828125,13.21066665649414,3.175333261489868,14.899999618530273,-5.414666652679443,664,80,35,29.250385284423828,221,110,215,144
FI-Ken,-1.7271666526794434,524,-1.7271666526794434,9.121000289916992,24.250240325927734,1001.6107788085938,17.855998992919922,-19.756000518798828,37.61199951171875,11.188666343688965,-7.98799991607666,11.188666343688965,-13.692000389099121,524,85,26,44.50392150878906,221,79,221,88
FI-Hyy,3.19950008392334,663,3.19950008392334,8.265666961669922,25.28654670715332,857.7884521484375,20.86400032043457,-11.824000358581543,32.6879997253418,12.363333702087402,-3.3286666870117188,14.204000473022461,-7.026666641235352,663,89,31,33.432579040527344,238,105,233,127
FI-Ant,2.816833257675171,607,2.816833257675171,7.39900016784668,21.802806854248047,946.26409912109375,20.947999954223633,-12.98799991607666,33.93600082397461,14.829333305358887,-3.9820001125335693,14.829333305358887,-8.711999893188477,607,80,30,33.09044647216797,223,95,223,114
ES-LMa,15.864666938781738,465,15.864666938781738,11.533332824707031,39.43289566040039,622.90423583984375,32.64799880981445,3.4000000953674316,29.24799919128418,9.421333312988281,23.85333251953125,23.86866569519043,8.715999603271484,465,63,6,48.75956344604492,182,39,41,174
DK-Vng,7.793666839599609,822,7.793666839599609,7.386000156402588,32.23638153076172,591.87054443359375,20.516000747680664,-2.3960001468658447,22.91200065612793,8.563333511352539,3.0813333988189697,15.149999618530273,0.8266666531562805,822,92,45,23.789514541625977,270,149,202,198
DK-Sor,8.508000373840332,613,8.508000373840332,4.785333633422852,21.55944061279297,667.8057861328125,20.696001052856445,-1.5,22.196001052856445,16.159334182739258,3.0833332538604736,16.941999435424805,0.637999951839447,613,64,32,20.37632942199707,182,108,176,139
DK-Skj,9.22826099395752,813,9.22826099395752,4.627536296844482,22.645389556884766,606.0404052734375,20.413043975830078,-0.021739130839705467,20.434783935546875,10.168115615844727,4.523188591003418,16.688405990600586,2.039130449295044,813,100,39,31.952632904052734,293,135,191,192
DK-RCW,8.243749618530273,606,8.243749618530273,5.002500057220459,23.181184768676758,638.6865234375,20.17500114440918,-1.4049999713897705,21.580001831054688,15.617500305175781,3.114166736602783,16.309999465942383,0.7508333921432495,606,68,30,21.96056365966797,187,108,181,135
