site_id,year,n_months_present,has_data
FR-Hes,2003,12,TRUE
FR-Hes,2004,12,TRUE
FR-Hes,2005,12,TRUE
FR-Hes,2006,12,TRUE
FR-Hes,2007,12,TRUE
FR-Hes,2008,12,TRUE
FR-Hes,2009,12,TRUE
FR-Hes,2010,12,TRUE
FR-Hes,2011,0,FALSE
FR-Hes,2012,0,FALSE
FR-Hes,2013,0,FALSE
FR-Hes,2014,12,TRUE
FR-Hes,2015,12,TRUE
FR-Hes,2016,12,TRUE
FR-Hes,2017,12,TRUE
FR-Hes,2018,12,TRUE
FR-Hes,2019,12,TRUE
FR-Hes,2020,12,TRUE
FR-Hes,2021,0,FALSE
FR-Hes,2022,7,TRUE
FR-Hes,2023,12,TRUE
FR-Hes,2024,12,TRUE
FR-LBr,1998,12,TRUE
FR-LBr,1999,6,TRUE
FR-LBr,2000,9,TRUE
FR-LBr,2001,12,TRUE
FR-LBr,2002,12,TRUE
FR-LBr,2003,12,TRUE
FR-LBr,2004,12,TRUE
FR-LBr,2005,12,TRUE
FR-LBr,2006,12,TRUE
FR-LBr,2007,12,TRUE
FR-LBr,2008,12,TRUE
FR-LGt,2017,12,TRUE
FR-LGt,2018,12,TRUE
FR-LGt,2019,12,TRUE
FR-LGt,2020,12,TRUE
FR-LGt,2021,7,TRUE
FR-LGt,2022,12,TRUE
FR-LGt,2023,5,TRUE
FR-LGt,2024,12,TRUE
FR-Lam,2021,12,TRUE
FR-Lam,2022,12,TRUE
FR-Lam,2023,12,TRUE
FR-Lam,2024,8,TRUE
FR-Lqu,2022,1,TRUE
FR-Lqu,2023,12,TRUE
FR-Lqu,2024,12,TRUE
FR-Lus,2022,1,TRUE
FR-Lus,2023,12,TRUE
FR-Lus,2024,12,TRUE
FR-Mau,2005,9,TRUE
FR-Mau,2006,12,TRUE
FR-Mau,2007,12,TRUE
FR-Mau,2008,12,TRUE
FR-Mau,2009,12,TRUE
FR-Mau,2010,12,TRUE
FR-Mau,2011,12,TRUE
FR-Mej,2019,12,TRUE
FR-Mej,2020,12,TRUE
FR-Mej,2021,12,TRUE
FR-Mej,2022,12,TRUE
FR-Mej,2023,12,TRUE
FR-Mej,2024,12,TRUE
FR-Nzn,2016,12,TRUE
FR-Nzn,2017,12,TRUE
FR-Nzn,2018,12,TRUE
FR-Nzn,2019,12,TRUE
FR-Nzn,2020,12,TRUE
FR-Nzn,2021,12,TRUE
FR-Nzn,2022,12,TRUE
FR-Nzn,2023,11,TRUE
FR-Nzn,2024,12,TRUE
FR-Pue,2000,6,TRUE
FR-Pue,2001,12,TRUE
FR-Pue,2002,12,TRUE
FR-Pue,2003,12,TRUE
FR-Pue,2004,12,TRUE
FR-Pue,2005,12,TRUE
FR-Pue,2006,12,TRUE
FR-Pue,2007,12,TRUE
FR-Pue,2008,12,TRUE
FR-Pue,2009,12,TRUE
FR-Pue,2010,12,TRUE
FR-Pue,2011,12,TRUE
FR-Pue,2012,12,TRUE
FR-Pue,2013,12,TRUE
FR-Pue,2014,12,TRUE
FR-Pue,2015,12,TRUE
FR-Pue,2016,12,TRUE
FR-Pue,2017,12,TRUE
FR-Pue,2018,12,TRUE
FR-Pue,2019,12,TRUE
FR-Pue,2020,12,TRUE
FR-Pue,2021,12,TRUE
FR-Pue,2022,12,TRUE
FR-Pue,2023,12,TRUE
FR-Pue,2024,12,TRUE
FR-Tou,2018,12,TRUE
FR-Tou,2019,12,TRUE
FR-Tou,2020,12,TRUE
FR-Tou,2021,12,TRUE
FR-Tou,2022,12,TRUE
FR-Tou,2023,12,TRUE
FR-Tou,2024,12,TRUE
GF-Guy,2017,12,TRUE
GF-Guy,2018,12,TRUE
GF-Guy,2019,12,TRUE
GF-Guy,2020,12,TRUE
GF-Guy,2021,12,TRUE
GF-Guy,2022,12,TRUE
GF-Guy,2023,12,TRUE
GF-Guy,2024,12,TRUE
GH-Ank,2011,12,TRUE
GH-Ank,2012,12,TRUE
GH-Ank,2013,0,FALSE
GH-Ank,2014,12,TRUE
GL-Dsk,2020,12,TRUE
GL-Dsk,2021,12,TRUE
GL-Dsk,2022,12,TRUE
GL-Dsk,2023,12,TRUE
GL-Dsk,2024,12,TRUE
GL-NuF,2019,3,TRUE
GL-NuF,2020,4,TRUE
GL-NuF,2021,1,TRUE
GL-NuF,2022,6,TRUE
GL-NuF,2023,4,TRUE
GL-NuF,2024,4,TRUE
GL-ZaF,2023,8,TRUE
GL-ZaF,2024,9,TRUE
GL-ZaH,2020,5,TRUE
GL-ZaH,2021,5,TRUE
GL-ZaH,2022,7,TRUE
GL-ZaH,2023,5,TRUE
GL-ZaH,2024,6,TRUE
HK-MPM,2016,11,TRUE
HK-MPM,2017,11,TRUE
HK-MPM,2018,11,TRUE
ID-JOP,2014,7,TRUE
ID-JOP,2015,12,TRUE
ID-JOP,2016,12,TRUE
ID-JOP,2017,12,TRUE
ID-JOP,2018,12,TRUE
ID-JOP,2019,12,TRUE
ID-JOP,2020,12,TRUE
ID-JOP,2021,11,TRUE
ID-JOP,2022,10,TRUE
ID-JOP,2023,12,TRUE
ID-JOP,2024,9,TRUE
ID-PaB,2004,9,TRUE
ID-PaB,2005,12,TRUE
ID-PaB,2006,12,TRUE
ID-PaB,2007,12,TRUE
ID-PaB,2008,12,TRUE
ID-PaB,2009,10,TRUE
ID-PaB,2010,12,TRUE
ID-PaB,2011,12,TRUE
ID-PaB,2012,12,TRUE
ID-PaB,2013,12,TRUE
ID-PaB,2014,12,TRUE
ID-PaB,2015,12,TRUE
ID-PaB,2016,11,TRUE
ID-PaD,2001,2,TRUE
ID-PaD,2002,12,TRUE
ID-PaD,2003,12,TRUE
ID-PaD,2004,12,TRUE
ID-PaD,2005,12,TRUE
ID-PaD,2006,12,TRUE
ID-PaD,2007,12,TRUE
ID-PaD,2008,5,TRUE
ID-PaD,2009,11,TRUE
ID-PaD,2010,12,TRUE
ID-PaD,2011,12,TRUE
ID-PaD,2012,12,TRUE
ID-PaD,2013,12,TRUE
ID-PaD,2014,12,TRUE
ID-PaD,2015,12,TRUE
ID-PaD,2016,12,TRUE
ID-PaD,2017,5,TRUE
ID-Pag,2004,6,TRUE
ID-Pag,2005,12,TRUE
ID-Pag,2006,9,TRUE
ID-Pag,2007,12,TRUE
ID-Pag,2008,0,FALSE
ID-Pag,2009,11,TRUE
ID-Pag,2010,10,TRUE
ID-Pag,2011,11,TRUE
ID-Pag,2012,12,TRUE
ID-Pag,2013,12,TRUE
ID-Pag,2014,10,TRUE
ID-Pag,2015,12,TRUE
ID-Pag,2016,12,TRUE
ID-Pag,2017,10,TRUE
ID-Pag,2018,10,TRUE
IE-CaC,2003,11,TRUE
IE-CaC,2004,12,TRUE
IE-CaC,2005,11,TRUE
IE-CaC,2006,12,TRUE
IE-CaC,2007,10,TRUE
IE-CaN,2003,11,TRUE
IE-CaN,2004,12,TRUE
IE-CaN,2005,11,TRUE
IE-CaN,2006,12,TRUE
IE-CaN,2007,7,TRUE
IE-Cra,2020,12,TRUE
IE-Cra,2021,0,FALSE
IE-Cra,2022,0,FALSE
IE-Cra,2023,0,FALSE
IE-Cra,2024,12,TRUE
IE-Gwr,2016,5,TRUE
IL-RmH,2015,2,TRUE
IL-RmH,2016,12,TRUE
IL-RmH,2017,6,TRUE
IL-RmH,2018,3,TRUE
IL-RmH,2019,5,TRUE
IL-RmH,2020,3,TRUE
IL-Yat,2000,3,TRUE
IL-Yat,2001,12,TRUE
IL-Yat,2002,12,TRUE
IL-Yat,2003,8,TRUE
IL-Yat,2004,12,TRUE
IL-Yat,2005,12,TRUE
IL-Yat,2006,12,TRUE
IL-Yat,2007,12,TRUE
IL-Yat,2008,12,TRUE
IL-Yat,2009,12,TRUE
IL-Yat,2010,12,TRUE
IL-Yat,2011,9,TRUE
IL-Yat,2012,12,TRUE
IL-Yat,2013,12,TRUE
IL-Yat,2014,12,TRUE
IL-Yat,2015,12,TRUE
IL-Yat,2016,12,TRUE
IL-Yat,2017,12,TRUE
IL-Yat,2018,12,TRUE
IL-Yat,2019,12,TRUE
IL-Yat,2020,12,TRUE
IL-Yat,2021,12,TRUE
IL-Yat,2022,12,TRUE
IL-Yat,2023,12,TRUE
IL-Yat,2024,12,TRUE
IT-Arz,2016,7,TRUE
IT-Arz,2017,12,TRUE
IT-Arz,2018,12,TRUE
IT-Arz,2019,12,TRUE
IT-Arz,2020,12,TRUE
IT-Arz,2021,12,TRUE
IT-Arz,2022,12,TRUE
IT-Arz,2023,12,TRUE
IT-Arz,2024,9,TRUE
IT-BCi,2004,8,TRUE
IT-BCi,2005,12,TRUE
IT-BCi,2006,12,TRUE
IT-BCi,2007,12,TRUE
IT-BCi,2008,12,TRUE
IT-BCi,2009,12,TRUE
IT-BCi,2010,12,TRUE
IT-BCi,2011,10,TRUE
IT-BCi,2012,12,TRUE
IT-BCi,2013,12,TRUE
IT-BCi,2014,12,TRUE
IT-BCi,2015,12,TRUE
IT-BCi,2016,12,TRUE
IT-BCi,2017,12,TRUE
IT-BCi,2018,12,TRUE
IT-BCi,2019,12,TRUE
IT-BCi,2020,12,TRUE
IT-BCi,2021,0,FALSE
IT-BCi,2022,0,FALSE
IT-BCi,2023,8,TRUE
IT-BCi,2024,12,TRUE
IT-BFt,2019,12,TRUE
IT-BFt,2020,12,TRUE
IT-BFt,2021,12,TRUE
IT-BFt,2022,12,TRUE
IT-BFt,2023,0,FALSE
IT-BFt,2024,12,TRUE
IT-BsB,2021,9,TRUE
IT-BsB,2022,12,TRUE
IT-BsB,2023,12,TRUE
IT-BsB,2024,12,TRUE
IT-Bsn,2020,6,TRUE
IT-Bsn,2021,10,TRUE
IT-CA1,2011,7,TRUE
IT-CA1,2012,12,TRUE
IT-CA1,2013,12,TRUE
IT-CA1,2014,12,TRUE
IT-CA2,2011,6,TRUE
IT-CA2,2012,12,TRUE
IT-CA2,2013,12,TRUE
IT-CA2,2014,12,TRUE
IT-CA3,2011,2,TRUE
IT-CA3,2012,12,TRUE
IT-CA3,2013,12,TRUE
IT-CA3,2014,12,TRUE
IT-Cp2,2012,11,TRUE
IT-Cp2,2013,12,TRUE
IT-Cp2,2014,10,TRUE
IT-Cp2,2015,11,TRUE
IT-Cp2,2016,9,TRUE
IT-Cp2,2017,7,TRUE
IT-Cp2,2018,6,TRUE
IT-Cp2,2019,12,TRUE
IT-Cp2,2020,10,TRUE
IT-Cp2,2021,7,TRUE
IT-Cp2,2022,10,TRUE
IT-Cp2,2023,12,TRUE
IT-Cp2,2024,12,TRUE
IT-Cpz,2001,12,TRUE
IT-Cpz,2002,12,TRUE
IT-Cpz,2003,12,TRUE
IT-Cpz,2004,12,TRUE
IT-Cpz,2005,12,TRUE
IT-Cpz,2006,12,TRUE
IT-Cpz,2007,12,TRUE
IT-Cpz,2008,12,TRUE
IT-Lav,2003,12,TRUE
IT-Lav,2004,12,TRUE
IT-Lav,2005,12,TRUE
IT-Lav,2006,12,TRUE
IT-Lav,2007,12,TRUE
IT-Lav,2008,12,TRUE
IT-Lav,2009,12,TRUE
IT-Lav,2010,12,TRUE
IT-Lav,2011,12,TRUE
IT-Lav,2012,12,TRUE
IT-Lav,2013,12,TRUE
IT-Lav,2014,12,TRUE
IT-Lav,2015,12,TRUE
IT-Lav,2016,12,TRUE
IT-Lav,2017,12,TRUE
IT-Lav,2018,12,TRUE
IT-Lav,2019,12,TRUE
IT-Lav,2020,12,TRUE
IT-Lsn,2016,12,TRUE
IT-Lsn,2017,12,TRUE
IT-Lsn,2018,12,TRUE
IT-Lsn,2019,12,TRUE
IT-Lsn,2020,12,TRUE
IT-Lsn,2021,9,TRUE
IT-Lsn,2022,12,TRUE
IT-Lsn,2023,12,TRUE
IT-Lsn,2024,12,TRUE
IT-MBo,2003,12,TRUE
IT-MBo,2004,12,TRUE
IT-MBo,2005,12,TRUE
IT-MBo,2006,12,TRUE
IT-MBo,2007,12,TRUE
IT-MBo,2008,12,TRUE
IT-MBo,2009,12,TRUE
IT-MBo,2010,12,TRUE
IT-MBo,2011,12,TRUE
IT-MBo,2012,12,TRUE
IT-MBo,2013,12,TRUE
IT-MBo,2014,10,TRUE
IT-MBo,2015,12,TRUE
IT-MBo,2016,12,TRUE
IT-MBo,2017,12,TRUE
IT-MBo,2018,12,TRUE
IT-MBo,2019,12,TRUE
IT-MBo,2020,12,TRUE
IT-MBo,2021,0,FALSE
IT-MBo,2022,1,TRUE
IT-MBo,2023,12,TRUE
IT-MBo,2024,11,TRUE
IT-MtM,2014,12,TRUE
IT-MtM,2015,12,TRUE
IT-MtM,2016,12,TRUE
IT-MtM,2017,12,TRUE
IT-MtM,2018,12,TRUE
IT-MtM,2019,12,TRUE
IT-MtP,2014,7,TRUE
IT-MtP,2015,12,TRUE
IT-MtP,2016,12,TRUE
IT-MtP,2017,12,TRUE
IT-MtP,2018,12,TRUE
IT-MtP,2019,5,TRUE
IT-NiG,2020,11,TRUE
IT-NiG,2021,12,TRUE
IT-NiG,2022,12,TRUE
IT-NiG,2023,10,TRUE
IT-NiG,2024,12,TRUE
IT-Niv,2019,4,TRUE
IT-Niv,2020,5,TRUE
IT-Niv,2021,6,TRUE
IT-Niv,2022,2,TRUE
IT-Niv,2023,3,TRUE
IT-Niv,2024,2,TRUE
IT-Noe,2022,3,TRUE
IT-Noe,2023,12,TRUE
IT-Noe,2024,12,TRUE
IT-PT1,2002,9,TRUE
IT-PT1,2003,12,TRUE
IT-PT1,2004,10,TRUE
IT-Ren,1999,12,TRUE
IT-Ren,2000,9,TRUE
IT-Ren,2001,12,TRUE
IT-Ren,2002,12,TRUE
IT-Ren,2003,12,TRUE
IT-Ren,2004,12,TRUE
IT-Ren,2005,12,TRUE
IT-Ren,2006,12,TRUE
IT-Ren,2007,12,TRUE
IT-Ren,2008,12,TRUE
IT-Ren,2009,12,TRUE
IT-Ren,2010,12,TRUE
IT-Ren,2011,12,TRUE
IT-Ren,2012,12,TRUE
IT-Ren,2013,12,TRUE
IT-Ren,2014,12,TRUE
IT-Ren,2015,12,TRUE
IT-Ren,2016,12,TRUE
IT-Ren,2017,12,TRUE
IT-Ren,2018,12,TRUE
IT-Ren,2019,12,TRUE
IT-Ren,2020,12,TRUE
IT-Ren,2021,0,FALSE
IT-Ren,2022,12,TRUE
IT-Ren,2023,12,TRUE
IT-Ren,2024,12,TRUE
IT-Ro1,2000,8,TRUE
IT-Ro1,2001,12,TRUE
IT-Ro1,2002,12,TRUE
IT-Ro1,2003,12,TRUE
IT-Ro1,2004,12,TRUE
IT-Ro1,2005,12,TRUE
IT-Ro1,2006,12,TRUE
IT-Ro1,2007,7,TRUE
IT-Ro1,2008,11,TRUE
IT-Ro2,2002,12,TRUE
IT-Ro2,2003,12,TRUE
IT-Ro2,2004,12,TRUE
IT-Ro2,2005,12,TRUE
IT-Ro2,2006,12,TRUE
IT-Ro2,2007,12,TRUE
IT-Ro2,2008,9,TRUE
IT-Ro2,2009,0,FALSE
IT-Ro2,2010,12,TRUE
IT-Ro2,2011,12,TRUE
IT-Ro2,2012,12,TRUE
IT-SR2,2013,12,TRUE
IT-SR2,2014,12,TRUE
IT-SR2,2015,12,TRUE
IT-SR2,2016,12,TRUE
IT-SR2,2017,12,TRUE
IT-SR2,2018,12,TRUE
IT-SR2,2019,12,TRUE
IT-SR2,2020,12,TRUE
IT-SR2,2021,12,TRUE
IT-SR2,2022,12,TRUE
IT-SR2,2023,12,TRUE
IT-SR2,2024,11,TRUE
IT-SRo,1999,12,TRUE
IT-SRo,2000,12,TRUE
IT-SRo,2001,12,TRUE
IT-SRo,2002,12,TRUE
IT-SRo,2003,12,TRUE
IT-SRo,2004,12,TRUE
IT-SRo,2005,9,TRUE
IT-SRo,2006,12,TRUE
IT-SRo,2007,12,TRUE
IT-SRo,2008,9,TRUE
IT-SRo,2009,12,TRUE
IT-SRo,2010,12,TRUE
IT-SRo,2011,12,TRUE
IT-SRo,2012,12,TRUE
IT-Tor,2008,6,TRUE
IT-Tor,2009,12,TRUE
IT-Tor,2010,12,TRUE
IT-Tor,2011,12,TRUE
IT-Tor,2012,12,TRUE
IT-Tor,2013,12,TRUE
IT-Tor,2014,12,TRUE
IT-Tor,2015,12,TRUE
IT-Tor,2016,12,TRUE
IT-Tor,2017,12,TRUE
IT-Tor,2018,12,TRUE
IT-Tor,2019,12,TRUE
IT-Tor,2020,12,TRUE
IT-Tor,2021,12,TRUE
IT-Tor,2022,12,TRUE
IT-Tor,2023,12,TRUE
IT-Tor,2024,11,TRUE
IT-TrF,2012,7,TRUE
IT-TrF,2013,12,TRUE
IT-TrF,2014,12,TRUE
IT-TrF,2015,12,TRUE
IT-TrF,2016,12,TRUE
IT-TrF,2017,12,TRUE
IT-TrF,2018,12,TRUE
IT-TrF,2019,12,TRUE
IT-TrF,2020,12,TRUE
IT-TrF,2021,12,TRUE
IT-TrF,2022,12,TRUE
IT-TrF,2023,12,TRUE
IT-TrF,2024,12,TRUE
JP-Api,2000,9,TRUE
JP-Api,2001,12,TRUE
JP-Api,2002,12,TRUE
JP-Api,2003,12,TRUE
JP-Api,2004,12,TRUE
JP-Api,2005,12,TRUE
JP-Api,2006,12,TRUE
JP-Api,2007,12,TRUE
JP-Api,2008,12,TRUE
JP-Api,2009,12,TRUE
JP-Api,2010,12,TRUE
JP-Api,2011,12,TRUE
JP-Api,2012,12,TRUE
JP-Api,2013,12,TRUE
JP-Api,2014,12,TRUE
JP-Api,2015,12,TRUE
JP-Api,2016,12,TRUE
JP-Api,2017,12,TRUE
JP-Api,2018,12,TRUE
JP-Api,2019,12,TRUE
JP-Api,2020,12,TRUE
JP-Api,2021,12,TRUE
JP-Api,2022,12,TRUE
JP-BBY,2014,9,TRUE
JP-BBY,2015,10,TRUE
JP-BBY,2016,12,TRUE
JP-BBY,2017,12,TRUE
JP-BBY,2018,12,TRUE
JP-BBY,2019,12,TRUE
JP-BBY,2020,12,TRUE
JP-Fhk,2006,12,TRUE
JP-Fhk,2007,12,TRUE
JP-Fhk,2008,12,TRUE
JP-Fhk,2009,12,TRUE
JP-Fhk,2010,12,TRUE
JP-Fhk,2011,12,TRUE
JP-Fhk,2012,12,TRUE
JP-Fhk,2013,12,TRUE
JP-Fhk,2014,12,TRUE
JP-Fhk,2015,12,TRUE
JP-Fhk,2016,12,TRUE
JP-Fhk,2017,12,TRUE
JP-Fhk,2018,12,TRUE
JP-Fhk,2019,12,TRUE
JP-Fhk,2020,12,TRUE
JP-Fhk,2021,12,TRUE
JP-Fhk,2022,12,TRUE
JP-Fhk,2023,12,TRUE
JP-Fjy,2001,12,TRUE
JP-Fjy,2002,12,TRUE
JP-Fjy,2003,12,TRUE
JP-Fjy,2004,12,TRUE
JP-Fjy,2005,12,TRUE
JP-Fjy,2006,12,TRUE
JP-Fjy,2007,12,TRUE
JP-Fjy,2008,12,TRUE
JP-Fjy,2009,12,TRUE
JP-Fjy,2010,12,TRUE
JP-Fjy,2011,12,TRUE
JP-Fjy,2012,12,TRUE
JP-Fjy,2013,12,TRUE
JP-Fjy,2014,12,TRUE
JP-Fjy,2015,12,TRUE
JP-Fjy,2016,12,TRUE
JP-Fjy,2017,12,TRUE
JP-Fjy,2018,12,TRUE
JP-Fjy,2019,12,TRUE
JP-Fjy,2020,12,TRUE
JP-Fjy,2021,5,TRUE
JP-Fmt,2014,12,TRUE
JP-Fmt,2015,12,TRUE
JP-Fmt,2016,10,TRUE
JP-Fmt,2017,12,TRUE
JP-Fmt,2018,12,TRUE
JP-Fmt,2019,12,TRUE
JP-Fmt,2020,12,TRUE
JP-Fmt,2021,12,TRUE
JP-Fmt,2022,12,TRUE
JP-Fmt,2023,11,TRUE
JP-Hc2,2003,5,TRUE
JP-Hc2,2004,5,TRUE
JP-Hc3,2005,5,TRUE
JP-Hc3,2006,4,TRUE
JP-Hc3,2007,12,TRUE
JP-Hc3,2008,12,TRUE
JP-KaP,1997,7,TRUE
JP-Khw,2000,12,TRUE
JP-Khw,2001,12,TRUE
JP-Khw,2002,12,TRUE
JP-Khw,2003,12,TRUE
JP-Khw,2004,0,FALSE
JP-Khw,2005,0,FALSE
JP-Khw,2006,0,FALSE
JP-Khw,2007,12,TRUE
JP-Khw,2008,12,TRUE
JP-Khw,2009,9,TRUE
JP-Khw,2010,12,TRUE
JP-Khw,2011,8,TRUE
JP-Khw,2012,8,TRUE
JP-Khw,2013,11,TRUE
JP-Khw,2014,11,TRUE
JP-Khw,2015,2,TRUE
JP-Khw,2016,0,FALSE
JP-Khw,2017,6,TRUE
JP-Khw,2018,12,TRUE
JP-Khw,2019,9,TRUE
JP-Khw,2020,8,TRUE
JP-Khw,2021,11,TRUE
JP-Kzw,2001,5,TRUE
JP-Kzw,2002,12,TRUE
JP-Kzw,2003,12,TRUE
JP-Kzw,2004,12,TRUE
JP-Kzw,2005,12,TRUE
JP-Kzw,2006,12,TRUE
JP-Kzw,2007,12,TRUE
JP-Kzw,2008,12,TRUE
JP-MBF,2004,5,TRUE
JP-MBF,2005,12,TRUE
JP-MBF,2006,12,TRUE
JP-MBF,2007,12,TRUE
JP-MBF,2008,12,TRUE
JP-MBF,2009,12,TRUE
JP-MBF,2010,12,TRUE
JP-MBF,2011,11,TRUE
JP-MMF,2004,5,TRUE
JP-MMF,2005,12,TRUE
JP-MMF,2006,12,TRUE
JP-MMF,2007,12,TRUE
JP-MMF,2008,12,TRUE
JP-MMF,2009,12,TRUE
JP-MMF,2010,12,TRUE
JP-MMF,2011,11,TRUE
JP-Mse,2002,12,TRUE
JP-Mse,2003,12,TRUE
JP-Mse,2004,12,TRUE
JP-Mse,2005,12,TRUE
JP-Mse,2006,12,TRUE
JP-Mse,2007,12,TRUE
JP-Mse,2008,12,TRUE
JP-Mse,2009,12,TRUE
JP-Nkm,2018,2,TRUE
JP-Nkm,2019,5,TRUE
JP-Nkm,2020,7,TRUE
JP-Nkm,2021,12,TRUE
JP-Nkm,2022,8,TRUE
JP-Nkm,2023,7,TRUE
JP-Nkm,2024,10,TRUE
JP-NsC,2004,3,TRUE
JP-NsC,2005,12,TRUE
JP-NsC,2006,12,TRUE
JP-NsC,2007,12,TRUE
JP-NsC,2008,12,TRUE
JP-NsC,2009,12,TRUE
JP-NsC,2010,12,TRUE
JP-NsC,2011,12,TRUE
JP-NsC,2012,12,TRUE
JP-NsC,2013,12,TRUE
JP-NsC,2014,12,TRUE
JP-NsC,2015,11,TRUE
JP-NsM,2004,3,TRUE
JP-NsM,2005,12,TRUE
JP-NsM,2006,12,TRUE
JP-NsM,2007,12,TRUE
JP-NsM,2008,12,TRUE
JP-NsM,2009,12,TRUE
JP-NsM,2010,12,TRUE
JP-NsM,2011,12,TRUE
JP-NsM,2012,12,TRUE
JP-NsM,2013,12,TRUE
JP-NsM,2014,12,TRUE
JP-NsM,2015,11,TRUE
JP-Nuf,2000,12,TRUE
JP-Nuf,2001,12,TRUE
JP-Om2,2022,9,TRUE
JP-Om2,2023,12,TRUE
JP-SMF,2002,3,TRUE
JP-SMF,2003,12,TRUE
JP-SMF,2004,10,TRUE
JP-SMF,2005,12,TRUE
JP-SMF,2006,12,TRUE
JP-SMF,2007,12,TRUE
JP-SMF,2008,12,TRUE
JP-SMF,2009,12,TRUE
JP-SMF,2010,10,TRUE
JP-SMF,2011,10,TRUE
JP-SMF,2012,12,TRUE
JP-SMF,2013,12,TRUE
JP-SMF,2014,12,TRUE
JP-Sb1,2007,3,TRUE
JP-Sb1,2008,7,TRUE
JP-Sb1,2009,6,TRUE
JP-Sb1,2010,6,TRUE
JP-Sb2,2007,4,TRUE
JP-Sb2,2008,7,TRUE
JP-Sb2,2009,5,TRUE
JP-Sb2,2010,6,TRUE
JP-Shn,2014,2,TRUE
JP-Shn,2015,12,TRUE
JP-Shn,2016,0,FALSE
JP-Shn,2017,0,FALSE
JP-Shn,2018,12,TRUE
JP-Shn,2019,12,TRUE
JP-Shn,2020,12,TRUE
JP-Spp,2000,12,TRUE
JP-Spp,2001,12,TRUE
JP-Spp,2002,12,TRUE
JP-Spp,2003,12,TRUE
JP-Spp,2004,8,TRUE
JP-Spp,2005,8,TRUE
JP-Spp,2006,12,TRUE
JP-Spp,2007,12,TRUE
JP-Spp,2008,12,TRUE
JP-Spp,2009,12,TRUE
JP-Spp,2010,12,TRUE
JP-Spp,2011,12,TRUE
JP-Spp,2012,12,TRUE
JP-Spp,2013,12,TRUE
JP-Spp,2014,12,TRUE
JP-Spp,2015,12,TRUE
JP-Spp,2016,12,TRUE
JP-Spp,2017,12,TRUE
JP-Spp,2018,8,TRUE
JP-Srk,2010,9,TRUE
JP-Srk,2011,8,TRUE
JP-Srk,2012,12,TRUE
JP-Srk,2013,12,TRUE
JP-Srk,2014,12,TRUE
JP-Srk,2015,12,TRUE
JP-Srk,2016,8,TRUE
JP-Ta2,2005,7,TRUE
JP-Ta2,2006,12,TRUE
JP-Ta2,2007,12,TRUE
JP-Ta2,2008,12,TRUE
JP-Ta2,2009,12,TRUE
JP-Ta2,2010,12,TRUE
JP-Ta2,2011,12,TRUE
JP-Ta2,2012,12,TRUE
JP-Ta2,2013,12,TRUE
JP-Ta2,2014,12,TRUE
JP-Ta2,2015,12,TRUE
JP-Tak,1998,6,TRUE
JP-Tak,1999,12,TRUE
JP-Tak,2000,12,TRUE
JP-Tak,2001,12,TRUE
JP-Tak,2002,12,TRUE
JP-Tak,2003,12,TRUE
JP-Tak,2004,12,TRUE
JP-Tak,2005,12,TRUE
JP-Tak,2006,12,TRUE
JP-Tak,2007,12,TRUE
JP-Tak,2008,12,TRUE
JP-Tak,2009,12,TRUE
JP-Tak,2010,12,TRUE
JP-Tak,2011,12,TRUE
JP-Tak,2012,12,TRUE
JP-Tak,2013,12,TRUE
JP-Tak,2014,12,TRUE
JP-Tak,2015,12,TRUE
JP-Tak,2016,12,TRUE
JP-Tak,2017,12,TRUE
JP-Tak,2018,12,TRUE
JP-Tak,2019,12,TRUE
JP-Tak,2020,12,TRUE
JP-Tak,2021,12,TRUE
JP-Tef,2001,4,TRUE
JP-Tef,2002,12,TRUE
JP-Tef,2003,12,TRUE
JP-Tef,2004,12,TRUE
JP-Tef,2005,12,TRUE
JP-Tef,2006,12,TRUE
JP-Tef,2007,12,TRUE
JP-Tef,2008,12,TRUE
JP-Tef,2009,12,TRUE
JP-Tef,2010,12,TRUE
JP-Tef,2011,12,TRUE
JP-Tef,2012,12,TRUE
JP-Tef,2013,12,TRUE
JP-Tef,2014,12,TRUE
JP-Tef,2015,12,TRUE
JP-Tef,2016,12,TRUE
JP-Tef,2017,12,TRUE
JP-Tef,2018,12,TRUE
JP-Tef,2019,12,TRUE
JP-Tef,2020,12,TRUE
JP-Tef,2021,12,TRUE
JP-Tef,2022,12,TRUE
JP-Tef,2023,12,TRUE
JP-Tgf,2002,10,TRUE
JP-Tgf,2003,12,TRUE
JP-Tgf,2004,12,TRUE
JP-Tkb,2018,7,TRUE
JP-Tkb,2019,6,TRUE
JP-Tmd,2005,4,TRUE
JP-Tmd,2006,8,TRUE
JP-Tmd,2007,8,TRUE
JP-Tmd,2008,7,TRUE
JP-Tmd,2009,8,TRUE
JP-Tmd,2010,9,TRUE
JP-Tmd,2011,8,TRUE
JP-Tmd,2012,9,TRUE
JP-Tmd,2013,8,TRUE
JP-Tmd,2014,9,TRUE
JP-Tmd,2015,12,TRUE
JP-Tmd,2016,12,TRUE
JP-Tmd,2017,12,TRUE
JP-Tmd,2018,12,TRUE
JP-Tmd,2019,12,TRUE
JP-Tmd,2020,12,TRUE
JP-Tmd,2021,11,TRUE
JP-Tmd,2022,9,TRUE
JP-Tmd,2023,12,TRUE
JP-Tmk,2001,12,TRUE
JP-Tmk,2002,12,TRUE
JP-Tmk,2003,12,TRUE
JP-Toc,2011,12,TRUE
JP-Toc,2012,12,TRUE
