site_id,igbp,region,network,location_lat,location_long,has_badm_record,has_dom_dist_mgmt,dom_dist_mgmt_values,has_site_desc,mgmt_harvest,mgmt_tillage,mgmt_fertilization,mgmt_grazing,mgmt_irrigation,mgmt_thinning,mgmt_burning,mgmt_drainage_wtd,mgmt_forestry_unspecified,mgmt_other,any_management,wtd_group_present
JP-Ta2,ENF,Asia,AsiaFlux;JapanFlux,36.140038,137.37071,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Tak,DBF,Asia,AsiaFlux;JapanFlux,36.146168,137.42311,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Tef,DNF,Asia,AsiaFlux;JapanFlux,45.05581,142.10712,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Tgf,GRA,Asia,AsiaFlux,36.11353,140.09488,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
JP-Tkb,ENF,Asia,JapanFlux,36.173378,140.17664,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Tmd,GRA,Asia,AsiaFlux;JapanFlux,42.735912,141.52315,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Tmk,DNF,Asia,AsiaFlux;JapanFlux,42.739307,141.51483,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Toc,DBF,Asia,JapanFlux,42.70973,141.5659,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Yms,DBF,Asia,AsiaFlux;JapanFlux,34.79028,135.84094,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JP-Ynf,EBF,Asia,AsiaFlux;JapanFlux,26.751,128.21266,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KE-Aq1,CRO,Africa,Unaffiliated,-1.57781,37.067047,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
KE-Aq2,CRO,Africa,Unaffiliated,-1.566199,37.100166,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
KE-Chk,WSA,Africa,Unaffiliated,-3.6663,38.350185,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
KE-Kpt,GRA,Africa,Unaffiliated,-1.6141866,37.13311,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
KE-Mkt,CRO,Africa,Unaffiliated,-3.425859,38.140663,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KH-Kmp,EBF,Asia,JapanFlux,12.744579,105.47857,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-AdC,ENF,Asia,AsiaFlux;KoFlux,36.50565,126.35909,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-CRK,CRO,Asia,AsiaFlux;KoFlux,38.2013,127.2497,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
KR-CmF,CRO,Asia,NA,37.1599,127.65365,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-GmP,CRO,Asia,NA,35.74502,126.85222,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-GmR,CRO,Asia,AsiaFlux;KoFlux,35.74862,126.86432,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-GmS,CRO,Asia,AsiaFlux;KoFlux,35.75089,126.81378,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-HPK,CRO,Asia,AsiaFlux;KoFlux,34.47722,126.48105,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-HcM,MF,Asia,AsiaFlux;KoFlux,37.61938,127.84571,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-Hnm,CRO,Asia,AsiaFlux;KoFlux,34.5538,126.56992,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-JjM,MF,Asia,AsiaFlux;KoFlux,33.31798,126.56772,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-Kw1,ENF,Asia,NA,37.74843,127.16261,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-Kw2,DBF,Asia,AsiaFlux;KoFlux,37.74869,127.14888,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-Nj1,CRO,Asia,NA,35.02753,126.82093,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-Nj2,CRO,Asia,AsiaFlux;KoFlux,35.0269,126.8219,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-PcD,DBF,Asia,AsiaFlux;KoFlux,37.48184,128.51604,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-ScC,ENF,Asia,AsiaFlux;KoFlux,37.22141,129.29863,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-SmM,MF,Asia,NA,37.93894,126.95471,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-TwB,DBF,Asia,NA,37.30406,127.31395,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-TwC,ENF,Asia,NA,37.30493,127.31743,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-UAO,CRO,Asia,AsiaFlux;KoFlux,36.41682,128.79904,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KR-WdE,EBF,Asia,AsiaFlux;KoFlux,34.35956,126.67779,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ML-Kem,WSA,Africa,CarboAfrica,15.2875,-1.543056,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MN-Hst,GRA,Asia,JapanFlux,47.59293,105.85497,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MN-Kbu,GRA,Asia,AsiaFlux;JapanFlux,47.21397,108.737335,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
MN-Nkh,GRA,Asia,JapanFlux,47.693592,107.48934,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MN-Udg,DNF,Asia,JapanFlux,48.25649,106.85116,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
MX-Aog,DBF,S. America,AmeriFlux;MexFlux,26.9968,-108.7892,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
MX-PMm,WET,S. America,AmeriFlux;MexFlux,20.8462,-86.8992,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MX-Tes,DBF,S. America,AmeriFlux;MexFlux,27.8446,-109.2977,TRUE,TRUE,Grazing,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
MY-LHP,EBF,Asia,AsiaFlux;JapanFlux,4.201007,114.03908,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NL-Hrw,GRA,Europe,European Fluxes Database,51.972466,5.641228,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NL-Loo,ENF,Europe,European Fluxes Database;ICOS,52.166447,5.74355,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NL-Vkp,GRA,Europe,European Fluxes Database,51.980934,5.618825,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NO-And,WET,Europe,European Fluxes Database,69.1422,16.01975,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NO-Fns,SNO,Europe,European Fluxes Database,60.59384,7.5271025,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NO-Hur,ENF,Europe,European Fluxes Database;ICOS,60.37163,11.07949,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NO-Ikr,WET,Europe,European Fluxes Database,69.34,25.3,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-ADd,GRA,Australia,OzFlux,-43.64405,172.35465,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-ADw,GRA,Australia,OzFlux,-43.64935,172.34952,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-BFm,GRA,Australia,OzFlux,-43.593528,171.929611,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-BFu,GRA,Australia,OzFlux,-43.591833,171.926833,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-Cla,GRA,Australia,OzFlux,-43.78628,171.59558,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-Kop,WET,Australia,OzFlux,-37.387875,175.55389,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-Lau,GRA,Australia,OzFlux,-45.038904,169.681109,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-Oxf,GRA,Australia,OzFlux,-43.2609,172.21588,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NZ-ScF,GRA,Australia,OzFlux,-37.46,175.22,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PA-SPn,DBF,S. America,European Fluxes Database,9.31814,-79.6346,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PA-SPs,GRA,S. America,European Fluxes Database,9.31378,-79.63143,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PE-QFR,WET,S. America,AmeriFlux,-3.8344,-73.319,TRUE,TRUE,Undisturbed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PR-xGU,EBF,S. America,AmeriFlux;NEON;Phenocam,17.9696,-66.8687,TRUE,TRUE,Storm or wind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PR-xLA,GRA,S. America,AmeriFlux;NEON;Phenocam,18.0212,-67.0769,TRUE,TRUE,Grazing; Storm or wind,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
RU-Ch2,WET,Europe,European Fluxes Database;PAGE21,68.61689,161.35089,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-Che,WET,Europe,European Fluxes Database;PAGE21;TCOS-Siberia,68.61304,161.34143,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-Ege,DNF,Europe,JapanFlux,60.015514,133.824,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-Fy2,ENF,Europe,European Fluxes Database,56.4476,32.90188,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
RU-Fy3,OSH,Europe,European Fluxes Database,56.4435,33.0478,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
RU-Fy4,WET,Europe,European Fluxes Database,56.4727,33.0413,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-Fyo,ENF,Europe,European Fluxes Database;GHG-Europe;InGOS;TCOS-Siberia,56.46153,32.922085,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
RU-Ha1,GRA,Europe,European Fluxes Database;TCOS-Siberia,54.72517,90.00215,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-NeB,GRA,Europe,JapanFlux,62.325935,129.48734,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
RU-NeC,OSH,Europe,JapanFlux,62.314842,129.50008,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
RU-NeF,DNF,Europe,JapanFlux,62.315617,129.49997,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
RU-Sk2,ENF,Europe,AsiaFlux;JapanFlux,62.241356,129.65047,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-SkP,DNF,Europe,AsiaFlux;JapanFlux;PAGE21,62.25471,129.61855,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
RU-Tur,DNF,Europe,AsiaFlux;JapanFlux,64.208885,100.463554,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SD-Dem,SAV,Africa,CarboAfrica;European Fluxes Database,13.2829,30.4783,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Deg,WET,Europe,European Fluxes Database;ICOS,64.18203,19.55654,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
SE-HfM,WET,Europe,European Fluxes Database,64.15955,19.551497,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Hmr,WET,Europe,European Fluxes Database,64.15955,19.551497,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Htm,ENF,Europe,European Fluxes Database;ICOS,56.09763,13.41897,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Nor,ENF,Europe,European Fluxes Database;ICOS,60.0865,17.479504,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
SE-Ros,ENF,Europe,European Fluxes Database,64.16522,19.79074,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Srj,WET,Europe,European Fluxes Database,64.17498,19.56381,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-St1,WET,Europe,CarboEuropeIP;Carbomont;European Fluxes Database;PAGE21,68.35415,19.050333,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Sto,WET,Europe,European Fluxes Database;ICOS,68.35594,19.045208,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Svb,ENF,Europe,European Fluxes Database;ICOS,64.25611,19.7745,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SE-Trb,WET,Europe,European Fluxes Database,64.180916,19.837284,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
SJ-Adv,WET,Europe,NA,78.186,15.923,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
SN-Dhr,GRA,Africa,CarboAfrica;European Fluxes Database;GHG-Europe,15.40256,-15.43214,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
SN-Nkr,CRO,Africa,European Fluxes Database,14.49581,-16.45357,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
TH-Kog,EBF,Asia,AsiaFlux;JapanFlux,18.81267,98.90225,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TH-Mae,DBF,Asia,AsiaFlux;JapanFlux,18.42264,99.72025,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-AMo,WET,Europe,European Fluxes Database;ICOS,55.792545,-3.2436917,TRUE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
UK-Ags,GRA,Europe,European Fluxes Database,53.3097,-4.30044,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-BnB,GRA,Europe,European Fluxes Database,54.82326,-6.66984,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-CCr,GRA,Europe,European Fluxes Database,52.2542,-3.93357,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-Cvn,GRA,Europe,European Fluxes Database,52.43339,0.162177,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-GaB,GRA,Europe,European Fluxes Database,55.10994,-6.529928,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-Gnn,GRA,Europe,European Fluxes Database,54.96185,-6.760763,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-Gwr,GRA,Europe,European Fluxes Database,54.85464,-5.988278,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-HgF,GRA,Europe,European Fluxes Database,52.552177,0.515057,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UK-HpF,CRO,Europe,European Fluxes Database,52.24809,-0.0498267,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-A03,BSV,N. America,AmeriFlux,70.4953,-149.8823,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-A10,BSV,N. America,AmeriFlux,71.3242,-156.6149,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-A32,GRA,N. America,AmeriFlux,36.8193,-97.8198,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-A37,CVM,N. America,AmeriFlux,36.3106,-97.928,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-A39,CRO,N. America,AmeriFlux,36.3776,-96.069,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-A74,CRO,N. America,AmeriFlux,36.8085,-97.5489,TRUE,TRUE,Agriculture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
US-ABa,GRA,N. America,AmeriFlux;LTAR,27.1301,-81.2011,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ABb,GRA,N. America,AmeriFlux;LTAR,27.1346,-81.2031,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ABc,GRA,N. America,AmeriFlux,27.1633,-81.1873,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ABd,GRA,N. America,AmeriFlux;LTAR,27.1699,-81.2152,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ABe,WET,N. America,AmeriFlux;LTAR,27.1656,-81.2161,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
US-ADR,BSV,N. America,AmeriFlux,36.7653,-116.6933,TRUE,TRUE,Drought,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
US-ALQ,WET,N. America,AmeriFlux;AmeriFlux,46.0308,-89.6067,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
