site_id,dataset,path,file_name,exists,mtime,size_bytes,feeds
AU-Lon,era5_yy,data/extracted/TERN_AU-Lon_FLUXNET_2018-2024_v1.3_r1/TERN_AU-Lon_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Lon_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3748,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Lon,fluxmet_yy,data/extracted/TERN_AU-Lon_FLUXNET_2018-2024_v1.3_r1/TERN_AU-Lon_FLUXNET_FLUXMET_YY_2018-2024_v1.3_r1.csv,TERN_AU-Lon_FLUXNET_FLUXMET_YY_2018-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,22112,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Lox,era5_yy,data/extracted/TERN_AU-Lox_FLUXNET_2008-2009_v1.3_r1/TERN_AU-Lox_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Lox_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3775,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Lox,fluxmet_yy,data/extracted/TERN_AU-Lox_FLUXNET_2008-2009_v1.3_r1/TERN_AU-Lox_FLUXNET_FLUXMET_YY_2008-2009_v1.3_r1.csv,TERN_AU-Lox_FLUXNET_FLUXMET_YY_2008-2009_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,5528,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-MvA,era5_yy,data/extracted/TERN_AU-MvA_FLUXNET_2023-2024_v1.3_r1/TERN_AU-MvA_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-MvA_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3752,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-MvA,fluxmet_yy,data/extracted/TERN_AU-MvA_FLUXNET_2023-2024_v1.3_r1/TERN_AU-MvA_FLUXNET_FLUXMET_YY_2023-2024_v1.3_r1.csv,TERN_AU-MvA_FLUXNET_FLUXMET_YY_2023-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,5839,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-MvB,era5_yy,data/extracted/TERN_AU-MvB_FLUXNET_2024-2024_v1.3_r1/TERN_AU-MvB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-MvB_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3747,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-MvB,fluxmet_yy,data/extracted/TERN_AU-MvB_FLUXNET_2024-2024_v1.3_r1/TERN_AU-MvB_FLUXNET_FLUXMET_YY_2024-2024_v1.3_r1.csv,TERN_AU-MvB_FLUXNET_FLUXMET_YY_2024-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,4478,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Otw,era5_yy,data/extracted/TERN_AU-Otw_FLUXNET_2007-2010_v1.3_r1/TERN_AU-Otw_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TERN_AU-Otw_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3679,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Otw,fluxmet_yy,data/extracted/TERN_AU-Otw_FLUXNET_2007-2010_v1.3_r1/TERN_AU-Otw_FLUXNET_FLUXMET_YY_2007-2010_v1.3_r1.csv,TERN_AU-Otw_FLUXNET_FLUXMET_YY_2007-2010_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,15014,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-RDF,era5_yy,data/extracted/TERN_AU-RDF_FLUXNET_2011-2013_v1.3_r1/TERN_AU-RDF_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-RDF_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3752,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-RDF,fluxmet_yy,data/extracted/TERN_AU-RDF_FLUXNET_2011-2013_v1.3_r1/TERN_AU-RDF_FLUXNET_FLUXMET_YY_2011-2013_v1.3_r1.csv,TERN_AU-RDF_FLUXNET_FLUXMET_YY_2011-2013_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,12060,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Rgf,era5_yy,data/extracted/TERN_AU-Rgf_FLUXNET_2015-2025_v1.3_r1/TERN_AU-Rgf_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Rgf_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3722,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Rgf,fluxmet_yy,data/extracted/TERN_AU-Rgf_FLUXNET_2015-2025_v1.3_r1/TERN_AU-Rgf_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,TERN_AU-Rgf_FLUXNET_FLUXMET_YY_2015-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,32335,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Rig,era5_yy,data/extracted/TERN_AU-Rig_FLUXNET_2011-2017_v1.3_r1/TERN_AU-Rig_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Rig_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3730,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Rig,fluxmet_yy,data/extracted/TERN_AU-Rig_FLUXNET_2011-2017_v1.3_r1/TERN_AU-Rig_FLUXNET_FLUXMET_YY_2011-2017_v1.3_r1.csv,TERN_AU-Rig_FLUXNET_FLUXMET_YY_2011-2017_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,22710,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Rob,era5_yy,data/extracted/TERN_AU-Rob_FLUXNET_2013-2025_v1.3_r1/TERN_AU-Rob_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Rob_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3766,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Rob,fluxmet_yy,data/extracted/TERN_AU-Rob_FLUXNET_2013-2025_v1.3_r1/TERN_AU-Rob_FLUXNET_FLUXMET_YY_2013-2025_v1.3_r1.csv,TERN_AU-Rob_FLUXNET_FLUXMET_YY_2013-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,37170,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Sam,era5_yy,data/extracted/TERN_AU-Sam_FLUXNET_2010-2017_v1.3_r1/TERN_AU-Sam_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TERN_AU-Sam_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3691,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Sam,fluxmet_yy,data/extracted/TERN_AU-Sam_FLUXNET_2010-2017_v1.3_r1/TERN_AU-Sam_FLUXNET_FLUXMET_YY_2010-2017_v1.3_r1.csv,TERN_AU-Sam_FLUXNET_FLUXMET_YY_2010-2017_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,25523,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Sil,era5_yy,data/extracted/TERN_AU-Sil_FLUXNET_2019-2024_v1.3_r1/TERN_AU-Sil_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Sil_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3581,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Sil,fluxmet_yy,data/extracted/TERN_AU-Sil_FLUXNET_2019-2024_v1.3_r1/TERN_AU-Sil_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,TERN_AU-Sil_FLUXNET_FLUXMET_YY_2019-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,20260,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Sno,era5_yy,data/extracted/TERN_AU-Sno_FLUXNET_2024-2025_v1.3_r1/TERN_AU-Sno_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Sno_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3623,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Sno,fluxmet_yy,data/extracted/TERN_AU-Sno_FLUXNET_2024-2025_v1.3_r1/TERN_AU-Sno_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TERN_AU-Sno_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,5876,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Stp,era5_yy,data/extracted/TERN_AU-Stp_FLUXNET_2008-2025_v1.3_r1/TERN_AU-Stp_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Stp_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3746,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Stp,fluxmet_yy,data/extracted/TERN_AU-Stp_FLUXNET_2008-2025_v1.3_r1/TERN_AU-Stp_FLUXNET_FLUXMET_YY_2008-2025_v1.3_r1.csv,TERN_AU-Stp_FLUXNET_FLUXMET_YY_2008-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,51188,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-TTE,era5_yy,data/extracted/TERN_AU-TTE_FLUXNET_2012-2025_v1.3_r1/TERN_AU-TTE_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-TTE_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3749,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-TTE,fluxmet_yy,data/extracted/TERN_AU-TTE_FLUXNET_2012-2025_v1.3_r1/TERN_AU-TTE_FLUXNET_FLUXMET_YY_2012-2025_v1.3_r1.csv,TERN_AU-TTE_FLUXNET_FLUXMET_YY_2012-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,28234,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Tum,era5_yy,data/extracted/TERN_AU-Tum_FLUXNET_2002-2022_v1.3_r1/TERN_AU-Tum_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Tum_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3648,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Tum,fluxmet_yy,data/extracted/TERN_AU-Tum_FLUXNET_2002-2022_v1.3_r1/TERN_AU-Tum_FLUXNET_FLUXMET_YY_2002-2022_v1.3_r1.csv,TERN_AU-Tum_FLUXNET_FLUXMET_YY_2002-2022_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,42615,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wac,era5_yy,data/extracted/TERN_AU-Wac_FLUXNET_2005-2008_v1.3_r1/TERN_AU-Wac_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Wac_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3701,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wac,fluxmet_yy,data/extracted/TERN_AU-Wac_FLUXNET_2005-2008_v1.3_r1/TERN_AU-Wac_FLUXNET_FLUXMET_YY_2005-2008_v1.3_r1.csv,TERN_AU-Wac_FLUXNET_FLUXMET_YY_2005-2008_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,13792,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wel,era5_yy,data/extracted/TERN_AU-Wel_FLUXNET_2024-2025_v1.3_r1/TERN_AU-Wel_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Wel_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3726,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wel,fluxmet_yy,data/extracted/TERN_AU-Wel_FLUXNET_2024-2025_v1.3_r1/TERN_AU-Wel_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TERN_AU-Wel_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,6211,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wgt,era5_yy,data/extracted/TERN_AU-Wgt_FLUXNET_2024-2025_v1.3_r1/TERN_AU-Wgt_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Wgt_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3572,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wgt,fluxmet_yy,data/extracted/TERN_AU-Wgt_FLUXNET_2024-2025_v1.3_r1/TERN_AU-Wgt_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TERN_AU-Wgt_FLUXNET_FLUXMET_YY_2024-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,5619,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Whr,era5_yy,data/extracted/TERN_AU-Whr_FLUXNET_2011-2025_v1.3_r1/TERN_AU-Whr_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Whr_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3711,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Whr,fluxmet_yy,data/extracted/TERN_AU-Whr_FLUXNET_2011-2025_v1.3_r1/TERN_AU-Whr_FLUXNET_FLUXMET_YY_2011-2025_v1.3_r1.csv,TERN_AU-Whr_FLUXNET_FLUXMET_YY_2011-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,41407,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wom,era5_yy,data/extracted/TERN_AU-Wom_FLUXNET_2010-2025_v1.3_r1/TERN_AU-Wom_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Wom_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3671,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wom,fluxmet_yy,data/extracted/TERN_AU-Wom_FLUXNET_2010-2025_v1.3_r1/TERN_AU-Wom_FLUXNET_FLUXMET_YY_2010-2025_v1.3_r1.csv,TERN_AU-Wom_FLUXNET_FLUXMET_YY_2010-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,42541,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wrr,era5_yy,data/extracted/TERN_AU-Wrr_FLUXNET_2013-2021_v1.3_r1/TERN_AU-Wrr_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TERN_AU-Wrr_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3601,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Wrr,fluxmet_yy,data/extracted/TERN_AU-Wrr_FLUXNET_2013-2021_v1.3_r1/TERN_AU-Wrr_FLUXNET_FLUXMET_YY_2013-2021_v1.3_r1.csv,TERN_AU-Wrr_FLUXNET_FLUXMET_YY_2013-2021_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,26412,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Ya1,era5_yy,data/extracted/TERN_AU-Ya1_FLUXNET_2023-2025_v1.3_r1/TERN_AU-Ya1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Ya1_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T08:08:11,3759,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Ya1,fluxmet_yy,data/extracted/TERN_AU-Ya1_FLUXNET_2023-2025_v1.3_r1/TERN_AU-Ya1_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TERN_AU-Ya1_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-09-20T08:08:11,12326,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Ya2,era5_yy,data/extracted/TERN_AU-Ya2_FLUXNET_2023-2025_v1.3_r1/TERN_AU-Ya2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Ya2_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3774,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Ya2,fluxmet_yy,data/extracted/TERN_AU-Ya2_FLUXNET_2023-2025_v1.3_r1/TERN_AU-Ya2_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TERN_AU-Ya2_FLUXNET_FLUXMET_YY_2023-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,12108,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Ync,era5_yy,data/extracted/TERN_AU-Ync_FLUXNET_2012-2025_v1.3_r1/TERN_AU-Ync_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TERN_AU-Ync_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,3772,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
AU-Ync,fluxmet_yy,data/extracted/TERN_AU-Ync_FLUXNET_2012-2025_v1.3_r1/TERN_AU-Ync_FLUXNET_FLUXMET_YY_2012-2025_v1.3_r1.csv,TERN_AU-Ync_FLUXNET_FLUXMET_YY_2012-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:40,40090,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Bra,era5_yy,data/extracted/ICOS_BE-Bra_FLUXNET_1999-2024_v1.3_r1/ICOS_BE-Bra_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_BE-Bra_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:39,3716,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Bra,fluxmet_yy,data/extracted/ICOS_BE-Bra_FLUXNET_1999-2024_v1.3_r1/ICOS_BE-Bra_FLUXNET_FLUXMET_YY_1999-2024_v1.3_r1.csv,ICOS_BE-Bra_FLUXNET_FLUXMET_YY_1999-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:39,74988,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Dor,era5_yy,data/extracted/ICOS_BE-Dor_FLUXNET_2011-2024_v1.3_r1/ICOS_BE-Dor_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_BE-Dor_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:37:39,3600,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Dor,fluxmet_yy,data/extracted/ICOS_BE-Dor_FLUXNET_2011-2024_v1.3_r1/ICOS_BE-Dor_FLUXNET_FLUXMET_YY_2011-2024_v1.3_r1.csv,ICOS_BE-Dor_FLUXNET_FLUXMET_YY_2011-2024_v1.3_r1.csv,TRUE,2026-06-01T16:37:39,44595,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Lcr,era5_yy,data/extracted/EUF_BE-Lcr_FLUXNET_2019-2022_v1.3_r1/EUF_BE-Lcr_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,EUF_BE-Lcr_FLUXNET_ERA5_YY_1981-2024_v1.3_r1.csv,TRUE,2026-06-01T16:45:19,3624,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Lcr,fluxmet_yy,data/extracted/EUF_BE-Lcr_FLUXNET_2019-2022_v1.3_r1/EUF_BE-Lcr_FLUXNET_FLUXMET_YY_2019-2022_v1.3_r1.csv,EUF_BE-Lcr_FLUXNET_FLUXMET_YY_2019-2022_v1.3_r1.csv,TRUE,2026-06-01T16:45:19,16533,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Lon,era5_yy,data/extracted/ICOS_BE-Lon_FLUXNET_2004-2024_v1.3_r1/ICOS_BE-Lon_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_BE-Lon_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-06-01T16:45:20,3669,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Lon,fluxmet_yy,data/extracted/ICOS_BE-Lon_FLUXNET_2004-2024_v1.3_r1/ICOS_BE-Lon_FLUXNET_FLUXMET_YY_2004-2024_v1.3_r1.csv,ICOS_BE-Lon_FLUXNET_FLUXMET_YY_2004-2024_v1.3_r1.csv,TRUE,2026-06-01T16:45:20,64912,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Maa,era5_yy,data/extracted/ICOS_BE-Maa_FLUXNET_2016-2025_v1.3_r1/ICOS_BE-Maa_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,ICOS_BE-Maa_FLUXNET_ERA5_YY_1981-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,3692,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
BE-Maa,fluxmet_yy,data/extracted/ICOS_BE-Maa_FLUXNET_2016-2025_v1.3_r1/ICOS_BE-Maa_FLUXNET_FLUXMET_YY_2016-2025_v1.3_r1.csv,ICOS_BE-Maa_FLUXNET_FLUXMET_YY_2016-2025_v1.3_r1.csv,TRUE,2026-09-20T13:04:00,33061,table_1 (p_era_mean_mm_1981_2025 dataset='era5_yy'; p_era_mean_mm_tower_years window boundary dataset='fluxmet_yy'); spot_check_nine_sites.csv
