path,feeds,exists,mtime,size_bytes
data/extracted/EUF_DE-Seh_FLUXNET_2007-2010_v1.3_r1/EUF_DE-Seh_FLUXNET_BIF_2007-2010_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,76179
data/extracted/EUF_DE-SfS_FLUXNET_2010-2020_v1.3_r1/EUF_DE-SfS_FLUXNET_BIF_2010-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,182722
data/extracted/EUF_DE-Spw_FLUXNET_2010-2015_v1.3_r1/EUF_DE-Spw_FLUXNET_BIF_2010-2015_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,106759
data/extracted/ICOS_DE-Tha_FLUXNET_1996-2025_v1.3_r1/ICOS_DE-Tha_FLUXNET_BIF_1996-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,4816170
data/extracted/EUF_DE-Zrk_FLUXNET_2013-2022_v1.3_r1/EUF_DE-Zrk_FLUXNET_BIF_2013-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,167432
data/extracted/EUF_DK-Eng_FLUXNET_2005-2008_v1.3_r1/EUF_DK-Eng_FLUXNET_BIF_2005-2008_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:29,77582
data/extracted/EUF_DK-Fou_FLUXNET_2005-2005_v1.3_r1/EUF_DK-Fou_FLUXNET_BIF_2005-2005_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:29,33639
data/extracted/ICOS_DK-Gds_FLUXNET_2020-2022_v1.3_r1/ICOS_DK-Gds_FLUXNET_BIF_2020-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,73025
data/extracted/ICOS_DK-RCW_FLUXNET_2023-2025_v1.3_r1/ICOS_DK-RCW_FLUXNET_BIF_2023-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,75750
data/extracted/ICOS_DK-Skj_FLUXNET_2020-2022_v1.3_r1/ICOS_DK-Skj_FLUXNET_BIF_2020-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,74429
data/extracted/ICOS_DK-Sor_FLUXNET_1996-2024_v1.3_r1/ICOS_DK-Sor_FLUXNET_BIF_1996-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,1501982
data/extracted/ICOS_DK-Vng_FLUXNET_2020-2023_v1.3_r1/ICOS_DK-Vng_FLUXNET_BIF_2020-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,228613
data/extracted/EUF_EE-Pts_FLUXNET_2022-2024_v1.3_r1/EUF_EE-Pts_FLUXNET_BIF_2022-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,61496
data/extracted/EUF_EE-Rng_FLUXNET_2023-2024_v1.3_r1/EUF_EE-Rng_FLUXNET_BIF_2023-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,45903
data/extracted/EUF_EE-Stg_FLUXNET_2016-2024_v1.3_r1/EUF_EE-Stg_FLUXNET_BIF_2016-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,152650
data/extracted/EUF_ES-Abr_FLUXNET_2015-2020_v1.3_r1/EUF_ES-Abr_FLUXNET_BIF_2015-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,106400
data/extracted/EUF_ES-Agu_FLUXNET_2006-2024_v1.3_r1/EUF_ES-Agu_FLUXNET_BIF_2006-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,299590
data/extracted/EUF_ES-Amo_FLUXNET_2007-2019_v1.3_r1/EUF_ES-Amo_FLUXNET_BIF_2007-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,133416
data/extracted/EUF_ES-Cnd_FLUXNET_2014-2021_v1.3_r1/EUF_ES-Cnd_FLUXNET_BIF_2014-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,136226
data/extracted/EUF_ES-Crg_FLUXNET_2021-2024_v1.3_r1/EUF_ES-Crg_FLUXNET_BIF_2021-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,76874
data/extracted/EUF_ES-Dnn_FLUXNET_2024-2024_v1.3_r1/EUF_ES-Dnn_FLUXNET_BIF_2024-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,34703
data/extracted/EUF_ES-FtD_FLUXNET_2021-2024_v1.3_r1/EUF_ES-FtD_FLUXNET_BIF_2021-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,79327
data/extracted/EUF_ES-Gdn_FLUXNET_2014-2021_v1.3_r1/EUF_ES-Gdn_FLUXNET_BIF_2014-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,113754
data/extracted/EUF_ES-HdD_FLUXNET_2024-2024_v1.3_r1/EUF_ES-HdD_FLUXNET_BIF_2024-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,30899
data/extracted/EUF_ES-HeB_FLUXNET_2019-2024_v1.3_r1/EUF_ES-HeB_FLUXNET_BIF_2019-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,108908
data/extracted/EUF_ES-Hen_FLUXNET_2019-2024_v1.3_r1/EUF_ES-Hen_FLUXNET_BIF_2019-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,109884
data/extracted/EUF_ES-LJu_FLUXNET_2004-2024_v1.3_r1/EUF_ES-LJu_FLUXNET_BIF_2004-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,271359
data/extracted/EUF_ES-LM1_FLUXNET_2014-2024_v1.3_r1/EUF_ES-LM1_FLUXNET_BIF_2014-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,183905
data/extracted/EUF_ES-LM2_FLUXNET_2014-2024_v1.3_r1/EUF_ES-LM2_FLUXNET_BIF_2014-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,183956
data/extracted/ICOS_ES-LMa_FLUXNET_2020-2025_v1.3_r1/ICOS_ES-LMa_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,150923
data/extracted/EUF_ES-LgS_FLUXNET_2007-2009_v1.3_r1/EUF_ES-LgS_FLUXNET_BIF_2007-2009_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:29,60619
data/extracted/EUF_ES-Ln2_FLUXNET_2009-2009_v1.3_r1/EUF_ES-Ln2_FLUXNET_BIF_2009-2009_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:30,29621
data/extracted/EUF_ES-Mcd_FLUXNET_2018-2024_v1.3_r1/EUF_ES-Mcd_FLUXNET_BIF_2018-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,121854
data/extracted/EUF_ES-MtB_FLUXNET_2021-2024_v1.3_r1/EUF_ES-MtB_FLUXNET_BIF_2021-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,78574
data/extracted/EUF_ES-MtN_FLUXNET_2024-2024_v1.3_r1/EUF_ES-MtN_FLUXNET_BIF_2024-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,33139
data/extracted/EUF_ES-Mzn_FLUXNET_2023-2024_v1.3_r1/EUF_ES-Mzn_FLUXNET_BIF_2023-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,44701
data/extracted/EUF_ES-Pdu_FLUXNET_2014-2017_v1.3_r1/EUF_ES-Pdu_FLUXNET_BIF_2014-2017_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:30,75999
data/extracted/EUF_ES-Pzb_FLUXNET_2020-2024_v1.3_r1/EUF_ES-Pzb_FLUXNET_BIF_2020-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,91561
data/extracted/EUF_ES-Srn_FLUXNET_2023-2024_v1.3_r1/EUF_ES-Srn_FLUXNET_BIF_2023-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,44535
data/extracted/EUF_ES-TzM_FLUXNET_2020-2024_v1.3_r1/EUF_ES-TzM_FLUXNET_BIF_2020-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,91404
data/extracted/EUF_ES-VDA_FLUXNET_2022-2024_v1.3_r1/EUF_ES-VDA_FLUXNET_BIF_2022-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,61795
data/extracted/EUF_ES-Yst_FLUXNET_2019-2024_v1.3_r2/EUF_ES-Yst_FLUXNET_BIF_2019-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,108392
data/extracted/ICOS_FI-Ant_FLUXNET_2022-2022_v1.3_r1/ICOS_FI-Ant_FLUXNET_BIF_2022-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,38687
data/extracted/ICOS_FI-Hyy_FLUXNET_1997-2025_v1.3_r1/ICOS_FI-Hyy_FLUXNET_BIF_1997-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T05:13:53,3600511
data/extracted/EUF_FI-Jok_FLUXNET_2000-2003_v1.3_r1/EUF_FI-Jok_FLUXNET_BIF_2000-2003_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,76613
data/extracted/ICOS_FI-Ken_FLUXNET_2018-2025_v1.3_r1/ICOS_FI-Ken_FLUXNET_BIF_2018-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,145958
data/extracted/ICOS_FI-Let_FLUXNET_2009-2024_v1.3_r1/ICOS_FI-Let_FLUXNET_BIF_2009-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,395871
data/extracted/EUF_FI-Nsv_FLUXNET_2021-2024_v1.3_r1/EUF_FI-Nsv_FLUXNET_BIF_2021-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,77318
data/extracted/EUF_FI-Pap_FLUXNET_2022-2022_v1.3_r1/EUF_FI-Pap_FLUXNET_BIF_2022-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,38348
data/extracted/EUF_FI-Qvd_FLUXNET_2018-2023_v1.3_r1/EUF_FI-Qvd_FLUXNET_BIF_2018-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,107448
data/extracted/EUF_FI-Rk2_FLUXNET_2020-2023_v1.3_r1/EUF_FI-Rk2_FLUXNET_BIF_2020-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,79845
data/extracted/EUF_FI-Ruk_FLUXNET_2020-2023_v1.3_r1/EUF_FI-Ruk_FLUXNET_BIF_2020-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,80025
data/extracted/EUF_FI-Sar_FLUXNET_2022-2022_v1.3_r1/EUF_FI-Sar_FLUXNET_BIF_2022-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:08,37453
data/extracted/EUF_FI-Si2_FLUXNET_2012-2016_v1.3_r1/EUF_FI-Si2_FLUXNET_BIF_2012-2016_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:30,91119
data/extracted/ICOS_FI-Sii_FLUXNET_2018-2024_v1.3_r1/ICOS_FI-Sii_FLUXNET_BIF_2018-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,1666768
data/extracted/ICOS_FI-Sod_FLUXNET_2023-2024_v1.3_r1/ICOS_FI-Sod_FLUXNET_BIF_2023-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:59:09,1238051
data/extracted/ICOS_FI-Var_FLUXNET_2016-2025_v1.3_r1/ICOS_FI-Var_FLUXNET_BIF_2016-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,192288
data/extracted/ICOS_FR-Aur_FLUXNET_2005-2025_v1.3_r1/ICOS_FR-Aur_FLUXNET_BIF_2005-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,418440
data/extracted/ICOS_FR-Bil_FLUXNET_2014-2025_v1.3_r1/ICOS_FR-Bil_FLUXNET_BIF_2014-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,1519487
data/extracted/ICOS_FR-CLt_FLUXNET_2019-2024_v1.3_r2/ICOS_FR-CLt_FLUXNET_BIF_2019-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,129400
data/extracted/ICOS_FR-EM2_FLUXNET_2017-2024_v1.3_r2/ICOS_FR-EM2_FLUXNET_BIF_2017-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,232090
data/extracted/ICOS_FR-FBn_FLUXNET_2008-2024_v1.3_r1/ICOS_FR-FBn_FLUXNET_BIF_2008-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,805448
data/extracted/ICOS_FR-Fon_FLUXNET_2019-2024_v1.3_r1/ICOS_FR-Fon_FLUXNET_BIF_2019-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,2709757
data/extracted/ICOS_FR-Gri_FLUXNET_2004-2025_v1.3_r1/ICOS_FR-Gri_FLUXNET_BIF_2004-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,863766
data/extracted/ICOS_FR-Hes_FLUXNET_1997-2025_v1.3_r1/ICOS_FR-Hes_FLUXNET_BIF_1997-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,2605156
data/extracted/EUF_FR-LBr_FLUXNET_1998-2008_v1.3_r1/EUF_FR-LBr_FLUXNET_BIF_1998-2008_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,183372
data/extracted/ICOS_FR-LGt_FLUXNET_2017-2025_v1.3_r1/ICOS_FR-LGt_FLUXNET_BIF_2017-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,192355
data/extracted/ICOS_FR-Lam_FLUXNET_2021-2024_v1.3_r1/ICOS_FR-Lam_FLUXNET_BIF_2021-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,298577
data/extracted/ICOS_FR-Lqu_FLUXNET_2022-2024_v1.3_r1/ICOS_FR-Lqu_FLUXNET_BIF_2022-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,401901
data/extracted/ICOS_FR-Lus_FLUXNET_2022-2024_v1.3_r1/ICOS_FR-Lus_FLUXNET_BIF_2022-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,403389
data/extracted/EUF_FR-Mau_FLUXNET_2005-2011_v1.3_r1/EUF_FR-Mau_FLUXNET_BIF_2005-2011_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,131265
data/extracted/ICOS_FR-Mej_FLUXNET_2019-2025_v1.3_r1/ICOS_FR-Mej_FLUXNET_BIF_2019-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,400455
data/extracted/EUF_FR-Nzn_FLUXNET_2016-2024_v1.3_r1/EUF_FR-Nzn_FLUXNET_BIF_2016-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,153436
data/extracted/ICOS_FR-Pue_FLUXNET_2000-2025_v1.3_r1/ICOS_FR-Pue_FLUXNET_BIF_2000-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,1547804
data/extracted/ICOS_FR-Tou_FLUXNET_2018-2025_v1.3_r1/ICOS_FR-Tou_FLUXNET_BIF_2018-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,230325
data/extracted/ICOS_GF-Guy_FLUXNET_2004-2025_v1.3_r1/ICOS_GF-Guy_FLUXNET_BIF_2004-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T08:02:29,358922
data/extracted/EUF_GH-Ank_FLUXNET_2011-2014_v1.3_r1/EUF_GH-Ank_FLUXNET_BIF_2011-2014_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,75380
data/extracted/ICOS_GL-Dsk_FLUXNET_2020-2025_v1.3_r1/ICOS_GL-Dsk_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,123616
data/extracted/ICOS_GL-NuF_FLUXNET_2019-2025_v1.3_r1/ICOS_GL-NuF_FLUXNET_BIF_2019-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,140308
data/extracted/ICOS_GL-ZaF_FLUXNET_2023-2024_v1.3_r1/ICOS_GL-ZaF_FLUXNET_BIF_2023-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,479577
data/extracted/ICOS_GL-ZaH_FLUXNET_2020-2025_v1.3_r1/ICOS_GL-ZaH_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,150324
data/extracted/FLX_HK-MPM_FLUXNET_2016-2018_v1.3_r1/FLX_HK-MPM_FLUXNET_BIF_2016-2018_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:30,66068
data/extracted/FLX_ID-JOP_FLUXNET_2014-2024_v1.3_r1/FLX_ID-JOP_FLUXNET_BIF_2014-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,184979
data/extracted/JPF_ID-PaB_FLUXNET_2004-2016_v1.3_r1/JPF_ID-PaB_FLUXNET_BIF_2004-2016_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,214916
data/extracted/JPF_ID-PaD_FLUXNET_2001-2017_v1.3_r1/JPF_ID-PaD_FLUXNET_BIF_2001-2017_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,271399
data/extracted/JPF_ID-Pag_FLUXNET_2004-2018_v1.3_r1/JPF_ID-Pag_FLUXNET_BIF_2004-2018_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:31,248336
data/extracted/EUF_IE-CaC_FLUXNET_2003-2007_v1.3_r1/EUF_IE-CaC_FLUXNET_BIF_2003-2007_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,90984
data/extracted/EUF_IE-CaN_FLUXNET_2003-2007_v1.3_r1/EUF_IE-CaN_FLUXNET_BIF_2003-2007_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,91183
data/extracted/ICOS_IE-Cra_FLUXNET_2020-2025_v1.3_r1/ICOS_IE-Cra_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T08:02:30,115937
data/extracted/EUF_IE-Gwr_FLUXNET_2016-2016_v1.3_r1/EUF_IE-Gwr_FLUXNET_BIF_2016-2016_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,35398
data/extracted/EUF_IL-RmH_FLUXNET_2015-2020_v1.3_r1/EUF_IL-RmH_FLUXNET_BIF_2015-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,106231
data/extracted/EUF_IL-Yat_FLUXNET_2000-2024_v1.3_r1/EUF_IL-Yat_FLUXNET_BIF_2000-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,393593
data/extracted/EUF_IT-Arz_FLUXNET_2016-2024_v1.3_r1/EUF_IT-Arz_FLUXNET_BIF_2016-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,154653
data/extracted/ICOS_IT-BCi_FLUXNET_2004-2025_v1.3_r1/ICOS_IT-BCi_FLUXNET_BIF_2004-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,733949
data/extracted/ICOS_IT-BFt_FLUXNET_2019-2025_v1.3_r1/ICOS_IT-BFt_FLUXNET_BIF_2019-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,136207
data/extracted/EUF_IT-BsB_FLUXNET_2021-2024_v1.3_r1/EUF_IT-BsB_FLUXNET_BIF_2021-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,76120
data/extracted/EUF_IT-Bsn_FLUXNET_2020-2021_v1.3_r1/EUF_IT-Bsn_FLUXNET_BIF_2020-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,45646
data/extracted/EUF_IT-CA1_FLUXNET_2011-2014_v1.3_r1/EUF_IT-CA1_FLUXNET_BIF_2011-2014_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,80712
data/extracted/EUF_IT-CA2_FLUXNET_2011-2014_v1.3_r2/EUF_IT-CA2_FLUXNET_BIF_2011-2014_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,84661
data/extracted/EUF_IT-CA3_FLUXNET_2011-2014_v1.3_r2/EUF_IT-CA3_FLUXNET_BIF_2011-2014_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,82023
data/extracted/ICOS_IT-Cp2_FLUXNET_2012-2025_v1.3_r1/ICOS_IT-Cp2_FLUXNET_BIF_2012-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:01,2257688
data/extracted/EUF_IT-Cpz_FLUXNET_2001-2008_v1.3_r1/EUF_IT-Cpz_FLUXNET_BIF_2001-2008_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T10:01:00,138357
data/extracted/EUF_IT-Lav_FLUXNET_2003-2020_v1.3_r1/EUF_IT-Lav_FLUXNET_BIF_2003-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,294864
data/extracted/ICOS_IT-Lsn_FLUXNET_2016-2025_v1.3_r1/ICOS_IT-Lsn_FLUXNET_BIF_2016-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,241539
data/extracted/ICOS_IT-MBo_FLUXNET_2003-2025_v1.3_r1/ICOS_IT-MBo_FLUXNET_BIF_2003-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T05:04:19,721387
data/extracted/EUF_IT-MtM_FLUXNET_2014-2019_v1.3_r1/EUF_IT-MtM_FLUXNET_BIF_2014-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:30,107173
data/extracted/EUF_IT-MtP_FLUXNET_2014-2019_v1.3_r1/EUF_IT-MtP_FLUXNET_BIF_2014-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-01T09:58:30,106383
data/extracted/EUF_IT-NiG_FLUXNET_2020-2024_v1.3_r1/EUF_IT-NiG_FLUXNET_BIF_2020-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T17:06:30,91290
