site_id,n_years,map_a,map_b,map_c,bio12_mm,n_years_pf,pf_obs_mm,ratio_a_bio12,ratio_b_bio12,ratio_c_bio12,ratio_a_pf,ratio_b_pf,ratio_c_pf,excluded,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name
KR-TwB,30,4529.786033333333,147.99156666666667,4504.493310416667,1318,NA,NA,3.4368634547293877,0.11228495194739505,3.4176732248988366,NA,NA,NA,FALSE,ICOS,KOF,v1.3,KOF_KR-TwB_FLUXNET_2024-2024_v1.3_r1.zip
KR-TwC,30,4529.786033333333,147.99156666666667,4504.493310416667,1318,NA,NA,3.4368634547293877,0.11228495194739505,3.4176732248988366,NA,NA,NA,FALSE,ICOS,KOF,v1.3,KOF_KR-TwC_FLUXNET_2024-2024_v1.3_r1.zip
KR-UAO,30,941.6040333333333,30.8166,937.9802625,1137,3,876.9983333333333,0.8281477865728525,0.027103430079155673,0.8249606530343008,1.0736668446728328,0.03513872128225253,1.0695348290285613,FALSE,ICOS,KOF,v1.3,KOF_KR-UAO_FLUXNET_2017-2019_v1.3_r1.zip
KR-WdE,30,1398.0235666666665,45.8371,1395.1667312499999,1490,4,1464.716,0.9382708501118567,0.03076315436241611,0.9363535109060402,0.9544673279097563,0.031294189453791726,0.9525168914997856,FALSE,ICOS,KOF,v1.3,KOF_KR-WdE_FLUXNET_2015-2018_v1.3_r1.zip
ML-Kem,30,869.8877666666667,28.290333333333333,861.0870208333333,306,3,705.3026666666667,2.8427704793028323,0.0924520697167756,2.814009872004357,1.2333538603757819,0.040110912194670084,1.2208758899252707,FALSE,ICOS,FLX,v1.3,FLX_ML-Kem_FLUXNET_2007-2009_v1.3_r1.zip
MN-Hst,30,1005.7275,32.874833333333335,1000.6277395833333,244,6,883.4641666666666,4.121834016393443,0.13473292349726776,4.100933358948088,1.138390823245991,0.03721128097064869,1.1326183645441195,FALSE,ICOS,JPF,v1.3,JPF_MN-Hst_FLUXNET_2015-2020_v1.3_r1.zip
MN-Kbu,30,1089.3188666666667,35.5897,1083.26149375,250,6,930.0341666666666,4.357275466666667,0.1423588,4.333045975,1.1712675788792708,0.03826708875390779,1.1647545139470683,FALSE,ICOS,JPF,v1.3,JPF_MN-Kbu_FLUXNET_2003-2008_v1.3_r1.zip
MN-Nkh,30,1332.8405,43.55786666666667,1325.7925666666667,268,6,1215.0886666666665,4.973285447761194,0.16252935323383086,4.946987189054727,1.096908017137844,0.03584747999185794,1.091107672252176,FALSE,ICOS,JPF,v1.3,JPF_MN-Nkh_FLUXNET_2015-2020_v1.3_r1.zip
MN-Udg,30,1504.4765,49.204233333333335,1497.6538520833333,298,3,1329.1716666666666,5.048578859060402,0.1651148769574944,5.025684067393736,1.1318902875600467,0.03701871967879745,1.1267572802233972,FALSE,ICOS,JPF,v1.3,JPF_MN-Udg_FLUXNET_2010-2012_v1.3_r1.zip
MX-Aog,30,788.7901,25.7829,784.76701875,689,3,721.5333333333333,1.144833236574746,0.037420754716981135,1.1389942216981133,1.0932136653423266,0.035733484246512064,1.0876379267532108,FALSE,AmeriFlux,AMF,v1.3,AMF_MX-Aog_FLUXNET_2016-2018_v1.3_r1.zip
MX-PMm,30,4232.0490666666665,138.7669,4223.71751875,1269,2,4242.003500000001,3.334948043078539,0.10935137903861307,3.3283825994877856,0.9976533651296293,0.03271258498490159,0.995689305477942,FALSE,AmeriFlux,AMF,v1.3,AMF_MX-PMm_FLUXNET_2017-2018_v1.3_r1.zip
MX-Tes,30,599.7412333333333,19.6129,596.96764375,676,5,639.6286,0.8871911735700196,0.029013165680473373,0.8830882303994082,0.9376398011804558,0.03066295034337114,0.933303551076359,FALSE,AmeriFlux,AMF,v1.3,AMF_MX-Tes_FLUXNET_2004-2008_v1.3_r1.zip
MY-LHP,30,2605.437266666667,85.48783333333333,2602.0359270833333,3088,11,2728.3804545454545,0.8437296848013818,0.027683883851468045,0.8426282147290587,0.9549391333331224,0.03133281254486025,0.9536924818341839,FALSE,ICOS,JPF,v1.3,JPF_MY-LHP_FLUXNET_2009-2019_v1.3_r1.zip
NL-Hrw,30,858.1188,28.163866666666667,857.2376916666667,800,10,874.4547,1.0726485,0.03520483333333333,1.0715471145833333,0.981318757849892,0.03220734780963115,0.9803111489556483,FALSE,ICOS,EUF,v1.3,EUF_NL-Hrw_FLUXNET_2001-2010_v1.3_r2.zip
NL-Loo,30,1033.0346333333334,33.89886666666666,1031.7967541666667,826,24,1096.2353333333333,1.2506472558514932,0.04103979015334947,1.2491486127925746,0.9423475068917685,0.030922983082099766,0.9412182975614117,FALSE,ICOS,ICOS,v1.3,ICOS_NL-Loo_FLUXNET_1997-2025_v1.3_r1.zip
NL-Vkp,30,819.0740333333333,26.882166666666667,818.2259479166667,798,7,825.6704285714286,1.0264085630743525,0.03368692564745197,1.0253457993943191,0.9920108617072452,0.032557986499744306,0.9909837140859673,FALSE,ICOS,EUF,v1.3,EUF_NL-Vkp_FLUXNET_2014-2024_v1.3_r1.zip
NO-And,30,9318.330766666666,306.2985,9322.96059375,1202,7,8593.768285714286,7.752355047143649,0.25482404326123126,7.7562068167637275,1.0843125456566993,0.03564193143410329,1.084851288025519,TRUE,ICOS,EUF,v1.3,EUF_NO-And_FLUXNET_2008-2014_v1.3_r1.zip
NO-Fns,30,3066.5747666666666,100.70993333333334,3065.3585958333333,1264,4,3327.4685,2.42608763185654,0.07967558016877638,2.4251254713871306,0.9215939284373892,0.030266231921754733,0.9212284341184096,FALSE,ICOS,EUF,v1.3,EUF_NO-Fns_FLUXNET_2017-2024_v1.3_r1.zip
NO-Hur,30,852.9431333333333,27.9756,851.507325,765,NA,NA,1.1149583442265796,0.036569411764705885,1.1130814705882353,NA,NA,NA,FALSE,ICOS,ICOS,v1.3,ICOS_NO-Hur_FLUXNET_2023-2024_v1.3_r2.zip
NO-Ikr,30,2169.2926333333335,71.11903333333333,2164.685577083333,429,2,2374.8755,5.056626184926185,0.16577863247863248,5.045887126068376,0.9134342551149874,0.029946425963522438,0.9114943402647141,FALSE,ICOS,EUF,v1.3,EUF_NO-Ikr_FLUXNET_2019-2022_v1.3_r1.zip
NZ-ADd,30,674.0571666666667,22.135566666666666,673.7513104166667,660,5,730.6952,1.0212987373737374,0.03353873737373737,1.0208353188131314,0.9224874703798064,0.030293844364471897,0.9220688878436134,FALSE,TERN,TERN,v1.3,TERN_NZ-ADd_FLUXNET_2016-2020_v1.3_r1.zip
NZ-ADw,30,948.7962333333334,31.1578,948.3655375,660,6,1010.7828333333334,1.4375700505050506,0.047208787878787885,1.436917481060606,0.938674660910512,0.03082541469095653,0.9382485596559893,FALSE,TERN,TERN,v1.3,TERN_NZ-ADw_FLUXNET_2015-2022_v1.3_r1.zip
NZ-BFm,30,862.2820333333333,28.322333333333333,862.0610208333334,788,4,843.37075,1.0942665397631133,0.035942047377326564,1.0939860670473773,1.0224234517658257,0.033582304500521666,1.0221613932346283,FALSE,TERN,TERN,v1.3,TERN_NZ-BFm_FLUXNET_2012-2015_v1.3_r1.zip
NZ-BFu,30,883.3865,29.015533333333334,883.1602958333333,788,3,919.376,1.1210488578680202,0.036821742808798644,1.1207617967428087,0.9608544273507248,0.031560029121201046,0.9606083863765569,FALSE,TERN,TERN,v1.3,TERN_NZ-BFu_FLUXNET_2012-2014_v1.3_r1.zip
NZ-Cla,30,1293.1539,42.48886666666667,1293.2548791666666,790,NA,NA,1.636903670886076,0.05378337552742616,1.6370314926160336,NA,NA,NA,FALSE,TERN,TERN,v1.3,TERN_NZ-Cla_FLUXNET_2022-2025_v1.3_r1.zip
NZ-Kop,30,1203.6286666666667,39.5097,1202.57649375,1337,4,1115.975,0.900245823984044,0.029551009723261034,0.8994588584517577,1.0785444715756776,0.035403750084007264,1.077601643181971,FALSE,TERN,TERN,v1.3,TERN_NZ-Kop_FLUXNET_2012-2015_v1.3_r1.zip
NZ-Lau,30,1027.5003,33.75613333333333,1027.4523083333333,591,2,954.4855,1.7385791878172587,0.057116976875352506,1.7384979836435421,1.0764964999468298,0.03536578956236981,1.0764462198046312,FALSE,TERN,TERN,v1.3,TERN_NZ-Lau_FLUXNET_2019-2025_v1.3_r1.zip
NZ-Oxf,30,969.3006333333334,31.839333333333332,969.1097083333333,903,5,982.5,1.0734226282761168,0.03525950535252861,1.0732111941675895,0.986565530110263,0.03240644614079728,0.9863712044105173,FALSE,TERN,TERN,v1.3,TERN_NZ-Oxf_FLUXNET_2006-2010_v1.3_r1.zip
NZ-ScF,30,1244.2229,40.84433333333333,1243.1993958333333,1269,4,1319.6,0.980475098502758,0.03218623588127134,0.9796685546361964,0.9428788269172477,0.030952056178639994,0.9421032099373547,FALSE,TERN,TERN,v1.3,TERN_NZ-ScF_FLUXNET_2008-2011_v1.3_r1.zip
PA-SPn,30,2166.4429666666665,70.91676666666666,2158.5290854166665,2671,3,2244.8686666666667,0.81109807812305,0.02655064270560339,0.8081351873518032,0.9650644595986757,0.03159060827017943,0.9615391392235862,FALSE,ICOS,EUF,v1.3,EUF_PA-SPn_FLUXNET_2007-2009_v1.3_r1.zip
PA-SPs,30,2220.400633333333,72.68303333333333,2212.2898270833334,2671,4,2387.07525,0.8312993760139772,0.027211918133033818,0.8282627581742169,0.9301762201813006,0.03044857229923243,0.9267784193578873,FALSE,ICOS,EUF,v1.3,EUF_PA-SPs_FLUXNET_2007-2010_v1.3_r1.zip
PE-QFR,30,10291.840033333334,338.41063333333335,10300.373652083334,2705,3,10147.885,3.804746777572397,0.1251055945779421,3.807901534966112,1.014185717844983,0.033347897944579916,1.0150266436881512,TRUE,AmeriFlux,AMF,v1.3,AMF_PE-QFR_FLUXNET_2018-2022_v1.3_r1.zip
PR-xGU,30,673.1688333333334,22.0732,671.853025,1027,2,706.6645,0.6554711132749108,0.021492891918208374,0.6541898977604674,0.9526003263689253,0.031235756147365547,0.9507383277354389,FALSE,AmeriFlux,AMF,v1.3,AMF_PR-xGU_FLUXNET_2019-2024_v1.3_r1.zip
PR-xLA,30,964.7648333333333,31.628866666666667,962.7036291666667,1047,2,1024.2224999999999,0.9214563833174148,0.03020904170646291,0.9194877069404649,0.9419484861280957,0.03088085515272968,0.9399360287112095,FALSE,AmeriFlux,AMF,v1.3,AMF_PR-xLA_FLUXNET_2019-2024_v1.3_r1.zip
RU-Ch2,30,170.49943333333334,5.583566666666667,169.94981041666668,171,7,201.29571428571427,0.9970727095516569,0.03265243664717349,0.9938585404483432,0.8470097534780625,0.027738129877626146,0.8442793281502458,FALSE,ICOS,EUF,v1.3,EUF_RU-Ch2_FLUXNET_2014-2021_v1.3_r1.zip
RU-Che,30,109.45376666666667,3.5844333333333336,109.10118958333334,171,8,118.718,0.6400805068226121,0.02096159844054581,0.638018652534113,0.921964374961393,0.03019283792965964,0.9189945044840153,FALSE,ICOS,EUF,v1.3,EUF_RU-Che_FLUXNET_2013-2021_v1.3_r1.zip
RU-Ege,30,1349.8303666666666,44.16,1344.12,324,9,1366.6585555555555,4.166143106995884,0.13629629629629628,4.148518518518518,0.9876866179774888,0.032312386894653926,0.9835082761060289,FALSE,ICOS,JPF,v1.3,JPF_RU-Ege_FLUXNET_2010-2018_v1.3_r1.zip
RU-Fy2,30,585.4687,19.19546666666667,584.2620166666667,695,6,579.4583333333334,0.8424010071942446,0.02761937649880096,0.8406647721822542,1.01037238800604,0.03312656935356295,1.0082899546990725,FALSE,ICOS,EUF,v1.3,EUF_RU-Fy2_FLUXNET_2015-2024_v1.3_r1.zip
RU-Fy3,30,712.9970666666667,23.376666666666665,711.5272916666667,687,3,710.5976666666667,1.0378414361960213,0.03402717127607957,1.035702025715672,1.0033765942565718,0.03289719029943339,1.0013082297390037,FALSE,ICOS,EUF,v1.3,EUF_RU-Fy3_FLUXNET_2016-2018_v1.3_r1.zip
RU-Fy4,30,452.93016666666665,14.85,451.996875,690,6,445.09683333333334,0.6564205314009661,0.021521739130434783,0.6550679347826087,1.0175991666232929,0.03336352651351897,1.0155023382552335,FALSE,ICOS,EUF,v1.3,EUF_RU-Fy4_FLUXNET_2015-2020_v1.3_r1.zip
RU-Fyo,30,557.2262666666667,18.2695,556.07790625,689,23,552.3383913043479,0.8087463957426222,0.026515965166908566,0.8070796897677793,1.0088494217299944,0.03307664339039796,1.0067703331952378,FALSE,ICOS,EUF,v1.3,EUF_RU-Fyo_FLUXNET_1998-2024_v1.3_r1.zip
RU-Ha1,30,377.7314666666667,12.372066666666667,376.57477916666664,459,3,400.2456666666667,0.8229443718228032,0.026954393609295572,0.8204243554829339,0.9437490474600183,0.03091118204902489,0.9408591036171949,FALSE,ICOS,EUF,v1.3,EUF_RU-Ha1_FLUXNET_2002-2004_v1.3_r1.zip
RU-NeB,30,1069.2168666666666,34.9973,1065.23031875,253,2,1153.0125,4.226153623188406,0.13832924901185772,4.2103965167984185,0.9273246098083643,0.030352923320432348,0.9238671035656594,FALSE,ICOS,JPF,v1.3,JPF_RU-NeB_FLUXNET_1999-2000_v1.3_r1.zip
RU-NeC,30,1069.2168666666666,34.9973,1065.23031875,256,6,1079.2038333333335,4.176628385416667,0.136708203125,4.161055932617187,0.9907459866633163,0.032428813648580135,0.9870520154286576,FALSE,ICOS,JPF,v1.3,JPF_RU-NeC_FLUXNET_2001-2006_v1.3_r1.zip
RU-NeF,30,1069.2168666666666,34.9973,1065.23031875,253,7,1081.1675714285714,4.226153623188406,0.13832924901185772,4.2103965167984185,0.9889464824161217,0.032369912791369866,0.9852592205873201,FALSE,ICOS,JPF,v1.3,JPF_RU-NeF_FLUXNET_2000-2006_v1.3_r1.zip
RU-Sk2,30,1018.6925,33.3453,1014.94756875,246,5,1178.1632,4.141026422764227,0.13555,4.125803125,0.8646446434585633,0.02830278521685281,0.8614660250379574,FALSE,ICOS,JPF,v1.3,JPF_RU-Sk2_FLUXNET_2004-2008_v1.3_r1.zip
RU-SkP,30,1069.2126666666666,34.9974,1065.2333625,252,11,1132.4013636363636,4.242907407407407,0.13887857142857143,4.2271165178571435,0.9441993810685765,0.030905473203967596,0.9406853406457638,FALSE,ICOS,JPF,v1.3,JPF_RU-SkP_FLUXNET_2004-2014_v1.3_r1.zip
RU-Tur,30,1764.6893,57.7589,1758.03651875,380,1,1580.536,4.643919210526316,0.15199710526315788,4.626411891447368,1.1165131955235439,0.036543868662276595,1.1123040024080437,FALSE,ICOS,JPF,v1.3,JPF_RU-Tur_FLUXNET_2004-2004_v1.3_r1.zip
SD-Dem,30,320.2158,10.4308,317.487475,291,3,287.5876666666667,1.1003979381443298,0.0358446735395189,1.0910222508591065,1.1134545639996152,0.036269983761473314,1.103967630739844,FALSE,ICOS,EUF,v1.3,EUF_SD-Dem_FLUXNET_2007-2009_v1.3_r1.zip
SE-Deg,30,551.8517,18.085066666666666,550.4642166666666,608,2,631.9929999999999,0.9076508223684211,0.02974517543859649,0.9053687774122806,0.873192741058841,0.028615928762924063,0.8709973317215012,FALSE,ICOS,ICOS,v1.3,ICOS_SE-Deg_FLUXNET_2019-2024_v1.3_r1.zip
SE-HfM,30,453.6553,14.867,452.5143125,635,1,704.164,0.7144177952755906,0.023412598425196853,0.7126209645669291,0.6442466527683892,0.021112979362762085,0.642626309354071,FALSE,ICOS,EUF,v1.3,EUF_SE-HfM_FLUXNET_2020-2023_v1.3_r1.zip
SE-Hmr,30,543.2816666666666,17.8042,541.9153375,635,1,697.442,0.8555616797900262,0.028038110236220475,0.8534099803149606,0.7789632208365235,0.0255278575135997,0.7770041630701907,FALSE,ICOS,EUF,v1.3,EUF_SE-Hmr_FLUXNET_2020-2023_v1.3_r1.zip
SE-Htm,30,866.0847,28.424166666666668,865.1605729166668,864,3,824.5606666666666,1.0024128472222222,0.03289834104938272,1.0013432556905866,1.050358979044194,0.03447189250679756,1.049238228175651,FALSE,ICOS,ICOS,v1.3,ICOS_SE-Htm_FLUXNET_2018-2024_v1.3_r1.zip
SE-Nor,30,544.4536666666667,17.854233333333333,543.4382270833333,599,3,587.204,0.908937673900946,0.02980673344462994,0.9072424492209238,0.9271967947538959,0.030405503595570423,0.9254675156901748,FALSE,ICOS,ICOS,v1.3,ICOS_SE-Nor_FLUXNET_2018-2024_v1.3_r1.zip
SE-Ros,30,619.4648333333333,20.300966666666667,617.9106729166667,644,7,629.0604285714286,0.9619019151138717,0.03152324016563147,0.959488622541408,0.9847461471072239,0.032271886363555505,0.9822755411907207,FALSE,ICOS,EUF,v1.3,EUF_SE-Ros_FLUXNET_2014-2020_v1.3_r1.zip
SE-Srj,30,512.0480333333334,16.780633333333334,510.76052708333333,608,1,694.318,0.8421842653508772,0.027599725877192983,0.8400666563870614,0.7374834489863915,0.024168512602774715,0.7356291023469553,FALSE,ICOS,EUF,v1.3,EUF_SE-Srj_FLUXNET_2020-2023_v1.3_r1.zip
SE-St1,30,205.1934,6.7298333333333336,204.83930208333334,379,8,215.445875,0.5414073878627969,0.017756816182937556,0.5404730925681618,0.952412757960671,0.031236770410820507,0.9507691993793491,FALSE,ICOS,EUF,v1.3,EUF_SE-St1_FLUXNET_2012-2019_v1.3_r1.zip
SE-Sto,30,390.507,12.807666666666666,389.83335416666665,379,NA,NA,1.0303614775725594,0.03379331574318382,1.0285840479331574,NA,NA,NA,FALSE,ICOS,ICOS,v1.3,ICOS_SE-Sto_FLUXNET_2022-2024_v1.3_r1.zip
SE-Svb,30,571.2178333333334,18.719833333333334,569.7849270833333,622,7,568.96,0.9183566452304395,0.03009619506966774,0.9160529374330117,1.0039683516122984,0.03290184430071241,1.001449885902934,FALSE,ICOS,ICOS,v1.3,ICOS_SE-Svb_FLUXNET_2014-2025_v1.3_r1.zip
SE-Trb,30,2565.8849,84.08863333333333,2559.447777083333,630,NA,NA,4.072833174603175,0.13347402116402116,4.062615519179894,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_SE-Trb_FLUXNET_2021-2023_v1.3_r1.zip
SJ-Adv,30,150.65223333333333,4.947933333333333,150.60272083333334,308,3,152.52866666666668,0.4891306277056277,0.016064718614718615,0.48896987283549787,0.9876978316644301,0.03243936658901277,0.9873732205530763,FALSE,ICOS,EUF,v1.3,EUF_SJ-Adv_FLUXNET_2012-2014_v1.3_r1.zip
SN-Dhr,30,379.9324,12.407333333333334,377.64820833333334,387,11,377.09827272727273,0.9817374677002584,0.032060292850990525,0.9758351636520242,1.0075156198733823,0.03290212188881236,1.0014583349907262,FALSE,ICOS,EUF,v1.3,EUF_SN-Dhr_FLUXNET_2010-2022_v1.3_r1.zip
SN-Nkr,30,570.6594,18.6187,566.70668125,529,3,522.7673333333333,1.0787512287334593,0.03519603024574669,1.071279170604915,1.0916125848210358,0.03561565310762851,1.0840514414634426,FALSE,ICOS,EUF,v1.3,EUF_SN-Nkr_FLUXNET_2018-2024_v1.3_r1.zip
TH-Kog,30,1857.1944333333333,60.6791,1846.9201062500001,1104,9,1890.9874444444445,1.6822413345410627,0.05496295289855072,1.6729348788496379,0.9821294365489353,0.03208857900049515,0.9766961233275714,FALSE,ICOS,JPF,v1.3,JPF_TH-Kog_FLUXNET_2005-2013_v1.3_r1.zip
TH-Mae,30,1320.5501,43.1495,1313.36290625,1122,12,1324.45175,1.1769608734402852,0.038457664884135476,1.1705551749108734,0.9970541395713358,0.03257914076522607,0.9916275970415683,FALSE,ICOS,JPF,v1.3,JPF_TH-Mae_FLUXNET_2005-2016_v1.3_r1.zip
UK-AMo,30,1007.6969,33.09203333333333,1007.2387645833334,843,18,1034.527388888889,1.1953699881376039,0.039255081059707396,1.194826529754844,0.9740649796447578,0.03198758552818509,0.9736221345141337,FALSE,ICOS,ICOS,v1.3,ICOS_UK-AMo_FLUXNET_2003-2024_v1.3_r1.zip
UK-Ags,30,1259.5997666666667,41.386266666666664,1259.6944916666666,984,NA,NA,1.280081063685637,0.04205921409214092,1.2801773289295393,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-Ags_FLUXNET_2023-2024_v1.3_r1.zip
UK-BnB,30,1000.1563666666667,32.84393333333333,999.6872208333333,1138,NA,NA,0.8788720269478618,0.028861101347393087,0.878459772261277,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-BnB_FLUXNET_2021-2024_v1.3_r1.zip
UK-CCr,30,1243.8746,40.85236666666667,1243.4439104166668,1482,NA,NA,0.8393215924426451,0.02756569950517319,0.839030978688709,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-CCr_FLUXNET_2022-2024_v1.3_r1.zip
UK-Cvn,30,611.6592,20.077166666666667,611.0987604166667,551,NA,NA,1.1100892921960073,0.03643768905021174,1.1090721604658198,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-Cvn_FLUXNET_2023-2024_v1.3_r1.zip
UK-GaB,30,979.9505333333333,32.174733333333336,979.3184458333333,1170,NA,NA,0.8375645584045583,0.027499772079772083,0.8370243126780627,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-GaB_FLUXNET_2022-2024_v1.3_r1.zip
UK-Gnn,30,1232.0132333333333,40.4582,1231.4464625,1449,NA,NA,0.8502506786289395,0.027921463077984817,0.8498595324361629,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-Gnn_FLUXNET_2022-2024_v1.3_r1.zip
UK-Gwr,30,1531.2825666666665,50.2738,1530.2087875,1278,NA,NA,1.1981866718831506,0.0393378716744914,1.1973464690923317,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-Gwr_FLUXNET_2022-2024_v1.3_r1.zip
UK-HgF,30,608.0013666666666,19.959133333333334,607.5061208333333,616,NA,NA,0.9870152056277056,0.03240119047619048,0.9862112351190475,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-HgF_FLUXNET_2023-2024_v1.3_r1.zip
UK-HpF,30,624.1721333333332,20.487333333333332,623.5832083333333,581,NA,NA,1.0743065978198507,0.035262191623637404,1.0732929575444636,NA,NA,NA,FALSE,ICOS,EUF,v1.3,EUF_UK-HpF_FLUXNET_2023-2024_v1.3_r1.zip
US-A03,30,904.299,29.630333333333333,901.8732708333333,146,6,1018.0685000000001,6.1938287671232874,0.2029474885844749,6.177214183789954,0.8882496610002175,0.029104459408510655,0.8858669832465431,FALSE,AmeriFlux,AMF,v1.3,AMF_US-A03_FLUXNET_2015-2021_v1.3_r1.zip
US-A10,30,914.8648666666667,29.974066666666666,912.3356541666667,107,10,997.0532000000001,8.550138940809969,0.28013146417445484,8.52650144080997,0.9175687582835766,0.03006265529930265,0.9150320706725245,FALSE,AmeriFlux,AMF,v1.3,AMF_US-A10_FLUXNET_2011-2022_v1.3_r1.zip
US-A32,30,796.7446,26.145766666666667,795.8117729166667,816,3,824.052,0.9764026960784313,0.03204138071895425,0.9752595256331699,0.9668620426866266,0.031728297081575756,0.9657300424204621,FALSE,AmeriFlux,AMF,v1.3,AMF_US-A32_FLUXNET_2015-2017_v1.3_r1.zip
US-A37,30,28.1835,0.9248666666666667,28.150629166666665,822,NA,NA,0.03428649635036496,0.0011251419302514194,0.034246507502027575,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-A37_FLUXNET_2024-2024_v1.3_r1.zip
US-A39,30,28.21343333333333,0.9264333333333333,28.19831458333333,999,NA,NA,0.028241675008341672,9.273606940273607e-4,0.02822654112445779,NA,NA,NA,FALSE,AmeriFlux,AMF,v1.3,AMF_US-A39_FLUXNET_2024-2024_v1.3_r1.zip
US-A74,30,334.8814,10.992333333333333,334.5791458333333,823,2,340.731,0.4069032806804374,0.013356419603078169,0.40653602166869174,0.9828322048771612,0.03226103094034101,0.9819451292466295,FALSE,AmeriFlux,AMF,v1.3,AMF_US-A74_FLUXNET_2016-2017_v1.3_r1.zip
US-ABa,30,1163.3433,38.144533333333335,1161.0242333333333,1206,3,1115.6486666666667,0.9646296019900498,0.03162896627971255,0.9627066611387507,1.0427505851603223,0.03419045302792456,1.0406719140374538,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ABa_FLUXNET_2013-2015_v1.3_r1.zip
US-ABb,30,1387.2422333333334,45.4859,1384.47708125,1206,3,1330.3626666666667,1.1502837755666115,0.03771633499170813,1.1479909463101161,1.0427549329907033,0.034190601660499594,1.0406764380414564,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ABb_FLUXNET_2013-2015_v1.3_r1.zip
US-ABc,30,1262.7893333333334,41.405233333333335,1260.2717895833334,1206,3,1211.1543333333334,1.0470889994472083,0.03433269762299613,1.0450014838999448,1.0426328821842963,0.03418658728601337,1.040554250518032,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ABc_FLUXNET_2013-2015_v1.3_r1.zip
US-ABd,30,1254.9155,41.14706666666667,1252.4138416666667,1213,3,1203.466,1.0345552349546578,0.03392173674086287,1.0324928620500138,1.042751103894917,0.03419046875164456,1.0406723926281813,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ABd_FLUXNET_2013-2015_v1.3_r1.zip
US-ABe,30,4224.1391,138.5041,4215.71854375,1219,3,4050.9896666666664,3.4652494667760463,0.11362108285479901,3.458341709392945,1.0427425018528396,0.03419018842226949,1.0406638601028277,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ABe_FLUXNET_2013-2015_v1.3_r1.zip
US-ADR,30,137.15643333333333,4.541666666666667,138.23697916666669,108,7,99.76185714285714,1.269966975308642,0.04205246913580247,1.2799720293209877,1.3748384128106983,0.04552508139622024,1.3856696649974538,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ADR_FLUXNET_2011-2017_v1.3_r1.zip
US-ALQ,30,762.6937333333333,25.008433333333333,761.1941895833334,808,6,896.0826666666667,0.9439278877887788,0.030951031353135313,0.9420720168110561,0.8511421565272251,0.027908623013948117,0.8494687129870458,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ALQ_FLUXNET_2015-2025_v1.3_r1.zip
US-AR1,30,671.5477666666667,22.024533333333334,670.3717333333334,584,4,500.4915,1.1499105593607306,0.037713242009132425,1.1478968036529682,1.341776566968004,0.044005808956462465,1.3394268101123263,FALSE,AmeriFlux,AMF,v1.3,AMF_US-AR1_FLUXNET_2009-2012_v1.3_r1.zip
US-AR2,30,553.886,18.16496666666667,552.8961729166666,600,4,414.3295,0.9231433333333333,0.030274944444444448,0.9214936215277777,1.3368249183319072,0.04384183763566598,1.334435933035583,FALSE,AmeriFlux,AMF,v1.3,AMF_US-AR2_FLUXNET_2009-2012_v1.3_r1.zip
US-ARM,30,633.0905666666666,20.78033333333333,632.5013958333333,859,18,642.517388888889,0.7370088086922778,0.024191307722157544,0.7363229287931703,0.9853283002370967,0.032342055939169126,0.9844113276484604,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ARM_FLUXNET_2003-2025_v1.3_r1.zip
US-ARb,30,1120.4619666666667,36.804766666666666,1120.2450854166666,793,2,747.4559999999999,1.4129406893652796,0.04641206389239176,1.412667194724674,1.49903401225847,0.04924004445300682,1.4987438530383952,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ARb_FLUXNET_2005-2006_v1.3_r1.zip
US-ARc,30,1192.0474333333334,39.1562,1191.8168375,793,2,794.947,1.503212400168138,0.04937730138713745,1.5029216109709962,1.4995307024661184,0.04925636551870753,1.4992406254756607,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ARc_FLUXNET_2005-2006_v1.3_r1.zip
US-ASH,30,1028.2872666666667,33.9977,1034.80499375,175,1,1008.947,5.8759272380952385,0.19427257142857143,5.9131713928571425,1.0191687637375073,0.03369621992037243,1.0256286938263357,FALSE,AmeriFlux,AMF,v1.3,AMF_US-ASH_FLUXNET_2016-2016_v1.3_r1.zip
