site_id,year,n_months,map_a,map_b,map_c
CA-TVC,1997,12,99.86400000000002,3.2680000000000002,99.46974999999999
CA-TVC,1998,12,83.28699999999999,2.726,82.972625
CA-TVC,1999,12,105.087,3.431,104.4310625
CA-TVC,2000,12,89.01,2.907,88.4818125
CA-TVC,2001,12,89.273,2.917,88.78618750000001
CA-TVC,2002,12,98.96499999999999,3.2449999999999997,98.76968749999999
CA-TVC,2003,12,108.53899999999999,3.553000000000001,108.1444375
CA-TVC,2004,12,94.211,3.073,93.5344375
CA-TVC,2005,12,125.465,4.116,125.28074999999998
CA-TVC,2006,12,106.43599999999999,3.4919999999999995,106.28774999999999
CA-TVC,2007,12,71.41799999999999,2.3280000000000003,70.8585
CA-TVC,2008,12,131.19500000000002,4.283,130.3638125
CA-TVC,2009,12,92.60999999999999,3.037,92.4386875
CA-TVC,2010,12,100.74300000000001,3.3019999999999996,100.504625
CA-TVC,2011,12,85.953,2.8390000000000004,86.4120625
CA-TVC,2012,12,97.86800000000001,3.1930000000000005,97.1869375
CA-TVC,2013,12,126.06800000000003,4.141,126.04168750000001
CA-TVC,2014,12,132.041,4.3149999999999995,131.33781249999998
CA-TVC,2015,12,130.018,4.2620000000000005,129.724625
CA-TVC,2016,12,94.85099999999998,3.1,94.35624999999999
CA-TVC,2017,12,138.43900000000002,4.551000000000001,138.5210625
CA-TVC,2018,12,123.61800000000001,4.044,123.08924999999999
CA-TVC,2019,12,103.11,3.372,102.63524999999998
CA-TVC,2020,12,105.28099999999999,3.4339999999999997,104.52237500000001
CD-Ygb,1991,12,2930.852,96.319,2931.7095624999997
CD-Ygb,1992,12,2856.104,93.541,2847.1541875
CD-Ygb,1993,12,2757.228,90.54299999999999,2755.9025625
CD-Ygb,1994,12,3120.177,102.29599999999999,3113.6345
CD-Ygb,1995,12,2881.607,94.888,2888.1535000000003
CD-Ygb,1996,12,2630.0110000000004,86.284,2626.26925
CD-Ygb,1997,12,2703.231,88.35600000000001,2689.33575
CD-Ygb,1998,12,2659.5789999999997,87.25900000000001,2655.9458125
CD-Ygb,1999,12,2801.646,91.873,2796.3844375
CD-Ygb,2000,12,2534.462,83.253,2534.0131875
CD-Ygb,2001,12,2427.849,79.899,2431.9258125
CD-Ygb,2002,12,2278.612,74.84599999999999,2278.125125
CD-Ygb,2003,12,2270.937,74.67,2272.768125
CD-Ygb,2004,12,2054.2970000000005,67.37100000000001,2050.6048125
CD-Ygb,2005,12,2435.0019999999995,79.872,2431.104
CD-Ygb,2006,12,2448.502,80.71600000000001,2456.79325
CD-Ygb,2007,12,2226.219,73.215,2228.4815625
CD-Ygb,2008,12,2149.542,70.29899999999999,2139.7258125
CD-Ygb,2009,12,2353.552,77.554,2360.549875
CD-Ygb,2010,12,2575.053,85.015,2587.6440625
CD-Ygb,2011,12,2026.1550000000004,66.716,2030.66825
CD-Ygb,2012,12,2507.645,82.497,2511.0024375000003
CD-Ygb,2013,12,1841.124,60.61399999999999,1844.9386250000002
CD-Ygb,2014,12,2164.634,71.10300000000001,2164.1975625
CD-Ygb,2015,12,2054.168,67.56400000000001,2056.4792500000003
CD-Ygb,2016,12,2148.658,70.41900000000001,2143.3783125
CD-Ygb,2017,12,2301.2799999999997,75.54200000000002,2299.309625
CD-Ygb,2018,12,2111.983,69.335,2110.3840625
CD-Ygb,2019,12,2319.581,76.00800000000001,2313.4935
CD-Ygb,2020,12,2438.508,80.068,2437.06975
CG-Tch,1991,12,1526.9360000000001,50.32399999999999,1531.7367499999998
CG-Tch,1992,12,1303.6529999999998,43.049,1310.3039374999998
CG-Tch,1993,12,1388.385,45.93,1397.994375
CG-Tch,1994,12,1528.103,50.271,1530.1235625000002
CG-Tch,1995,12,1770.2450000000001,58.385,1777.0934375
CG-Tch,1996,12,1275.2970000000003,42.011,1278.7098125
CG-Tch,1997,12,1431.248,47.227000000000004,1437.4718125
CG-Tch,1998,12,1587.5430000000001,52.408,1595.1685000000002
CG-Tch,1999,12,1839.9210000000003,60.66600000000001,1846.521375
CG-Tch,2000,12,1649.3459999999998,54.213,1650.1081875000002
CG-Tch,2001,12,1415.5669999999998,47.07300000000001,1432.7844375
CG-Tch,2002,12,1664.563,54.982,1673.5146249999998
CG-Tch,2003,12,1753.121,57.876000000000005,1761.60075
CG-Tch,2004,12,1509.637,49.64,1510.9175
CG-Tch,2005,12,1486.896,49.215,1497.9815625
CG-Tch,2006,12,1448.439,48.006,1461.182625
CG-Tch,2007,12,1874.317,62.037000000000006,1888.2511874999998
CG-Tch,2008,12,1418.538,46.647000000000006,1419.8180625
CG-Tch,2009,12,1862.353,61.672,1877.1415
CG-Tch,2010,12,1459.962,48.047,1462.4305625000002
CG-Tch,2011,12,1488.5549999999998,49.162000000000006,1496.368375
CG-Tch,2012,12,1520.9940000000001,49.913,1519.2269375
CG-Tch,2013,12,1579.716,52.108000000000004,1586.03725
CG-Tch,2014,12,1578.4479999999996,52.065000000000005,1584.7284375
CG-Tch,2015,12,1468.926,48.387,1472.7793124999998
CG-Tch,2016,12,1761.1499999999999,58.028,1766.22725
CG-Tch,2017,12,1489.9650000000001,49.309999999999995,1500.873125
CG-Tch,2018,12,1785.7909999999997,59.009,1796.0864375
CG-Tch,2019,12,1941.461,63.79599999999999,1941.7907500000001
CG-Tch,2020,12,1901.0659999999998,62.635999999999996,1906.48325
CH-Aws,1991,12,1261.857,41.458999999999996,1261.9083125
CH-Aws,1992,12,1351.533,44.272999999999996,1347.5594375
CH-Aws,1993,12,1334.307,43.683,1329.6013125
CH-Aws,1994,12,1238.499,40.674,1238.014875
CH-Aws,1995,12,1137.386,37.36,1137.145
CH-Aws,1996,12,1405.2479999999998,45.948,1398.54225
CH-Aws,1997,12,1233.155,40.491,1232.4448125
CH-Aws,1998,12,1193.317,39.169999999999995,1192.236875
CH-Aws,1999,12,1669.4759999999999,54.917,1671.5361875
CH-Aws,2000,12,1787.3609999999999,58.571,1782.7548125
CH-Aws,2001,12,1402.7580000000003,46.07,1402.255625
CH-Aws,2002,12,1532.166,50.444,1535.3892500000002
CH-Aws,2003,12,1075.355,35.242,1072.678375
CH-Aws,2004,12,1047.144,34.229,1041.8451875
CH-Aws,2005,12,1001.8419999999999,32.775999999999996,997.6194999999999
CH-Aws,2006,12,1223.7839999999999,40.072,1219.6915
CH-Aws,2007,12,1216.6209999999999,39.918000000000006,1215.0041250000002
CH-Aws,2008,12,1485.656,48.615,1479.7190625
CH-Aws,2009,12,1283.166,42.343,1288.8150624999998
CH-Aws,2010,12,1375.502,45.119,1373.3095625
CH-Aws,2011,12,1155.3560000000002,37.831999999999994,1151.5115
CH-Aws,2012,12,1489.035,48.77199999999999,1484.4977500000002
CH-Aws,2013,12,1457.153,47.745,1453.2384375
CH-Aws,2014,12,1402.6870000000001,46.285,1408.7996875
CH-Aws,2015,12,1123.224,36.86099999999999,1121.9566875
CH-Aws,2016,12,1469.918,48.34400000000001,1471.4705000000001
CH-Aws,2017,12,1257.692,41.402,1260.173375
CH-Aws,2018,12,1355.792,44.23899999999999,1346.5245625
CH-Aws,2019,12,1640.481,53.830999999999996,1638.4810624999998
CH-Aws,2020,12,1380.9130000000002,45.064,1371.6354999999999
CH-Cha,1991,12,1071.055,35.131,1069.2998125
CH-Cha,1992,12,1172.275,38.565,1173.8221875
CH-Cha,1993,12,1161.162,38.02900000000001,1157.5076875
CH-Cha,1994,12,1277.443,41.879,1274.6920625
CH-Cha,1995,12,1424.555,46.852,1426.05775
CH-Cha,1996,12,1204.329,39.468,1201.30725
CH-Cha,1997,12,1058.631,34.788,1058.85975
CH-Cha,1998,12,1161.8120000000001,38.083,1159.1513125
CH-Cha,1999,12,1461.6509999999998,48.36300000000001,1472.0488125
CH-Cha,2000,12,1171.173,38.456999999999994,1170.5349374999998
CH-Cha,2001,12,1430.3579999999997,47.037000000000006,1431.6886875
CH-Cha,2002,12,1416.1530000000002,46.595,1418.2353125
CH-Cha,2003,12,793.1170000000001,25.999,791.3445625
CH-Cha,2004,12,1086.844,35.54800000000001,1081.99225
CH-Cha,2005,12,1119.629,36.735,1118.1215625
CH-Cha,2006,12,1153.6329999999998,37.83700000000001,1151.6636875000002
CH-Cha,2007,12,1227.936,40.213,1223.9831874999998
CH-Cha,2008,12,1227.85,40.21000000000001,1223.891875
CH-Cha,2009,12,1124.4560000000001,36.984,1125.7005
CH-Cha,2010,12,1226.8999999999999,40.109,1220.8176875000001
CH-Cha,2011,12,1061.459,34.707,1056.3943125
CH-Cha,2012,12,1295.467,42.372,1289.69775
CH-Cha,2013,12,1228.293,40.5,1232.71875
CH-Cha,2014,12,1253.0439999999999,41.044999999999995,1249.3071875
CH-Cha,2015,12,1092.347,35.842999999999996,1090.9713125
CH-Cha,2016,12,1226.8549999999996,40.30200000000001,1226.692125
CH-Cha,2017,12,1226.873,40.29900000000001,1226.6008125
CH-Cha,2018,12,908.973,29.787999999999997,906.6722499999998
CH-Cha,2019,12,1160.663,37.926,1154.372625
CH-Cha,2020,12,1051.545,34.473,1049.2719375
CH-Crs,1991,12,806.152,26.493,806.3806874999999
CH-Crs,1992,12,970.2719999999999,31.869,970.0126875000001
CH-Crs,1993,12,905.951,29.627,901.7718124999999
CH-Crs,1994,12,959.107,31.437,956.8636875
CH-Crs,1995,12,1075.1879999999999,35.355,1076.1178125
CH-Crs,1996,12,841.0690000000001,27.601,840.1054375
CH-Crs,1997,12,810.154,26.651000000000003,811.1898125
CH-Crs,1998,12,847.97,27.837000000000003,847.2886875
CH-Crs,1999,12,1105.0459999999998,36.492000000000004,1110.72525
CH-Crs,2000,12,865.9540000000001,28.424000000000007,865.1555000000001
CH-Crs,2001,12,1076.3880000000001,35.29900000000001,1074.4133125
CH-Crs,2002,12,1024.8890000000001,33.765,1027.7221875
CH-Crs,2003,12,705.1279999999999,23.095000000000002,702.9540625
CH-Crs,2004,12,903.2909999999999,29.453,896.4756874999999
CH-Crs,2005,12,788.073,25.906,788.513875
CH-Crs,2006,12,987.735,32.379000000000005,985.5358124999999
CH-Crs,2007,12,990.1120000000001,32.467999999999996,988.24475
CH-Crs,2008,12,872.3,28.543000000000003,868.7775624999999
CH-Crs,2009,12,842.009,27.711,843.4535625
CH-Crs,2010,12,932.286,30.555000000000003,930.0178125
CH-Crs,2011,12,754.029,24.633000000000003,749.7669375
CH-Crs,2012,12,1025.5040000000001,33.54600000000001,1021.056375
CH-Crs,2013,12,968.1830000000001,31.855000000000004,969.5865625
CH-Crs,2014,12,968.6790000000001,31.794999999999998,967.7603124999999
CH-Crs,2015,12,757.0740000000001,24.907000000000004,758.1068125
CH-Crs,2016,12,1018.511,33.486999999999995,1019.2605625
CH-Crs,2017,12,836.704,27.495,836.8790625
CH-Crs,2018,12,804.677,26.291999999999998,800.26275
CH-Crs,2019,12,911.322,29.807,907.2505625
CH-Crs,2020,12,820.3,26.897,818.6774375000001
CH-Dav,1991,12,860.1089999999999,28.227000000000004,859.1593125
CH-Dav,1992,12,849.341,27.871000000000002,848.3235625
CH-Dav,1993,12,868.103,28.409,864.6989375
CH-Dav,1994,12,794.2399999999999,26.063000000000006,793.2925625
CH-Dav,1995,12,854.9649999999999,28.106,855.476375
CH-Dav,1996,12,859.9079999999999,28.130000000000003,856.206875
CH-Dav,1997,12,805.1850000000002,26.459,805.3458125
CH-Dav,1998,12,816.4079999999999,26.79,815.420625
CH-Dav,1999,12,1122.189,37.031000000000006,1127.1310625
CH-Dav,2000,12,1053.9320000000002,34.503,1050.1850625
CH-Dav,2001,12,974.3609999999998,32.085,976.5871875
CH-Dav,2002,12,983.984,32.373999999999995,985.383625
CH-Dav,2003,12,663.2210000000001,21.713,660.8894375
CH-Dav,2004,12,763.7649999999999,24.97,760.0243750000001
CH-Dav,2005,12,766.5710000000003,25.108999999999998,764.2551875
CH-Dav,2006,12,742.1890000000001,24.328999999999997,740.5139375000001
CH-Dav,2007,12,873.1780000000001,28.639000000000003,871.6995625
CH-Dav,2008,12,944.685,30.905,940.6709374999999
CH-Dav,2009,12,876.031,28.836000000000002,877.69575
CH-Dav,2010,12,927.6959999999999,30.395,925.1478125
CH-Dav,2011,12,765.034,25.034,761.972375
CH-Dav,2012,12,990.0600000000001,32.422,986.8446250000001
CH-Dav,2013,12,902.986,29.653,902.5631875
CH-Dav,2014,12,830.152,27.343,832.2525625
CH-Dav,2015,12,783.64,25.686000000000003,781.8176249999999
CH-Dav,2016,12,918.4959999999999,30.168000000000006,918.2384999999999
CH-Dav,2017,12,893.856,29.336999999999996,892.9449375
CH-Dav,2018,12,804.4290000000001,26.253999999999998,799.106125
CH-Dav,2019,12,1008.8029999999999,33.05,1005.9593749999999
CH-Dav,2020,12,901.892,29.500000000000004,897.90625
CH-For,1991,12,1003.912,32.987,1004.0418125
CH-For,1992,12,1080.2179999999998,35.53,1081.444375
CH-For,1993,12,1085.6200000000001,35.563,1082.4488125
CH-For,1994,12,1153.0249999999999,37.809,1150.8114375
CH-For,1995,12,1263.9119999999998,41.635,1267.2653125
CH-For,1996,12,1044.187,34.343,1045.3150625
CH-For,1997,12,891.571,29.354,893.462375
CH-For,1998,12,1015.6770000000001,33.327,1014.3905625
CH-For,1999,12,1333.4330000000002,44.111000000000004,1342.6285625
CH-For,2000,12,1030.415,33.845,1030.1571875
CH-For,2001,12,1246.878,40.958,1246.659125
CH-For,2002,12,1221.789,40.236,1224.6832499999998
CH-For,2003,12,803.498,26.368000000000002,802.576
CH-For,2004,12,981.0840000000001,32.047,975.4305625000001
CH-For,2005,12,974.0060000000001,32.068,976.06975
CH-For,2006,12,1038.9950000000001,34.068,1036.9447499999999
CH-For,2007,12,1147.4289999999999,37.580999999999996,1143.8716875
CH-For,2008,12,1078.295,35.314,1074.8698749999999
CH-For,2009,12,961.5870000000001,31.697,964.7774375
CH-For,2010,12,1097.717,35.968,1094.7759999999998
CH-For,2011,12,944.847,30.852000000000007,939.0577499999999
CH-For,2012,12,1236.065,40.425000000000004,1230.4359375
CH-For,2013,12,1182.196,38.96699999999999,1186.0580625
CH-For,2014,12,1152.7389999999998,37.881,1153.0029375
CH-For,2015,12,968.3349999999999,31.813,968.3081874999999
CH-For,2016,12,1211.1090000000002,39.812999999999995,1211.8081875
CH-For,2017,12,995.897,32.689,994.9714375
CH-For,2018,12,927.76,30.349999999999998,923.778125
CH-For,2019,12,1086.023,35.601,1083.6054375
CH-For,2020,12,1010.788,33.172999999999995,1009.7031874999999
CH-Frk,1991,12,1047.32,34.394999999999996,1046.8978125
CH-Frk,1992,12,1207.819,39.59,1205.020625
CH-Frk,1993,12,1386.4750000000001,45.414,1382.288625
CH-Frk,1994,12,1275.7280000000003,41.919000000000004,1275.9095625
CH-Frk,1995,12,1129.454,37.163,1131.1488124999998
CH-Frk,1996,12,1189.5980000000002,38.9,1184.01875
CH-Frk,1997,12,1050.5900000000001,34.551,1051.6460625
CH-Frk,1998,12,1106.7440000000001,36.373,1107.1031874999999
CH-Frk,1999,12,1590.6599999999999,52.45399999999999,1596.5686249999999
CH-Frk,2000,12,1534.273,50.324,1531.7367499999998
CH-Frk,2001,12,1260.3059999999998,41.37700000000001,1259.4124375000001
CH-Frk,2002,12,1403.454,46.21200000000001,1406.57775
CH-Frk,2003,12,925.1800000000002,30.319000000000006,922.8345625000001
CH-Frk,2004,12,1066.3880000000001,34.812999999999995,1059.6206875
CH-Frk,2005,12,802.309,26.296999999999993,800.4149375
CH-Frk,2006,12,1049.685,34.387,1046.6543125
CH-Frk,2007,12,1067.183,34.997,1065.2211875
CH-Frk,2008,12,1429.2689999999998,46.784,1423.988
CH-Frk,2009,12,1145.878,37.756,1149.19825
CH-Frk,2010,12,1111.7350000000001,36.403,1108.0163125000001
CH-Frk,2011,12,1015.4920000000001,33.173,1009.7031874999999
CH-Frk,2012,12,1272.8339999999998,41.641999999999996,1267.478375
CH-Frk,2013,12,1216.818,39.928,1215.3084999999999
CH-Frk,2014,12,1267.86,41.808,1272.531
CH-Frk,2015,12,1059.4909999999998,34.827999999999996,1060.07725
CH-Frk,2016,12,1168.6019999999999,38.462,1170.687125
CH-Frk,2017,12,1173.6210000000003,38.507999999999996,1172.08725
CH-Frk,2018,12,1334.0359999999998,43.515,1324.4878125
CH-Frk,2019,12,1477.316,48.367999999999995,1472.201
CH-Frk,2020,12,1163.2160000000003,38.018,1157.172875
CH-Fru,1991,12,1358.344,44.532,1355.4427500000002
CH-Fru,1992,12,1477.842,48.614999999999995,1479.7190624999998
CH-Fru,1993,12,1531.411,50.233000000000004,1528.9669375
CH-Fru,1994,12,1573.7979999999998,51.632000000000005,1571.5490000000002
CH-Fru,1995,12,1731.4900000000002,56.91,1732.198125
CH-Fru,1996,12,1553.6650000000004,50.925999999999995,1550.0601249999997
CH-Fru,1997,12,1354.5800000000002,44.479,1353.8295625
CH-Fru,1998,12,1470.502,48.20000000000001,1467.0875
CH-Fru,1999,12,1877.0459999999998,62.188,1892.84725
CH-Fru,2000,12,1585.9430000000002,52.044,1584.08925
CH-Fru,2001,12,1760.608,57.958,1764.096625
CH-Fru,2002,12,1768.269,58.14500000000001,1769.7884375
CH-Fru,2003,12,1049.793,34.414,1047.4761250000001
CH-Fru,2004,12,1405.309,45.992000000000004,1399.8815
CH-Fru,2005,12,1436.4120000000003,47.120000000000005,1434.215
CH-Fru,2006,12,1395.149,45.801,1394.0679375
CH-Fru,2007,12,1499.9579999999996,49.107,1494.6943125
CH-Fru,2008,12,1610.543,52.739000000000004,1605.2433124999998
CH-Fru,2009,12,1448.129,47.669,1450.9251875
CH-Fru,2010,12,1551.947,50.701,1543.2116875
CH-Fru,2011,12,1380.063,45.127,1373.5530625000001
CH-Fru,2012,12,1710.9900000000002,55.94999999999999,1702.9781249999999
CH-Fru,2013,12,1521.5649999999998,50.159,1526.7145624999998
CH-Fru,2014,12,1529.3639999999998,50.16,1526.745
CH-Fru,2015,12,1416.996,46.505,1415.4959375
CH-Fru,2016,12,1486.7219999999998,48.818999999999996,1485.9283125
CH-Fru,2017,12,1574.338,51.67800000000001,1572.9491249999999
CH-Fru,2018,12,1211.332,39.652,1206.9077499999999
CH-Fru,2019,12,1496.6280000000002,48.92400000000001,1489.12425
CH-Fru,2020,12,1334.14,43.736999999999995,1331.2449375
CH-Lae,1991,12,818.631,26.876999999999995,818.0686875
CH-Lae,1992,12,885.925,29.073,884.9094375000001
CH-Lae,1993,12,871.376,28.427,865.2468125
CH-Lae,1994,12,986.3440000000002,32.272,982.279
CH-Lae,1995,12,1032.531,33.943,1033.1400625
CH-Lae,1996,12,836.735,27.396,833.8657499999999
CH-Lae,1997,12,780.87,25.708000000000002,782.4872499999999
CH-Lae,1998,12,846.1360000000001,27.758999999999997,844.9145625
CH-Lae,1999,12,1076.8990000000003,35.504999999999995,1080.6834375
CH-Lae,2000,12,825.4789999999999,27.073999999999998,824.064875
CH-Lae,2001,12,1058.686,34.704,1056.3029999999999
CH-Lae,2002,12,1023.376,33.716,1026.23075
CH-Lae,2003,12,637.919,20.877,635.4436875
CH-Lae,2004,12,832.8880000000001,27.159,826.6520625
CH-Lae,2005,12,776.356,25.478,775.486625
CH-Lae,2006,12,950.9010000000001,31.186,949.223875
CH-Lae,2007,12,927.483,30.413999999999998,925.726125
CH-Lae,2008,12,846.9799999999999,27.702,843.179625
CH-Lae,2009,12,876.263,28.744,874.8955
CH-Lae,2010,12,905.131,29.603,901.0413125
CH-Lae,2011,12,723.2660000000001,23.601,718.3554375
CH-Lae,2012,12,995.706,32.556,990.92325
CH-Lae,2013,12,920.154,30.278000000000002,921.5866249999999
CH-Lae,2014,12,944.6370000000001,30.959,942.3145625
CH-Lae,2015,12,773.277,25.354999999999997,771.7428125
CH-Lae,2016,12,1012.7320000000002,33.27400000000001,1012.777375
CH-Lae,2017,12,865.8510000000001,28.446,865.825125
CH-Lae,2018,12,748.8519999999999,24.467999999999996,744.7447500000001
CH-Lae,2019,12,881.4179999999999,28.783999999999995,876.113
CH-Lae,2020,12,845.9949999999999,27.746,844.518875
CH-Oe1,1991,12,1092.416,35.854,1091.306125
CH-Oe1,1992,12,1192.353,39.141,1191.3541875
CH-Oe1,1993,12,1179.7730000000001,38.544,1173.183
CH-Oe1,1994,12,1286.431,42.108,1281.6622499999999
CH-Oe1,1995,12,1402.671,46.07599999999999,1402.43825
CH-Oe1,1996,12,1136.568,37.23,1133.188125
CH-Oe1,1997,12,997.1199999999999,32.794999999999995,998.1978125
CH-Oe1,1998,12,1093.321,35.882,1092.158375
CH-Oe1,1999,12,1444.445,47.611,1449.1598125
CH-Oe1,2000,12,1108.4750000000001,36.352999999999994,1106.4944375
CH-Oe1,2001,12,1383.174,45.354,1380.462375
CH-Oe1,2002,12,1378.1019999999999,45.363,1380.7363125
CH-Oe1,2003,12,890.5000000000001,29.137999999999998,886.887875
CH-Oe1,2004,12,1155.861,37.693,1147.2806875
CH-Oe1,2005,12,1075.241,35.306,1074.626375
CH-Oe1,2006,12,1289.8609999999999,42.31699999999999,1288.0236875
CH-Oe1,2007,12,1244.9179999999997,40.783,1241.3325625
CH-Oe1,2008,12,1094.223,35.803,1089.7538124999999
CH-Oe1,2009,12,1130.867,37.158,1130.996625
CH-Oe1,2010,12,1212.444,39.658,1207.090375
CH-Oe1,2011,12,989.0020000000002,32.301,983.1616875
CH-Oe1,2012,12,1341.0339999999999,43.869,1335.2626874999999
CH-Oe1,2013,12,1241.331,40.832,1242.824
CH-Oe1,2014,12,1250.983,40.986,1247.511375
CH-Oe1,2015,12,1021.0780000000001,33.515,1020.1128125
CH-Oe1,2016,12,1342.6180000000002,44.11399999999999,1342.719875
CH-Oe1,2017,12,1119.541,36.777,1119.3999375
CH-Oe1,2018,12,995.042,32.544999999999995,990.5884374999999
CH-Oe1,2019,12,1130.614,36.947,1124.5743125000001
CH-Oe1,2020,12,1055.543,34.590999999999994,1052.8635625
CH-Oe2,1991,12,1066.9140000000002,35.016999999999996,1065.8299375
CH-Oe2,1992,12,1164.6630000000002,38.232000000000006,1163.6865
CH-Oe2,1993,12,1152.3490000000002,37.648,1145.911
CH-Oe2,1994,12,1256.4920000000002,41.128,1251.8335
CH-Oe2,1995,12,1369.9470000000001,45.00099999999999,1369.7179375
CH-Oe2,1996,12,1110.101,36.363,1106.7988125
CH-Oe2,1997,12,973.95,32.033,975.0044375
CH-Oe2,1998,12,1067.816,35.044999999999995,1066.6821875
CH-Oe2,1999,12,1410.83,46.503,1415.4350625
CH-Oe2,2000,12,1082.618,35.505,1080.6834375
CH-Oe2,2001,12,1351,44.299,1348.3508125
CH-Oe2,2002,12,1346.051,44.308,1348.62475
CH-Oe2,2003,12,869.8100000000001,28.461,866.2816875
CH-Oe2,2004,12,1128.8770000000002,36.813,1120.4956875
CH-Oe2,2005,12,1050.268,34.486000000000004,1049.667625
CH-Oe2,2006,12,1259.838,41.331999999999994,1258.04275
CH-Oe2,2007,12,1215.95,39.834,1212.447375
CH-Oe2,2008,12,1068.826,34.972,1064.46025
CH-Oe2,2009,12,1104.664,36.297,1104.7899375
CH-Oe2,2010,12,1184.2269999999999,38.735,1178.9965625
CH-Oe2,2011,12,965.9449999999999,31.547999999999995,960.24225
CH-Oe2,2012,12,1309.853,42.84900000000001,1304.2164375
CH-Oe2,2013,12,1212.4219999999998,39.881,1213.8779375
CH-Oe2,2014,12,1221.894,40.03300000000001,1218.5044375
CH-Oe2,2015,12,997.3130000000001,32.735,996.3715625
CH-Oe2,2016,12,1311.2689999999998,43.084,1311.36925
CH-Oe2,2017,12,1093.4819999999997,35.921,1093.3454375
CH-Oe2,2018,12,971.868,31.787,967.5168125
CH-Oe2,2019,12,1104.326,36.087999999999994,1098.4285
CH-Oe2,2020,12,1030.947,33.785,1028.3309375
CH-Oe3,1991,12,1078.1249999999998,35.385000000000005,1077.0309375
CH-Oe3,1992,12,1176.816,38.631,1175.8310625000001
CH-Oe3,1993,12,1164.4099999999999,38.042,1157.903375
CH-Oe3,1994,12,1269.658,41.559000000000005,1264.9520625
CH-Oe3,1995,12,1384.347,45.474,1384.114875
CH-Oe3,1996,12,1121.7630000000001,36.745000000000005,1118.4259375
CH-Oe3,1997,12,984.1059999999999,32.367,985.1705625
CH-Oe3,1998,12,1078.97,35.411,1077.8223125
CH-Oe3,1999,12,1425.605,46.99000000000001,1430.258125
CH-Oe3,2000,12,1094.0819999999999,35.88099999999999,1092.1279375
CH-Oe3,2001,12,1365.18,44.763999999999996,1362.50425
CH-Oe3,2002,12,1360.117,44.771,1362.7173125000002
CH-Oe3,2003,12,878.885,28.758,875.321625
CH-Oe3,2004,12,1140.743,37.2,1132.275
CH-Oe3,2005,12,1061.233,34.84599999999999,1060.625125
CH-Oe3,2006,12,1273.0039999999997,41.764,1271.19175
CH-Oe3,2007,12,1228.709,40.251999999999995,1225.1702500000001
CH-Oe3,2008,12,1079.95,35.336000000000006,1075.5394999999999
CH-Oe3,2009,12,1116.106,36.673,1116.2344375
CH-Oe3,2010,12,1196.607,39.14,1191.32375
CH-Oe3,2011,12,976.1110000000001,31.880000000000003,970.3475
CH-Oe3,2012,12,1323.488,43.294999999999995,1317.7915625
CH-Oe3,2013,12,1225.128,40.299,1226.6008125
CH-Oe3,2014,12,1234.6519999999998,40.451,1231.2273125
CH-Oe3,2015,12,1007.8240000000001,33.08,1006.8725000000001
CH-Oe3,2016,12,1325.0559999999998,43.537000000000006,1325.1574375
CH-Oe3,2017,12,1104.8990000000001,36.296,1104.7595
CH-Oe3,2018,12,982.019,32.119,977.6220625
CH-Oe3,2019,12,1115.9859999999999,36.469,1110.0251875
CH-Oe3,2020,12,1041.81,34.141,1039.1666874999999
CH-Rh1,1991,12,1515.0249999999999,49.684,1512.25675
CH-Rh1,1992,12,1582.715,52.038,1583.906625
CH-Rh1,1993,12,1669.6429999999996,54.652,1663.4702499999999
CH-Rh1,1994,12,1677.211,54.944,1672.3580000000002
CH-Rh1,1995,12,1862.005,61.202999999999996,1862.8663125
CH-Rh1,1996,12,1624.002,53.194,1619.092375
CH-Rh1,1997,12,1531.531,50.297,1530.9149375000002
CH-Rh1,1998,12,1648.559,54.032000000000004,1644.599
CH-Rh1,1999,12,2142.831,70.881,2157.4404375
CH-Rh1,2000,12,1909.8970000000002,62.551,1903.8960624999997
CH-Rh1,2001,12,2002.9080000000004,66.034,2009.909875
CH-Rh1,2002,12,1835.864,60.432,1839.3990000000001
CH-Rh1,2003,12,1260.1430000000003,41.28,1256.46
CH-Rh1,2004,12,1526.3500000000001,49.95200000000001,1520.414
CH-Rh1,2005,12,1576.2859999999998,51.687999999999995,1573.2535
CH-Rh1,2006,12,1566.7570000000003,51.358,1563.209125
CH-Rh1,2007,12,1763.346,57.736,1757.3395
CH-Rh1,2008,12,1768.5369999999998,57.876,1761.60075
CH-Rh1,2009,12,1612.556,53.023999999999994,1613.9180000000001
CH-Rh1,2010,12,1759.114,57.51299999999999,1750.5519375
CH-Rh1,2011,12,1593.964,52.106,1585.976375
CH-Rh1,2012,12,1823.188,59.63799999999999,1815.2316250000001
CH-Rh1,2013,12,1626.4640000000002,53.632,1632.424
CH-Rh1,2014,12,1665.9709999999998,54.58300000000001,1661.3700625
CH-Rh1,2015,12,1552.2899999999997,50.914,1549.6948750000001
CH-Rh1,2016,12,1745.7229999999997,57.287000000000006,1743.6730625
CH-Rh1,2017,12,1762.2100000000003,57.855000000000004,1760.9615625
CH-Rh1,2018,12,1361.3339999999998,44.510999999999996,1354.8035625
CH-Rh1,2019,12,1739.9899999999998,56.800000000000004,1728.85
CH-Rh1,2020,12,1603.9409999999998,52.59499999999999,1600.8603125
CH-Rh2,1991,12,1515.0249999999999,49.684,1512.25675
CH-Rh2,1992,12,1582.715,52.038,1583.906625
CH-Rh2,1993,12,1669.6429999999996,54.652,1663.4702499999999
