site_id,TIMESTAMP,P_ERA,year,days,excluded
US-CS4,2009-05-01,2.674,2009,31,FALSE
US-CS4,2009-06-01,3.001,2009,30,FALSE
US-CS4,2009-07-01,1.249,2009,31,FALSE
US-CS4,2009-08-01,3.635,2009,31,FALSE
US-CS4,2009-09-01,0.882,2009,30,FALSE
US-CS4,2009-10-01,4.477,2009,31,FALSE
US-CS4,2009-11-01,0.906,2009,30,FALSE
US-CS4,2009-12-01,2.981,2009,31,FALSE
US-CS4,2010-01-01,0.814,2010,31,FALSE
US-CS4,2010-02-01,0.849,2010,28,FALSE
US-CS4,2010-03-01,0.627,2010,31,FALSE
US-CS4,2010-04-01,3.233,2010,30,FALSE
US-CS4,2010-05-01,3.107,2010,31,FALSE
US-CS4,2010-06-01,6.247,2010,30,FALSE
US-CS4,2010-07-01,4.394,2010,31,FALSE
US-CS4,2010-08-01,2.853,2010,31,FALSE
US-CS4,2010-09-01,2.659,2010,30,FALSE
US-CS4,2010-10-01,2.356,2010,31,FALSE
US-CS4,2010-11-01,1.937,2010,30,FALSE
US-CS4,2010-12-01,1.512,2010,31,FALSE
US-CS4,2011-01-01,1.025,2011,31,FALSE
US-CS4,2011-02-01,1.31,2011,28,FALSE
US-CS4,2011-03-01,2.005,2011,31,FALSE
US-CS4,2011-04-01,3.303,2011,30,FALSE
US-CS4,2011-05-01,3.719,2011,31,FALSE
US-CS4,2011-06-01,3.823,2011,30,FALSE
US-CS4,2011-07-01,2.327,2011,31,FALSE
US-CS4,2011-08-01,1.496,2011,31,FALSE
US-CS4,2011-09-01,3.43,2011,30,FALSE
US-CS4,2011-10-01,1.241,2011,31,FALSE
US-CS4,2011-11-01,2.021,2011,30,FALSE
US-CS4,2011-12-01,1.507,2011,31,FALSE
US-CS4,2012-01-01,1.03,2012,31,FALSE
US-CS4,2012-02-01,1.169,2012,29,FALSE
US-CS4,2012-03-01,1.73,2012,31,FALSE
US-CS4,2012-04-01,2.589,2012,30,FALSE
US-CS4,2012-05-01,2.811,2012,31,FALSE
US-CS4,2012-06-01,1.028,2012,30,FALSE
US-CS4,2012-07-01,2.038,2012,31,FALSE
US-CS4,2012-08-01,2.072,2012,31,FALSE
US-CS4,2012-09-01,1.388,2012,30,FALSE
US-CS4,2012-10-01,3.924,2012,31,FALSE
US-CS4,2012-11-01,1.151,2012,30,FALSE
US-CS4,2012-12-01,1.87,2012,31,FALSE
US-CS4,2013-01-01,1.417,2013,31,FALSE
US-CS4,2013-02-01,1.94,2013,28,FALSE
US-CS4,2013-03-01,2.074,2013,31,FALSE
US-CS4,2013-04-01,4.483,2013,30,FALSE
US-CS4,2013-05-01,4.063,2013,31,FALSE
US-CS4,2013-06-01,4.047,2013,30,FALSE
US-CS4,2013-07-01,3.368,2013,31,FALSE
US-CS4,2013-08-01,1.725,2013,31,FALSE
US-CS4,2013-09-01,1.68,2013,30,FALSE
US-CS4,2013-10-01,3.543,2013,31,FALSE
US-CS4,2013-11-01,2.315,2013,30,FALSE
US-CS4,2013-12-01,1.561,2013,31,FALSE
US-CS4,2014-01-01,1.201,2014,31,FALSE
US-CS4,2014-02-01,1.28,2014,28,FALSE
US-CS4,2014-03-01,1.388,2014,31,FALSE
US-CS4,2014-04-01,5.056,2014,30,FALSE
US-CS4,2014-05-01,3.477,2014,31,FALSE
US-CS4,2014-06-01,6.755,2014,30,FALSE
US-CS4,2014-07-01,2.157,2014,31,FALSE
US-CS4,2014-08-01,3.617,2014,31,FALSE
US-CS4,2014-09-01,1.83,2014,30,FALSE
US-CS4,2014-10-01,2.421,2014,31,FALSE
US-CS4,2014-11-01,2.2,2014,30,FALSE
US-CS4,2014-12-01,1.73,2014,31,FALSE
US-CS4,2015-01-01,0.713,2015,31,FALSE
US-CS4,2015-02-01,0.574,2015,28,FALSE
US-CS4,2015-03-01,0.611,2015,31,FALSE
US-CS4,2015-04-01,2.867,2015,30,FALSE
US-CS4,2015-05-01,3.939,2015,31,FALSE
US-CS4,2015-06-01,4.348,2015,30,FALSE
US-CS4,2015-07-01,2.225,2015,31,FALSE
US-CS4,2015-08-01,2.596,2015,31,FALSE
US-CS4,2015-09-01,2.845,2015,30,FALSE
US-CS4,2015-10-01,1.94,2015,31,FALSE
US-CS4,2015-11-01,2.908,2015,30,FALSE
US-CS4,2015-12-01,5.017,2015,31,FALSE
US-CS4,2016-01-01,1.045,2016,31,FALSE
US-CS4,2016-02-01,0.892,2016,29,FALSE
US-CS4,2016-03-01,4.427,2016,31,FALSE
US-CS4,2016-04-01,1.774,2016,30,FALSE
US-CS4,2016-05-01,2.464,2016,31,FALSE
US-CS4,2016-06-01,2.727,2016,30,FALSE
US-CS4,2016-07-01,3.889,2016,31,FALSE
US-CS4,2016-08-01,3.213,2016,31,FALSE
US-CS4,2016-09-01,5.431,2016,30,FALSE
US-CS4,2016-10-01,3.178,2016,31,FALSE
US-CS4,2016-11-01,1.602,2016,30,FALSE
US-CS4,2016-12-01,1.911,2016,31,FALSE
US-CS4,2017-01-01,2.34,2017,31,FALSE
US-CS4,2017-02-01,2.05,2017,28,FALSE
US-CS4,2017-03-01,2.442,2017,31,FALSE
US-CS4,2017-04-01,4.693,2017,30,FALSE
US-CS4,2017-05-01,4.033,2017,31,FALSE
US-CS4,2017-06-01,4.534,2017,30,FALSE
US-CS4,2017-07-01,4.481,2017,31,FALSE
US-CS4,2017-08-01,2.845,2017,31,FALSE
US-CS4,2017-09-01,1.777,2017,30,FALSE
US-CS4,2017-10-01,3.618,2017,31,FALSE
US-CS4,2017-11-01,0.824,2017,30,FALSE
US-CS4,2017-12-01,1.286,2017,31,FALSE
US-CS4,2018-01-01,1.037,2018,31,FALSE
US-CS4,2018-02-01,1.393,2018,28,FALSE
US-CS4,2018-03-01,1.227,2018,31,FALSE
US-CS4,2018-04-01,3.125,2018,30,FALSE
US-CS4,2018-05-01,3.806,2018,31,FALSE
US-CS4,2018-06-01,2.87,2018,30,FALSE
US-CS4,2018-07-01,2.956,2018,31,FALSE
US-CS4,2018-08-01,5.396,2018,31,FALSE
US-CS4,2018-09-01,4.054,2018,30,FALSE
US-CS4,2018-10-01,4.863,2018,31,FALSE
US-CS4,2018-11-01,1.633,2018,30,FALSE
US-CS4,2018-12-01,1.973,2018,31,FALSE
US-CS4,2019-01-01,1.563,2019,31,FALSE
US-CS4,2019-02-01,4.018,2019,28,FALSE
US-CS4,2019-03-01,1.446,2019,31,FALSE
US-CS4,2019-04-01,3.82,2019,30,FALSE
US-CS4,2019-05-01,3.782,2019,31,FALSE
US-CS4,2019-06-01,3.905,2019,30,FALSE
US-CS4,2019-07-01,5.342,2019,31,FALSE
US-CS4,2019-08-01,2.113,2019,31,FALSE
US-CS4,2019-09-01,5.155,2019,30,FALSE
US-CS4,2019-10-01,3.909,2019,31,FALSE
US-CS4,2019-11-01,2.469,2019,30,FALSE
US-CS4,2019-12-01,2.174,2019,31,FALSE
US-CS4,2020-01-01,1.634,2020,31,FALSE
US-CS4,2020-02-01,0.929,2020,29,FALSE
US-CS4,2020-03-01,3.234,2020,31,FALSE
US-CS4,2020-04-01,2.53,2020,30,FALSE
US-CS4,2020-05-01,3.078,2020,31,FALSE
US-CS4,2020-06-01,4.667,2020,30,FALSE
US-CS4,2020-07-01,3.05,2020,31,FALSE
US-CS4,2020-08-01,3.599,2020,31,FALSE
US-CS4,2020-09-01,4.743,2020,30,FALSE
US-CS4,2020-10-01,2.755,2020,31,FALSE
US-CS4,2020-11-01,2.896,2020,30,FALSE
US-CS4,2020-12-01,0.57,2020,31,FALSE
US-CS5,1991-01-01,1.764,1991,31,FALSE
US-CS5,1991-02-01,1.207,1991,28,FALSE
US-CS5,1991-03-01,5.785,1991,31,FALSE
US-CS5,1991-04-01,4.898,1991,30,FALSE
US-CS5,1991-05-01,6.131,1991,31,FALSE
US-CS5,1991-06-01,3.378,1991,30,FALSE
US-CS5,1991-07-01,6.195,1991,31,FALSE
US-CS5,1991-08-01,7.354,1991,31,FALSE
US-CS5,1991-09-01,6.396,1991,30,FALSE
US-CS5,1991-10-01,5.639,1991,31,FALSE
US-CS5,1991-11-01,7.233,1991,30,FALSE
US-CS5,1991-12-01,2.709,1991,31,FALSE
US-CS5,1992-01-01,1.507,1992,31,FALSE
US-CS5,1992-02-01,1.667,1992,29,FALSE
US-CS5,1992-03-01,2.793,1992,31,FALSE
US-CS5,1992-04-01,4.157,1992,30,FALSE
US-CS5,1992-05-01,1.903,1992,31,FALSE
US-CS5,1992-06-01,1.519,1992,30,FALSE
US-CS5,1992-07-01,3.859,1992,31,FALSE
US-CS5,1992-08-01,4.291,1992,31,FALSE
US-CS5,1992-09-01,6.88,1992,30,FALSE
US-CS5,1992-10-01,1.75,1992,31,FALSE
US-CS5,1992-11-01,8.19,1992,30,FALSE
US-CS5,1992-12-01,4.406,1992,31,FALSE
US-CS5,1993-01-01,3.206,1993,31,FALSE
US-CS5,1993-02-01,1.573,1993,28,FALSE
US-CS5,1993-03-01,3.399,1993,31,FALSE
US-CS5,1993-04-01,8.171,1993,30,FALSE
US-CS5,1993-05-01,5.805,1993,31,FALSE
US-CS5,1993-06-01,12.145,1993,30,FALSE
US-CS5,1993-07-01,10.983,1993,31,FALSE
US-CS5,1993-08-01,7.976,1993,31,FALSE
US-CS5,1993-09-01,5.511,1993,30,FALSE
US-CS5,1993-10-01,2.36,1993,31,FALSE
US-CS5,1993-11-01,3.188,1993,30,FALSE
US-CS5,1993-12-01,0.861,1993,31,FALSE
US-CS5,1994-01-01,2.631,1994,31,FALSE
US-CS5,1994-02-01,2.726,1994,28,FALSE
US-CS5,1994-03-01,0.91,1994,31,FALSE
US-CS5,1994-04-01,5.143,1994,30,FALSE
US-CS5,1994-05-01,1.345,1994,31,FALSE
US-CS5,1994-06-01,4.764,1994,30,FALSE
US-CS5,1994-07-01,7.694,1994,31,FALSE
US-CS5,1994-08-01,7.603,1994,31,FALSE
US-CS5,1994-09-01,4.762,1994,30,FALSE
US-CS5,1994-10-01,1.709,1994,31,FALSE
US-CS5,1994-11-01,3.824,1994,30,FALSE
US-CS5,1994-12-01,0.694,1994,31,FALSE
US-CS5,1995-01-01,1.437,1995,31,FALSE
US-CS5,1995-02-01,0.675,1995,28,FALSE
US-CS5,1995-03-01,3.664,1995,31,FALSE
US-CS5,1995-04-01,5.421,1995,30,FALSE
US-CS5,1995-05-01,5.971,1995,31,FALSE
US-CS5,1995-06-01,3.053,1995,30,FALSE
US-CS5,1995-07-01,5.38,1995,31,FALSE
US-CS5,1995-08-01,7.623,1995,31,FALSE
US-CS5,1995-09-01,2.695,1995,30,FALSE
US-CS5,1995-10-01,6.492,1995,31,FALSE
US-CS5,1995-11-01,3.656,1995,30,FALSE
US-CS5,1995-12-01,1.474,1995,31,FALSE
US-CS5,1996-01-01,4.306,1996,31,FALSE
US-CS5,1996-02-01,1.751,1996,29,FALSE
US-CS5,1996-03-01,3.157,1996,31,FALSE
US-CS5,1996-04-01,5.413,1996,30,FALSE
US-CS5,1996-05-01,3.193,1996,31,FALSE
US-CS5,1996-06-01,11.077,1996,30,FALSE
US-CS5,1996-07-01,4.399,1996,31,FALSE
US-CS5,1996-08-01,3.029,1996,31,FALSE
US-CS5,1996-09-01,3.257,1996,30,FALSE
US-CS5,1996-10-01,5.373,1996,31,FALSE
US-CS5,1996-11-01,2.311,1996,30,FALSE
US-CS5,1996-12-01,2.524,1996,31,FALSE
US-CS5,1997-01-01,2.824,1997,31,FALSE
US-CS5,1997-02-01,1.986,1997,28,FALSE
US-CS5,1997-03-01,4.33,1997,31,FALSE
US-CS5,1997-04-01,4.259,1997,30,FALSE
US-CS5,1997-05-01,4.521,1997,31,FALSE
US-CS5,1997-06-01,5.811,1997,30,FALSE
US-CS5,1997-07-01,5.067,1997,31,FALSE
US-CS5,1997-08-01,7.477,1997,31,FALSE
US-CS5,1997-09-01,3.407,1997,30,FALSE
US-CS5,1997-10-01,2.263,1997,31,FALSE
US-CS5,1997-11-01,1.114,1997,30,FALSE
US-CS5,1997-12-01,1.114,1997,31,FALSE
US-CS5,1998-01-01,3.144,1998,31,FALSE
US-CS5,1998-02-01,2.584,1998,28,FALSE
US-CS5,1998-03-01,8.528,1998,31,FALSE
US-CS5,1998-04-01,2.939,1998,30,FALSE
US-CS5,1998-05-01,3.218,1998,31,FALSE
US-CS5,1998-06-01,12.26,1998,30,FALSE
US-CS5,1998-07-01,2.269,1998,31,FALSE
US-CS5,1998-08-01,3.915,1998,31,FALSE
US-CS5,1998-09-01,3.741,1998,30,FALSE
US-CS5,1998-10-01,3.984,1998,31,FALSE
US-CS5,1998-11-01,3.154,1998,30,FALSE
US-CS5,1998-12-01,0.654,1998,31,FALSE
US-CS5,1999-01-01,3.807,1999,31,FALSE
US-CS5,1999-02-01,2.239,1999,28,FALSE
US-CS5,1999-03-01,0.803,1999,31,FALSE
US-CS5,1999-04-01,7.075,1999,30,FALSE
US-CS5,1999-05-01,5.896,1999,31,FALSE
US-CS5,1999-06-01,5.828,1999,30,FALSE
US-CS5,1999-07-01,7.31,1999,31,FALSE
US-CS5,1999-08-01,4.831,1999,31,FALSE
US-CS5,1999-09-01,2.355,1999,30,FALSE
US-CS5,1999-10-01,1.784,1999,31,FALSE
US-CS5,1999-11-01,1.915,1999,30,FALSE
US-CS5,1999-12-01,1.105,1999,31,FALSE
US-CS5,2000-01-01,2.176,2000,31,FALSE
US-CS5,2000-02-01,2.047,2000,29,FALSE
US-CS5,2000-03-01,2.195,2000,31,FALSE
US-CS5,2000-04-01,4.479,2000,30,FALSE
US-CS5,2000-05-01,8.352,2000,31,FALSE
US-CS5,2000-06-01,11.749,2000,30,FALSE
US-CS5,2000-07-01,4.349,2000,31,FALSE
US-CS5,2000-08-01,8.472,2000,31,FALSE
US-CS5,2000-09-01,7.441,2000,30,FALSE
US-CS5,2000-10-01,0.814,2000,31,FALSE
US-CS5,2000-11-01,2.708,2000,30,FALSE
US-CS5,2000-12-01,2.926,2000,31,FALSE
US-CS5,2001-01-01,1.687,2001,31,FALSE
US-CS5,2001-02-01,3.02,2001,28,FALSE
US-CS5,2001-03-01,1.45,2001,31,FALSE
US-CS5,2001-04-01,5.957,2001,30,FALSE
US-CS5,2001-05-01,7.988,2001,31,FALSE
US-CS5,2001-06-01,6.537,2001,30,FALSE
US-CS5,2001-07-01,2.733,2001,31,FALSE
US-CS5,2001-08-01,4.19,2001,31,FALSE
US-CS5,2001-09-01,6.978,2001,30,FALSE
US-CS5,2001-10-01,3.37,2001,31,FALSE
US-CS5,2001-11-01,3.617,2001,30,FALSE
US-CS5,2001-12-01,1.714,2001,31,FALSE
US-CS5,2002-01-01,1.382,2002,31,FALSE
US-CS5,2002-02-01,3.032,2002,28,FALSE
US-CS5,2002-03-01,3.742,2002,31,FALSE
US-CS5,2002-04-01,5.655,2002,30,FALSE
US-CS5,2002-05-01,5.371,2002,31,FALSE
US-CS5,2002-06-01,5.159,2002,30,FALSE
US-CS5,2002-07-01,3.301,2002,31,FALSE
US-CS5,2002-08-01,4.238,2002,31,FALSE
US-CS5,2002-09-01,3.319,2002,30,FALSE
US-CS5,2002-10-01,4.324,2002,31,FALSE
US-CS5,2002-11-01,1.003,2002,30,FALSE
US-CS5,2002-12-01,1.392,2002,31,FALSE
US-CS5,2003-01-01,0.883,2003,31,FALSE
US-CS5,2003-02-01,1.123,2003,28,FALSE
US-CS5,2003-03-01,2.925,2003,31,FALSE
US-CS5,2003-04-01,4.899,2003,30,FALSE
US-CS5,2003-05-01,4.908,2003,31,FALSE
US-CS5,2003-06-01,4.628,2003,30,FALSE
US-CS5,2003-07-01,2.705,2003,31,FALSE
US-CS5,2003-08-01,2.396,2003,31,FALSE
US-CS5,2003-09-01,4.983,2003,30,FALSE
US-CS5,2003-10-01,1.972,2003,31,FALSE
US-CS5,2003-11-01,4.453,2003,30,FALSE
US-CS5,2003-12-01,2.028,2003,31,FALSE
US-CS5,2004-01-01,1.463,2004,31,FALSE
US-CS5,2004-02-01,2.457,2004,29,FALSE
US-CS5,2004-03-01,5.631,2004,31,FALSE
US-CS5,2004-04-01,3.81,2004,30,FALSE
US-CS5,2004-05-01,11.972,2004,31,FALSE
US-CS5,2004-06-01,8.635,2004,30,FALSE
US-CS5,2004-07-01,4.167,2004,31,FALSE
US-CS5,2004-08-01,4.664,2004,31,FALSE
US-CS5,2004-09-01,1.779,2004,30,FALSE
US-CS5,2004-10-01,4.327,2004,31,FALSE
US-CS5,2004-11-01,2.777,2004,30,FALSE
US-CS5,2004-12-01,2.471,2004,31,FALSE
US-CS5,2005-01-01,2.696,2005,31,FALSE
US-CS5,2005-02-01,2.239,2005,28,FALSE
US-CS5,2005-03-01,1.956,2005,31,FALSE
US-CS5,2005-04-01,1.514,2005,30,FALSE
US-CS5,2005-05-01,5.129,2005,31,FALSE
US-CS5,2005-06-01,4.061,2005,30,FALSE
US-CS5,2005-07-01,4.126,2005,31,FALSE
US-CS5,2005-08-01,2.655,2005,31,FALSE
US-CS5,2005-09-01,6.302,2005,30,FALSE
US-CS5,2005-10-01,1.728,2005,31,FALSE
US-CS5,2005-11-01,4.682,2005,30,FALSE
US-CS5,2005-12-01,1.604,2005,31,FALSE
US-CS5,2006-01-01,1.908,2006,31,FALSE
US-CS5,2006-02-01,1.406,2006,28,FALSE
US-CS5,2006-03-01,3.301,2006,31,FALSE
US-CS5,2006-04-01,5.036,2006,30,FALSE
US-CS5,2006-05-01,6.728,2006,31,FALSE
US-CS5,2006-06-01,2.681,2006,30,FALSE
US-CS5,2006-07-01,3.085,2006,31,FALSE
US-CS5,2006-08-01,3.481,2006,31,FALSE
US-CS5,2006-09-01,4.797,2006,30,FALSE
US-CS5,2006-10-01,3.815,2006,31,FALSE
US-CS5,2006-11-01,3.121,2006,30,FALSE
US-CS5,2006-12-01,3.43,2006,31,FALSE
US-CS5,2007-01-01,1.216,2007,31,FALSE
US-CS5,2007-02-01,3.353,2007,28,FALSE
US-CS5,2007-03-01,4.315,2007,31,FALSE
US-CS5,2007-04-01,3.895,2007,30,FALSE
US-CS5,2007-05-01,3.57,2007,31,FALSE
US-CS5,2007-06-01,3.594,2007,30,FALSE
US-CS5,2007-07-01,4.043,2007,31,FALSE
US-CS5,2007-08-01,13.925,2007,31,FALSE
US-CS5,2007-09-01,3.333,2007,30,FALSE
US-CS5,2007-10-01,3.567,2007,31,FALSE
US-CS5,2007-11-01,0.762,2007,30,FALSE
US-CS5,2007-12-01,4.511,2007,31,FALSE
US-CS5,2008-01-01,2.468,2008,31,FALSE
US-CS5,2008-02-01,3.847,2008,29,FALSE
US-CS5,2008-03-01,3.836,2008,31,FALSE
US-CS5,2008-04-01,7.017,2008,30,FALSE
US-CS5,2008-05-01,4.083,2008,31,FALSE
US-CS5,2008-06-01,9.7,2008,30,FALSE
US-CS5,2008-07-01,4.648,2008,31,FALSE
US-CS5,2008-08-01,1.414,2008,31,FALSE
US-CS5,2008-09-01,1.77,2008,30,FALSE
US-CS5,2008-10-01,2.51,2008,31,FALSE
US-CS5,2008-11-01,2.6,2008,30,FALSE
US-CS5,2008-12-01,4.566,2008,31,FALSE
US-CS5,2009-01-01,0.975,2009,31,FALSE
US-CS5,2009-02-01,1.622,2009,28,FALSE
US-CS5,2009-03-01,5.411,2009,31,FALSE
US-CS5,2009-04-01,5.022,2009,30,FALSE
US-CS5,2009-05-01,4.97,2009,31,FALSE
US-CS5,2009-06-01,4.917,2009,30,FALSE
US-CS5,2009-07-01,2.328,2009,31,FALSE
US-CS5,2009-08-01,5.443,2009,31,FALSE
US-CS5,2009-09-01,1.783,2009,30,FALSE
US-CS5,2009-10-01,7.178,2009,31,FALSE
US-CS5,2009-11-01,1.527,2009,30,FALSE
US-CS5,2009-12-01,5.188,2009,31,FALSE
US-CS5,2010-01-01,1.445,2010,31,FALSE
US-CS5,2010-02-01,1.606,2010,28,FALSE
US-CS5,2010-03-01,1.082,2010,31,FALSE
US-CS5,2010-04-01,5.662,2010,30,FALSE
US-CS5,2010-05-01,5.598,2010,31,FALSE
US-CS5,2010-06-01,9.047,2010,30,FALSE
US-CS5,2010-07-01,6.88,2010,31,FALSE
US-CS5,2010-08-01,4.61,2010,31,FALSE
US-CS5,2010-09-01,4.155,2010,30,FALSE
US-CS5,2010-10-01,3.695,2010,31,FALSE
US-CS5,2010-11-01,3.027,2010,30,FALSE
US-CS5,2010-12-01,2.669,2010,31,FALSE
US-CS5,2011-01-01,1.714,2011,31,FALSE
US-CS5,2011-02-01,2.516,2011,28,FALSE
US-CS5,2011-03-01,3.668,2011,31,FALSE
US-CS5,2011-04-01,6.015,2011,30,FALSE
US-CS5,2011-05-01,4.16,2011,31,FALSE
US-CS5,2011-06-01,5.64,2011,30,FALSE
US-CS5,2011-07-01,4.057,2011,31,FALSE
US-CS5,2011-08-01,2.945,2011,31,FALSE
US-CS5,2011-09-01,6.48,2011,30,FALSE
US-CS5,2011-10-01,2.099,2011,31,FALSE
US-CS5,2011-11-01,4.153,2011,30,FALSE
US-CS5,2011-12-01,2.957,2011,31,FALSE
US-CS5,2012-01-01,1.744,2012,31,FALSE
US-CS5,2012-02-01,1.926,2012,29,FALSE
US-CS5,2012-03-01,3.063,2012,31,FALSE
US-CS5,2012-04-01,5.046,2012,30,FALSE
US-CS5,2012-05-01,3.863,2012,31,FALSE
US-CS5,2012-06-01,1.357,2012,30,FALSE
US-CS5,2012-07-01,3.261,2012,31,FALSE
US-CS5,2012-08-01,2.963,2012,31,FALSE
US-CS5,2012-09-01,1.9,2012,30,FALSE
US-CS5,2012-10-01,6.59,2012,31,FALSE
US-CS5,2012-11-01,1.886,2012,30,FALSE
US-CS5,2012-12-01,3.522,2012,31,FALSE
US-CS5,2013-01-01,2.664,2013,31,FALSE
US-CS5,2013-02-01,3.301,2013,28,FALSE
US-CS5,2013-03-01,3.586,2013,31,FALSE
US-CS5,2013-04-01,7.596,2013,30,FALSE
US-CS5,2013-05-01,6.719,2013,31,FALSE
US-CS5,2013-06-01,7.263,2013,30,FALSE
US-CS5,2013-07-01,5.383,2013,31,FALSE
US-CS5,2013-08-01,2.807,2013,31,FALSE
US-CS5,2013-09-01,2.711,2013,30,FALSE
US-CS5,2013-10-01,5.83,2013,31,FALSE
US-CS5,2013-11-01,3.879,2013,30,FALSE
US-CS5,2013-12-01,2.593,2013,31,FALSE
US-CS5,2014-01-01,2.006,2014,31,FALSE
US-CS5,2014-02-01,2.134,2014,28,FALSE
US-CS5,2014-03-01,2.384,2014,31,FALSE
US-CS5,2014-04-01,8.586,2014,30,FALSE
US-CS5,2014-05-01,4.937,2014,31,FALSE
US-CS5,2014-06-01,9.002,2014,30,FALSE
US-CS5,2014-07-01,2.247,2014,31,FALSE
US-CS5,2014-08-01,5.923,2014,31,FALSE
US-CS5,2014-09-01,3.051,2014,30,FALSE
US-CS5,2014-10-01,4.786,2014,31,FALSE
US-CS5,2014-11-01,3.442,2014,30,FALSE
US-CS5,2014-12-01,2.682,2014,31,FALSE
US-CS5,2015-01-01,1.147,2015,31,FALSE
US-CS5,2015-02-01,1.041,2015,28,FALSE
US-CS5,2015-03-01,1.269,2015,31,FALSE
US-CS5,2015-04-01,4.544,2015,30,FALSE
US-CS5,2015-05-01,6.544,2015,31,FALSE
US-CS5,2015-06-01,7.357,2015,30,FALSE
US-CS5,2015-07-01,4.012,2015,31,FALSE
US-CS5,2015-08-01,4.025,2015,31,FALSE
US-CS5,2015-09-01,6.042,2015,30,FALSE
US-CS5,2015-10-01,3.263,2015,31,FALSE
US-CS5,2015-11-01,5.497,2015,30,FALSE
US-CS5,2015-12-01,7.988,2015,31,FALSE
US-CS5,2016-01-01,1.794,2016,31,FALSE
US-CS5,2016-02-01,1.483,2016,29,FALSE
US-CS5,2016-03-01,7.281,2016,31,FALSE
US-CS5,2016-04-01,2.318,2016,30,FALSE
US-CS5,2016-05-01,4.38,2016,31,FALSE
US-CS5,2016-06-01,4.528,2016,30,FALSE
US-CS5,2016-07-01,5.376,2016,31,FALSE
US-CS5,2016-08-01,5.406,2016,31,FALSE
US-CS5,2016-09-01,7.796,2016,30,FALSE
US-CS5,2016-10-01,4.356,2016,31,FALSE
US-CS5,2016-11-01,2.712,2016,30,FALSE
US-CS5,2016-12-01,3.204,2016,31,FALSE
US-CS5,2017-01-01,4.012,2017,31,FALSE
US-CS5,2017-02-01,3.407,2017,28,FALSE
US-CS5,2017-03-01,4.291,2017,31,FALSE
US-CS5,2017-04-01,7.887,2017,30,FALSE
US-CS5,2017-05-01,5.901,2017,31,FALSE
US-CS5,2017-06-01,6.644,2017,30,FALSE
US-CS5,2017-07-01,7.136,2017,31,FALSE
US-CS5,2017-08-01,4.581,2017,31,FALSE
US-CS5,2017-09-01,2.521,2017,30,FALSE
US-CS5,2017-10-01,6.621,2017,31,FALSE
US-CS5,2017-11-01,1.417,2017,30,FALSE
US-CS5,2017-12-01,1.938,2017,31,FALSE
US-CS5,2018-01-01,1.789,2018,31,FALSE
US-CS5,2018-02-01,2.628,2018,28,FALSE
US-CS5,2018-03-01,1.895,2018,31,FALSE
US-CS5,2018-04-01,5.45,2018,30,FALSE
US-CS5,2018-05-01,6.935,2018,31,FALSE
US-CS5,2018-06-01,6.917,2018,30,FALSE
US-CS5,2018-07-01,4.896,2018,31,FALSE
US-CS5,2018-08-01,9.607,2018,31,FALSE
US-CS5,2018-09-01,7.537,2018,30,FALSE
US-CS5,2018-10-01,7.304,2018,31,FALSE
US-CS5,2018-11-01,2.635,2018,30,FALSE
US-CS5,2018-12-01,3.471,2018,31,FALSE
US-CS5,2019-01-01,2.96,2019,31,FALSE
US-CS5,2019-02-01,6.677,2019,28,FALSE
US-CS5,2019-03-01,2.257,2019,31,FALSE
US-CS5,2019-04-01,6.299,2019,30,FALSE
US-CS5,2019-05-01,6.575,2019,31,FALSE
US-CS5,2019-06-01,5.863,2019,30,FALSE
US-CS5,2019-07-01,7.277,2019,31,FALSE
US-CS5,2019-08-01,3.794,2019,31,FALSE
US-CS5,2019-09-01,8.435,2019,30,FALSE
US-CS5,2019-10-01,5.762,2019,31,FALSE
US-CS5,2019-11-01,4.174,2019,30,FALSE
US-CS5,2019-12-01,3.262,2019,31,FALSE
US-CS5,2020-01-01,2.801,2020,31,FALSE
US-CS5,2020-02-01,1.656,2020,29,FALSE
US-CS5,2020-03-01,5.731,2020,31,FALSE
US-CS5,2020-04-01,3.706,2020,30,FALSE
US-CS5,2020-05-01,5.708,2020,31,FALSE
US-CS5,2020-06-01,9.239,2020,30,FALSE
US-CS5,2020-07-01,6.495,2020,31,FALSE
US-CS5,2020-08-01,4.915,2020,31,FALSE
US-CS5,2020-09-01,5.389,2020,30,FALSE
US-CS5,2020-10-01,4.538,2020,31,FALSE
US-CS5,2020-11-01,4.505,2020,30,FALSE
US-CS5,2020-12-01,1.001,2020,31,FALSE
US-CS6,1991-01-01,0.832,1991,31,FALSE
US-CS6,1991-02-01,0.862,1991,28,FALSE
US-CS6,1991-03-01,3.183,1991,31,FALSE
US-CS6,1991-04-01,3.085,1991,30,FALSE
US-CS6,1991-05-01,3.454,1991,31,FALSE
US-CS6,1991-06-01,1.236,1991,30,FALSE
US-CS6,1991-07-01,4.432,1991,31,FALSE
US-CS6,1991-08-01,3.204,1991,31,FALSE
US-CS6,1991-09-01,3.852,1991,30,FALSE
US-CS6,1991-10-01,4.745,1991,31,FALSE
US-CS6,1991-11-01,4.512,1991,30,FALSE
US-CS6,1991-12-01,1.428,1991,31,FALSE
US-CS6,1992-01-01,0.851,1992,31,FALSE
US-CS6,1992-02-01,0.859,1992,29,FALSE
US-CS6,1992-03-01,1.517,1992,31,FALSE
US-CS6,1992-04-01,2.454,1992,30,FALSE
US-CS6,1992-05-01,1.908,1992,31,FALSE
