site_id,year,n_months,map_a,map_b,map_c,bio12_mm,ratio_to_bio12,flag_absolute,flag_relative
AT-Zoe,1994,12,1633.3830000000005,53.441,1626.6104375,936,1.7450673076923082,FALSE,FALSE
AT-Zoe,1995,12,1901.486,62.581,1904.8091875,936,2.031502136752137,FALSE,TRUE
AT-Zoe,1996,12,1932.874,63.370000000000005,1928.824375,936,2.0650363247863246,FALSE,TRUE
AT-Zoe,1997,12,1817.8540000000005,59.53,1811.944375,936,1.94215170940171,FALSE,FALSE
AT-Zoe,1998,12,1863.374,60.913,1854.0394375,936,1.990784188034188,FALSE,FALSE
AT-Zoe,1999,12,1758.745,58.048,1766.836,936,1.8790010683760683,FALSE,FALSE
AT-Zoe,2000,12,1717.3359999999998,56.134,1708.578625,936,1.8347606837606836,FALSE,FALSE
AT-Zoe,2001,12,1746.059,57.605999999999995,1753.3826249999995,936,1.8654476495726495,FALSE,FALSE
AT-Zoe,2002,12,1962.769,64.34599999999999,1958.531375,936,2.0969754273504275,FALSE,TRUE
AT-Zoe,2003,12,1337.2780000000002,43.745,1331.4884375,936,1.4287158119658123,FALSE,FALSE
AT-Zoe,2004,12,1795.914,58.98300000000001,1795.2950625,936,1.9187115384615385,FALSE,FALSE
AT-Zoe,2005,12,1923.173,63.226,1924.441375,936,2.0546720085470085,FALSE,TRUE
AT-Zoe,2006,12,1781.775,58.509,1780.8676875,936,1.9036057692307693,FALSE,FALSE
AT-Zoe,2007,12,1929.308,63.353,1928.3069375,936,2.061226495726496,FALSE,TRUE
AT-Zoe,2008,12,1753.301,57.379,1746.4733125000002,936,1.873184829059829,FALSE,FALSE
AT-Zoe,2009,12,2062.059,67.935,2067.7715625,936,2.2030544871794873,FALSE,TRUE
AT-Zoe,2010,12,1713.3700000000003,56.13500000000001,1708.6090625,936,1.8305235042735046,FALSE,FALSE
AT-Zoe,2011,12,1411.708,46.096,1403.0469999999998,936,1.5082350427350428,FALSE,FALSE
AT-Zoe,2012,12,1949.313,63.818,1942.460375,936,2.082599358974359,FALSE,TRUE
AT-Zoe,2013,12,1943.526,63.961,1946.8129375,936,2.076416666666667,FALSE,TRUE
AT-Zoe,2014,12,1963.882,64.19,1953.783125,936,2.09816452991453,FALSE,TRUE
AT-Zoe,2015,12,1511.797,49.54299999999999,1507.9650625,936,1.6151677350427351,FALSE,FALSE
AT-Zoe,2016,12,2010.045,65.891,2005.5573125,936,2.1474839743589746,FALSE,TRUE
AT-Zoe,2017,12,1827.213,59.861999999999995,1822.049625,936,1.952150641025641,FALSE,FALSE
AT-Zoe,2018,12,1694.313,55.508,1689.52475,936,1.8101634615384616,FALSE,FALSE
AT-Zoe,2019,12,1653.946,54.062000000000005,1645.512125,936,1.7670363247863248,FALSE,FALSE
AT-Zoe,2020,12,1815.8560000000004,59.574,1813.283625,936,1.9400170940170944,FALSE,FALSE
AU-APL,1991,12,4580.124000000001,150.15000000000003,4570.190625,1655,2.767446525679759,FALSE,TRUE
AU-APL,1992,12,4969.533000000001,162.764,4954.12925,1655,3.0027389728096683,FALSE,TRUE
AU-APL,1993,12,5123.292,167.63600000000002,5102.42075,1655,3.0956447129909366,TRUE,TRUE
AU-APL,1994,12,3927.2220000000007,130.817,3981.742437500001,1655,2.3729438066465263,FALSE,TRUE
AU-APL,1995,12,5364.712999999999,175.576,5344.0945,1655,3.2415184290030203,TRUE,TRUE
AU-APL,1996,12,5311.884,174.314,5305.682375,1655,3.209597583081571,TRUE,TRUE
AU-APL,1997,12,2850.149,93.216,2837.2619999999997,1655,1.7221444108761328,FALSE,FALSE
AU-APL,1998,12,4546.478,149.823,4560.2375624999995,1655,2.7471166163141993,FALSE,TRUE
AU-APL,1999,12,4050.876,132.377,4029.2249375,1655,2.4476592145015106,FALSE,TRUE
AU-APL,2000,12,4278.534000000001,140.184,4266.8505000000005,1655,2.5852169184290035,FALSE,TRUE
AU-APL,2001,12,3650.459,119.811,3646.7473125,1655,2.205715407854985,FALSE,TRUE
AU-APL,2002,12,3178.093,105.609,3214.4739375000004,1655,1.9202978851963746,FALSE,FALSE
AU-APL,2003,12,4342.366999999999,142.37099999999998,4333.4173125,1655,2.62378670694864,FALSE,TRUE
AU-APL,2004,12,3851.556,126.571,3852.5048125,1655,2.32722416918429,FALSE,TRUE
AU-APL,2005,12,4390.157,145.28000000000003,4421.96,1655,2.652662839879154,FALSE,TRUE
AU-APL,2006,12,1953.774,64.09399999999998,1950.861125,1655,1.180528096676737,FALSE,FALSE
AU-APL,2007,12,3844.736,126.10899999999998,3838.4426875,1655,2.3231033232628397,FALSE,TRUE
AU-APL,2008,12,3308.402,108.475,3301.7078125,1655,1.9990344410876133,FALSE,FALSE
AU-APL,2009,12,3720.929,121.914,3710.757375,1655,2.2482954682779455,FALSE,TRUE
AU-APL,2010,12,5335.233,175.71200000000002,5348.234,1655,3.223705740181269,TRUE,TRUE
AU-APL,2011,12,5085.793,169.43399999999997,5157.1473750000005,1655,3.0729867069486403,TRUE,TRUE
AU-APL,2012,12,4696.516,154.061,4689.231687500001,1655,2.837774018126888,FALSE,TRUE
AU-APL,2013,12,4248.505999999999,139.451,4244.5398125,1655,2.5670731117824768,FALSE,TRUE
AU-APL,2014,12,3957.164999999999,129.789,3950.4526875,1655,2.3910362537764347,FALSE,TRUE
AU-APL,2015,12,3870.356999999999,127.177,3870.9499375,1655,2.338584290030211,FALSE,TRUE
AU-APL,2016,12,5879.179999999999,191.85099999999997,5839.4648125,1655,3.552374622356495,TRUE,TRUE
AU-APL,2017,12,4105.525,134.16899999999998,4083.7689375,1655,2.480679758308157,FALSE,TRUE
AU-APL,2018,12,3568.1319999999996,116.777,3554.3999375,1655,2.155970996978852,FALSE,TRUE
AU-APL,2019,12,3485.101,114.196,3475.8407500000003,1655,2.1058012084592144,FALSE,TRUE
AU-APL,2020,12,4778.393,156.672,4768.704,1655,2.887246525679758,FALSE,TRUE
AU-ASM,1991,12,489.55899999999986,16.812,511.71525,366,1.337592896174863,FALSE,FALSE
AU-ASM,1992,12,246.71100000000004,8.012,243.86524999999995,366,0.6740737704918034,FALSE,FALSE
AU-ASM,1993,12,372.86799999999994,12.447000000000005,378.8555625,366,1.0187650273224043,FALSE,FALSE
AU-ASM,1994,12,120.917,4.102,124.854625,366,0.3303743169398907,FALSE,TRUE
AU-ASM,1995,12,318.80600000000004,10.346,314.90637499999997,366,0.8710546448087433,FALSE,FALSE
AU-ASM,1996,12,177.559,5.814,176.963625,366,0.48513387978142075,FALSE,TRUE
AU-ASM,1997,12,382.554,12.806000000000004,389.782625,366,1.0452295081967213,FALSE,FALSE
AU-ASM,1998,12,320.073,10.702,325.742125,366,0.8745163934426229,FALSE,FALSE
AU-ASM,1999,12,231.56,7.645,232.6946875,366,0.6326775956284153,FALSE,FALSE
AU-ASM,2000,12,768.181,25.567,778.1955625,366,2.0988551912568307,FALSE,TRUE
AU-ASM,2001,12,511.342,16.701999999999998,508.367125,366,1.3971092896174864,FALSE,FALSE
AU-ASM,2002,12,184.843,6.360999999999999,193.6129375,366,0.505035519125683,FALSE,FALSE
AU-ASM,2003,12,294.976,10.009,304.64893750000005,366,0.8059453551912569,FALSE,FALSE
AU-ASM,2004,12,229.08299999999997,7.550000000000001,229.803125,366,0.6259098360655737,FALSE,FALSE
AU-ASM,2005,12,234.864,7.654,232.968625,366,0.6417049180327868,FALSE,FALSE
AU-ASM,2006,12,322.04100000000005,10.543,320.90256250000004,366,0.879893442622951,FALSE,FALSE
AU-ASM,2007,12,298.1190000000001,9.640999999999998,293.4479375,366,0.8145327868852461,FALSE,FALSE
AU-ASM,2008,12,206.57699999999997,6.8,206.975,366,0.5644180327868852,FALSE,FALSE
AU-ASM,2009,12,112.747,3.648999999999999,111.06643750000002,366,0.308051912568306,FALSE,TRUE
AU-ASM,2010,12,556.12,18.366,559.015125,366,1.5194535519125683,FALSE,FALSE
AU-ASM,2011,12,480.274,15.915,484.4128125,366,1.312224043715847,FALSE,FALSE
AU-ASM,2012,12,241.58900000000003,7.938000000000001,241.612875,366,0.6600792349726776,FALSE,FALSE
AU-ASM,2013,12,162.85000000000002,5.348000000000001,162.77975,366,0.4449453551912569,FALSE,TRUE
AU-ASM,2014,12,349.29099999999994,11.599,353.0445625,366,0.954346994535519,FALSE,FALSE
AU-ASM,2015,12,311.209,10.086,306.992625,366,0.8502978142076503,FALSE,FALSE
AU-ASM,2016,12,394.962,12.846,391.000125,366,1.0791311475409835,FALSE,FALSE
AU-ASM,2017,12,310.02099999999996,10.092,307.17525,366,0.8470519125683059,FALSE,FALSE
AU-ASM,2018,12,126.92,4.176,127.107,366,0.34677595628415303,FALSE,TRUE
AU-ASM,2019,12,42.782,1.398,42.551625,366,0.11689071038251365,FALSE,TRUE
AU-ASM,2020,12,546.971,17.773,540.9656875,366,1.4944562841530056,FALSE,FALSE
AU-Ade,1991,12,1471.434,49.353,1502.1819375,1409,1.0443108587650816,FALSE,FALSE
AU-Ade,1992,12,1174.9129999999998,38.999,1187.0320625,1409,0.8338630234208657,FALSE,FALSE
AU-Ade,1993,12,1400.0459999999998,46.135000000000005,1404.2340625,1409,0.9936451383960254,FALSE,FALSE
AU-Ade,1994,12,1521.741,50.39200000000001,1533.8065,1409,1.080014904187367,FALSE,FALSE
AU-Ade,1995,12,2012.1839999999995,66.607,2027.3505625,1409,1.428093683463449,FALSE,FALSE
AU-Ade,1996,12,1395.322,45.999,1400.0945625,1409,0.9902924059616749,FALSE,FALSE
AU-Ade,1997,12,1948.996,64.588,1965.89725,1409,1.3832476933995743,FALSE,FALSE
AU-Ade,1998,12,1680.9610000000002,55.392999999999994,1686.0244375,1409,1.193017033356991,FALSE,FALSE
AU-Ade,1999,12,1930.261,64.196,1953.9657499999996,1409,1.3699510290986514,FALSE,FALSE
AU-Ade,2000,12,1986.833,65.551,1995.2085625,1409,1.4101014904187368,FALSE,FALSE
AU-Ade,2001,12,1677.0359999999998,55.704,1695.4905,1409,1.1902313697657911,FALSE,FALSE
AU-Ade,2002,12,1127.6570000000002,37.988,1156.25975,1409,0.8003243435060328,FALSE,FALSE
AU-Ade,2003,12,1727.6039999999998,57.282,1743.5208750000002,1409,1.2261206529453512,FALSE,FALSE
AU-Ade,2004,12,1732.129,56.889,1731.5589375000002,1409,1.22933215046132,FALSE,FALSE
AU-Ade,2005,12,1269.568,42.01400000000001,1278.801125,1409,0.901041873669269,FALSE,FALSE
AU-Ade,2006,12,1743.2240000000002,57.388,1746.74725,1409,1.2372065294535133,FALSE,FALSE
AU-Ade,2007,12,1983.506,64.98,1977.82875,1409,1.4077402413058908,FALSE,FALSE
AU-Ade,2008,12,1749.023,57.814000000000014,1759.713625,1409,1.2413222143364087,FALSE,FALSE
AU-Ade,2009,12,1596.719,53.27400000000001,1621.527375,1409,1.1332285308729595,FALSE,FALSE
AU-Ade,2010,12,1784.721,58.662000000000006,1785.5246250000002,1409,1.2666579134137685,FALSE,FALSE
AU-Ade,2011,12,2411.111,80.595,2453.1103125,1409,1.71122143364088,FALSE,FALSE
AU-Ade,2012,12,1546.6469999999997,50.635000000000005,1541.2028125,1409,1.097691270404542,FALSE,FALSE
AU-Ade,2013,12,1307.9209999999998,43.413,1321.3831875,1409,0.928261887863733,FALSE,FALSE
AU-Ade,2014,12,1810.674,59.991,1825.9760625,1409,1.2850773598296663,FALSE,FALSE
AU-Ade,2015,12,1748.3059999999996,57.459,1748.9083125,1409,1.240813342796309,FALSE,FALSE
AU-Ade,2016,12,1265.083,41.573,1265.3781875,1409,0.8978587650816182,FALSE,FALSE
AU-Ade,2017,12,1516.004,50.29600000000001,1530.8844999999997,1409,1.075943222143364,FALSE,FALSE
AU-Ade,2018,12,1361.567,45.09300000000001,1372.5181874999998,1409,0.9663356990773598,FALSE,FALSE
AU-Ade,2019,12,1019.015,33.704,1025.8655,1409,0.7232185947480483,FALSE,FALSE
AU-Ade,2020,12,1440.116,46.99,1430.2581249999998,1409,1.022083747338538,FALSE,FALSE
AU-Boy,1991,12,565.882,18.630000000000003,567.050625,469,1.2065714285714284,FALSE,FALSE
AU-Boy,1992,12,691.793,22.821,694.6141875000001,469,1.4750383795309168,FALSE,FALSE
AU-Boy,1993,12,491.09800000000007,16.099999999999998,490.0437500000001,469,1.0471172707889127,FALSE,FALSE
AU-Boy,1994,12,321.1070000000001,10.465000000000002,318.52843750000005,469,0.6846631130063968,FALSE,FALSE
AU-Boy,1995,12,583.751,19.068,580.38225,469,1.2446716417910448,FALSE,FALSE
AU-Boy,1996,12,577.1669999999999,18.892,575.02525,469,1.2306332622601277,FALSE,FALSE
AU-Boy,1997,12,462.55,15.321,466.3329375,469,0.9862473347547974,FALSE,FALSE
AU-Boy,1998,12,570.411,18.707,569.3943125,469,1.2162281449893388,FALSE,FALSE
AU-Boy,1999,12,627.33,20.407,621.1380625,469,1.337590618336887,FALSE,FALSE
AU-Boy,2000,12,510.97,16.615,505.7190625,469,1.0894882729211088,FALSE,FALSE
AU-Boy,2001,12,451.2630000000001,14.757,449.1661875,469,0.9621812366737742,FALSE,FALSE
AU-Boy,2002,12,429.141,14.088,428.8035,469,0.9150127931769724,FALSE,FALSE
AU-Boy,2003,12,575.9289999999999,18.874,574.4773749999999,469,1.2279936034115135,FALSE,FALSE
AU-Boy,2004,12,448.0609999999999,14.61,444.691875,469,0.9553539445628996,FALSE,FALSE
AU-Boy,2005,12,497.0870000000001,16.262999999999998,495.0050625,469,1.0598869936034117,FALSE,FALSE
AU-Boy,2006,12,504.541,16.457,500.9099375,469,1.0757803837953093,FALSE,FALSE
AU-Boy,2007,12,418.753,13.664,415.898,469,0.892863539445629,FALSE,FALSE
AU-Boy,2008,12,499.4550000000001,16.338,497.287875,469,1.0649360341151388,FALSE,FALSE
AU-Boy,2009,12,449.0689999999999,14.717,447.9486875,469,0.9575031982942429,FALSE,FALSE
AU-Boy,2010,12,283.661,9.243,281.3338125,469,0.604820895522388,FALSE,FALSE
AU-Boy,2011,12,639.6020000000001,20.874,635.352375,469,1.363756929637527,FALSE,FALSE
AU-Boy,2012,12,492.261,16.21,493.391875,469,1.0495970149253733,FALSE,FALSE
AU-Boy,2013,12,532.957,17.377,528.9124375,469,1.1363688699360341,FALSE,FALSE
AU-Boy,2014,12,578.3370000000001,18.925000000000004,576.0296875,469,1.233127931769723,FALSE,FALSE
AU-Boy,2015,12,426.294,13.929,423.9639375,469,0.9089424307036247,FALSE,FALSE
AU-Boy,2016,12,589.967,19.219999999999995,585.00875,469,1.2579253731343283,FALSE,FALSE
AU-Boy,2017,12,675.045,22.582000000000004,687.339625,469,1.439328358208955,FALSE,FALSE
AU-Boy,2018,12,588.408,19.176,583.6695000000001,469,1.2546012793176973,FALSE,FALSE
AU-Boy,2019,12,354.59700000000004,11.602,353.135875,469,0.7560703624733476,FALSE,FALSE
AU-Boy,2020,12,426.0259999999999,14.044,427.46424999999994,469,0.9083710021321959,FALSE,FALSE
AU-Col,1991,12,2307.989,75.829,2308.0451875,767,3.009112125162973,FALSE,TRUE
AU-Col,1992,12,2332.8289999999997,76.66499999999999,2333.4909375,767,3.0414980443285526,FALSE,TRUE
AU-Col,1993,12,1917.7650000000003,62.61599999999999,1905.8745,767,2.500345501955672,FALSE,TRUE
AU-Col,1994,12,1521.1009999999997,49.75900000000001,1514.5395625,767,1.9831825293350713,FALSE,FALSE
AU-Col,1995,12,2323.683,75.834,2308.1973749999997,767,3.029573663624511,FALSE,TRUE
AU-Col,1996,12,2604.129,85.225,2594.0359375000003,767,3.3952138200782267,FALSE,TRUE
AU-Col,1997,12,1953.6390000000004,64.43100000000001,1961.1185625,767,2.547117340286832,FALSE,TRUE
AU-Col,1998,12,2275.1879999999996,74.398,2264.489125,767,2.966346805736636,FALSE,TRUE
AU-Col,1999,12,2149.2149999999997,70.176,2135.982,767,2.802105606258148,FALSE,TRUE
AU-Col,2000,12,1810.527,58.976,1795.082,767,2.360530638852673,FALSE,TRUE
AU-Col,2001,12,1439.079,46.98200000000001,1430.014625,767,1.876243807040417,FALSE,FALSE
AU-Col,2002,12,1927.533,63.04899999999999,1919.0539375000003,767,2.5130808344198172,FALSE,TRUE
AU-Col,2003,12,2270.35,74.512,2267.959,767,2.9600391134289437,FALSE,TRUE
AU-Col,2004,12,1964.7000000000005,64.239,1955.2745625,767,2.561538461538462,FALSE,TRUE
AU-Col,2005,12,2553.947,83.71600000000001,2548.10575,767,3.329787483702738,FALSE,TRUE
AU-Col,2006,12,1376.897,44.903000000000006,1366.7350625,767,1.7951720990873532,FALSE,FALSE
AU-Col,2007,12,2068.019,67.535,2055.5965625,767,2.696243807040417,FALSE,TRUE
AU-Col,2008,12,2133.542,69.821,2125.1766875,767,2.781671447196871,FALSE,TRUE
AU-Col,2009,12,2265.9359999999997,74.44999999999999,2266.071875,767,2.9542842242503253,FALSE,TRUE
AU-Col,2010,12,1175.005,38.468,1170.86975,767,1.531949152542373,FALSE,FALSE
AU-Col,2011,12,2665.132,87.042,2649.340875,767,3.4747483702737942,FALSE,TRUE
AU-Col,2012,12,1863.9789999999996,61.20099999999999,1862.8054375,767,2.4302203389830503,FALSE,TRUE
AU-Col,2013,12,2069.1789999999996,67.62,2058.18375,767,2.697756192959582,FALSE,TRUE
AU-Col,2014,12,1810.713,59.018000000000015,1796.3603750000002,767,2.360773142112125,FALSE,TRUE
AU-Col,2015,12,1584.619,52.013,1583.1456875,767,2.0659960886571054,FALSE,TRUE
AU-Col,2016,12,2519.0750000000003,81.977,2495.1749375,767,3.2843220338983055,FALSE,TRUE
AU-Col,2017,12,2244.176,74.36200000000001,2263.393375,767,2.9259139504563234,FALSE,TRUE
AU-Col,2018,12,2115.3590000000004,68.913,2097.5394375,767,2.7579647979139508,FALSE,TRUE
AU-Col,2019,12,1542.1059999999998,50.527,1537.9155625000003,767,2.0105684485006514,FALSE,TRUE
AU-Col,2020,12,1920.916,63.174,1922.858625,767,2.5044537157757496,FALSE,TRUE
AU-Cow,1991,12,2929.1899999999996,98.11600000000004,2986.4057500000004,3105,0.9433784219001609,FALSE,FALSE
AU-Cow,1992,12,2629.487,86.43199999999999,2630.774,3105,0.8468557165861514,FALSE,FALSE
AU-Cow,1993,12,2593.1499999999996,86.696,2638.8095,3105,0.8351529790660224,FALSE,FALSE
AU-Cow,1994,12,2084.7250000000004,69.685,2121.0371875,3105,0.6714090177133657,FALSE,FALSE
AU-Cow,1995,12,3199.0269999999996,106.959,3255.5645625000006,3105,1.0302824476650563,FALSE,FALSE
AU-Cow,1996,12,3193.168,104.224,3172.318,3105,1.0283954911433173,FALSE,FALSE
AU-Cow,1997,12,2978.3330000000005,97.94,2981.04875,3105,0.9592054750402578,FALSE,FALSE
AU-Cow,1998,12,3663.001,120.87699999999998,3679.1936875,3105,1.179710466988728,FALSE,FALSE
AU-Cow,1999,12,4280.4310000000005,141.21500000000003,4298.2315625,3105,1.3785607085346216,FALSE,FALSE
AU-Cow,2000,12,5082.7570000000005,167.89399999999998,5110.273625,3105,1.636958776167472,TRUE,FALSE
AU-Cow,2001,12,2851.7200000000003,96.591,2939.9885625,3105,0.9184283413848632,FALSE,FALSE
AU-Cow,2002,12,1823.434,60.843999999999994,1851.93925,3105,0.5872573268921095,FALSE,FALSE
AU-Cow,2003,12,2345.317,77.352,2354.4015,3105,0.7553355877616748,FALSE,FALSE
AU-Cow,2004,12,3996.492,131.789,4011.3276875,3105,1.2871149758454108,FALSE,FALSE
AU-Cow,2005,12,2529.4219999999996,82.92999999999999,2524.181875,3105,0.8146286634460546,FALSE,FALSE
AU-Cow,2006,12,3908.799,128.522,3911.888374999999,3105,1.258872463768116,FALSE,FALSE
AU-Cow,2007,12,3040.6709999999994,102.031,3105.5685625,3105,0.9792821256038645,FALSE,FALSE
AU-Cow,2008,12,3506.4850000000006,115.498,3515.470375,3105,1.129302737520129,FALSE,FALSE
AU-Cow,2009,12,3116.349,103.71999999999998,3156.9775,3105,1.003655072463768,FALSE,FALSE
AU-Cow,2010,12,5555.435999999999,184.315,5610.0878125,3105,1.7891903381642509,TRUE,FALSE
AU-Cow,2011,12,3882.34,128.817,3920.8674375,3105,1.2503510466988728,FALSE,FALSE
AU-Cow,2012,12,2883.985,94.445,2874.6696875,3105,0.9288196457326893,FALSE,FALSE
AU-Cow,2013,12,2945.028,96.884,2948.9067499999996,3105,0.94847922705314,FALSE,FALSE
AU-Cow,2014,12,3551.405,118.921,3619.6579375,3105,1.1437697262479871,FALSE,FALSE
AU-Cow,2015,12,3794.8979999999992,125.007,3804.900562499999,3105,1.222189371980676,FALSE,FALSE
AU-Cow,2016,12,2790.677,91.043,2771.1213125000004,3105,0.8987687600644123,FALSE,FALSE
AU-Cow,2017,12,3560.664,117.916,3589.06825,3105,1.146751690821256,FALSE,FALSE
AU-Cow,2018,12,4343.954,142.178,4327.542875,3105,1.399019001610306,FALSE,FALSE
AU-Cow,2019,12,4210.044999999999,137.823,4194.9875624999995,3105,1.355892109500805,FALSE,FALSE
AU-Cow,2020,12,2987.340999999999,97.81,2977.091875,3105,0.962106602254428,FALSE,FALSE
AU-Cpr,1991,12,260.36299999999994,8.565000000000001,260.6971875,268,0.9715037313432834,FALSE,FALSE
AU-Cpr,1992,12,462.221,15.140000000000002,460.82375,268,1.724705223880597,FALSE,FALSE
AU-Cpr,1993,12,384.789,12.519999999999998,381.0775,268,1.4357798507462687,FALSE,FALSE
AU-Cpr,1994,12,158.5,5.293,161.1056875,268,0.5914179104477612,FALSE,FALSE
AU-Cpr,1995,12,350.09700000000004,11.462,348.874625,268,1.306332089552239,FALSE,FALSE
AU-Cpr,1996,12,266.53999999999996,8.773,267.0281875,268,0.99455223880597,FALSE,FALSE
AU-Cpr,1997,12,259.795,8.681000000000001,264.2279375,268,0.969384328358209,FALSE,FALSE
AU-Cpr,1998,12,302.524,9.989999999999998,304.070625,268,1.128820895522388,FALSE,FALSE
AU-Cpr,1999,12,286.466,9.456,287.817,268,1.068902985074627,FALSE,FALSE
AU-Cpr,2000,12,279.10999999999996,9.214,280.451125,268,1.0414552238805967,FALSE,FALSE
AU-Cpr,2001,12,212.323,6.979999999999999,212.45375,268,0.79225,FALSE,FALSE
AU-Cpr,2002,12,121.827,3.977,121.0499375,268,0.4545783582089552,FALSE,TRUE
AU-Cpr,2003,12,219.673,7.252999999999999,220.7631875,268,0.8196753731343284,FALSE,FALSE
AU-Cpr,2004,12,213.58500000000004,6.975,212.3015625,268,0.7969589552238807,FALSE,FALSE
AU-Cpr,2005,12,284.68,9.37,285.19937500000003,268,1.0622388059701493,FALSE,FALSE
AU-Cpr,2006,12,154.684,5.055999999999999,153.892,268,0.5771791044776119,FALSE,FALSE
AU-Cpr,2007,12,319.44,10.406000000000002,316.732625,268,1.1919402985074627,FALSE,FALSE
AU-Cpr,2008,12,218.649,7.18,218.54125,268,0.8158544776119403,FALSE,FALSE
AU-Cpr,2009,12,205.04200000000003,6.752000000000001,205.514,268,0.7650820895522389,FALSE,FALSE
AU-Cpr,2010,12,401.482,13.169,400.8314375,268,1.4980671641791046,FALSE,FALSE
AU-Cpr,2011,12,441.462,14.606000000000002,444.570125,268,1.6472462686567164,FALSE,FALSE
AU-Cpr,2012,12,191.558,6.314,192.182375,268,0.7147686567164179,FALSE,FALSE
AU-Cpr,2013,12,213.551,7.007,213.2755625,268,0.7968320895522387,FALSE,FALSE
AU-Cpr,2014,12,248.78500000000005,8.331999999999999,253.60524999999996,268,0.9283022388059704,FALSE,FALSE
AU-Cpr,2015,12,197.243,6.465,196.7784375,268,0.7359813432835821,FALSE,FALSE
AU-Cpr,2016,12,315.09000000000003,10.341,314.7541875,268,1.1757089552238806,FALSE,FALSE
AU-Cpr,2017,12,221.616,7.329999999999999,223.106875,268,0.8269253731343285,FALSE,FALSE
AU-Cpr,2018,12,142.46200000000002,4.6530000000000005,141.6256875,268,0.5315746268656717,FALSE,FALSE
AU-Cpr,2019,12,92.498,3.04,92.53,268,0.34514179104477616,FALSE,TRUE
AU-Cpr,2020,12,260.595,8.581,261.1841875,268,0.9723694029850747,FALSE,FALSE
AU-Ctr,1991,12,2975.7520000000004,100.243,3051.1463125,3102,0.9593010960670536,FALSE,FALSE
AU-Ctr,1992,12,3051.2529999999997,100.185,3049.3809374999996,3102,0.9836405544809799,FALSE,FALSE
AU-Ctr,1993,12,2961.577,99.02899999999998,3014.1951875,3102,0.9547314635718892,FALSE,FALSE
AU-Ctr,1994,12,2557.8660000000004,85.492,2602.16275,3102,0.8245860735009672,FALSE,FALSE
AU-Ctr,1995,12,3576.8199999999997,119.66299999999998,3642.2425625,3102,1.1530689877498388,FALSE,FALSE
AU-Ctr,1996,12,3824.641,124.797,3798.5086875,3102,1.2329597034171502,FALSE,FALSE
AU-Ctr,1997,12,3278.4050000000007,107.728,3278.9710000000005,3102,1.0568681495809158,FALSE,FALSE
AU-Ctr,1998,12,4013.449,132.72,4039.665,3102,1.2938262411347519,FALSE,FALSE
AU-Ctr,1999,12,4970.115000000001,163.929,4989.5889375,3102,1.6022292069632498,FALSE,FALSE
AU-Ctr,2000,12,5430.704999999999,179.461,5462.3441875,3102,1.7507108317214697,TRUE,FALSE
AU-Ctr,2001,12,3258.2870000000003,110.349,3358.7476875,3102,1.0503826563507415,FALSE,FALSE
AU-Ctr,2002,12,1994.5280000000005,66.36300000000001,2019.9238125,3102,0.6429813023855578,FALSE,FALSE
AU-Ctr,2003,12,2770.1650000000004,91.178,2775.230375,3102,0.8930254674403612,FALSE,FALSE
AU-Ctr,2004,12,4499.008,148.63299999999998,4524.0169375000005,3102,1.4503571889103803,FALSE,FALSE
