site_id,date,dd_value,hh_summed_day,ratio_dd_to_hh
US-HB4,1991-02-24,265.372,265.376,0.9999849270469072
US-HB4,1991-02-25,85.306,85.30799999999996,0.9999765555399263
US-HB4,1991-02-26,154.704,154.70800000000003,0.9999741448406029
US-HB4,1991-03-01,138.104,138.104,1
US-HB4,1991-03-02,12135.873,12135.878000000004,0.9999995879984946
US-HB4,1991-03-03,25790.66,25790.664,0.9999998449051176
US-HB4,1991-03-04,34.814,34.81400000000001,0.9999999999999998
US-HB4,1991-03-07,80.234,80.234,1
US-HB4,1991-03-08,2955.751,2955.7519999999995,0.9999996616766227
US-HB4,1991-03-10,552.647,552.6479999999998,0.9999981905299581
US-HB4,1991-03-13,2485.644,2485.6459999999993,0.9999991953801951
US-HB4,1991-03-14,0.461,0.462,0.9978354978354979
US-HB4,1991-03-15,130.957,130.95999999999998,0.999977092241906
US-HB4,1991-03-17,156.088,156.08800000000002,0.9999999999999998
US-HB4,1991-03-18,9431.66,9431.659999999998,1.0000000000000002
US-HB4,1991-03-21,5.303,5.302,1.0001886080724256
US-HB4,1991-03-22,133.262,133.268,0.9999549779391902
US-HB4,1991-03-23,7.839,7.84,0.9998724489795919
US-HB4,1991-03-24,10.606,10.604000000000001,1.0001886080724254
US-HB4,1991-03-28,2.306,2.3040000000000007,1.0008680555555554
US-HB4,1991-03-29,347.912,347.914,0.9999942514529453
US-HB4,1991-03-30,6297.918,6297.918,1
US-HB4,1991-03-31,8.3,8.302,0.9997590941941702
US-HB4,1991-04-04,33.892,33.894000000000005,0.9999409925060482
US-HB4,1991-04-05,567.172,567.1740000000002,0.9999964737452701
US-HB4,1991-04-06,0.461,0.462,0.9978354978354979
US-HB4,1991-04-08,324.856,324.86000000000007,0.999987687003632
US-HB4,1991-04-09,494.547,494.54600000000005,1.0000020220565933
US-HB4,1991-04-10,193.438,193.44,0.9999896608767576
US-HB4,1991-04-13,1190.601,1190.5999999999997,1.0000008399126494
US-HB4,1991-04-14,627.117,627.118,0.9999984054037676
US-HB4,1991-04-15,344.684,344.68399999999997,1.0000000000000002
US-HB4,1991-04-16,2310.651,2310.648,1.0000012983370896
US-HB4,1991-04-17,1125.122,1125.1200000000001,1.0000017775881684
US-HB4,1991-04-18,41.039,41.035999999999994,1.0000731065405988
US-HB4,1991-04-19,5490.274,5490.277999999999,0.9999992714394428
US-HB4,1991-04-20,352.292,352.2880000000001,1.0000113543464433
US-HB4,1991-04-21,1150.945,1150.9419999999996,1.0000026065605394
US-HB4,1991-04-22,3.689,3.688,1.0002711496746204
US-HB4,1991-04-23,7668.584,7668.584000000001,0.9999999999999999
US-HB4,1991-04-24,65.248,65.248,1
US-HB4,1991-04-26,8.992,8.992,1
US-HB4,1991-04-27,733.404,733.4039999999999,1.0000000000000002
US-HB4,1991-04-28,491.088,491.0859999999998,1.0000040726064279
US-HB4,1991-04-29,121.043,121.04399999999997,0.9999917385413571
US-HB4,1991-04-30,1494.476,1494.4760000000003,0.9999999999999999
US-HB4,1991-05-01,275.747,275.74800000000005,0.9999963735004423
US-HB4,1991-05-04,405.551,405.54999999999984,1.0000024657872029
US-HB4,1991-05-05,626.887,626.8879999999999,0.9999984048187236
US-HB4,1991-05-06,543.194,543.1920000000001,1.0000036819393507
US-HB4,1991-05-07,292.117,292.11600000000016,1.0000034232975936
US-HB4,1991-05-09,3083.711,3083.7059999999988,1.0000016214256486
US-HB4,1991-05-10,493.624,493.62800000000004,0.999991896731952
US-HB4,1991-05-11,568.556,568.5620000000001,0.9999894470611823
US-HB4,1991-05-12,49.8,49.8,1
US-HB4,1991-05-13,57.87,57.870000000000005,0.9999999999999999
US-HB4,1991-05-14,2436.535,2436.534,1.0000004104190623
US-HB4,1991-05-15,2423.855,2423.8540000000003,1.0000004125661033
US-HB4,1991-05-16,3217.434,3217.433999999999,1.0000000000000004
US-HB4,1991-05-17,2048.737,2048.736,1.000000488105837
US-HB4,1991-05-18,1457.587,1457.5900000000001,0.9999979418080529
US-HB4,1991-05-19,4325.726,4325.726000000001,0.9999999999999998
US-HB4,1991-05-20,7011.725,7011.726,0.9999998573817631
US-HB4,1991-05-21,1348.072,1348.0739999999996,0.9999985164019188
US-HB4,1991-05-22,392.871,392.86800000000017,1.0000076361526005
US-HB4,1991-05-23,34.814,34.81399999999999,1.0000000000000002
US-HB4,1991-05-24,1173.309,1173.3080000000004,1.0000008522911286
US-HB4,1991-05-26,658.934,658.9319999999998,1.0000030352145597
US-HB4,1991-05-27,694.901,694.9059999999998,0.9999928047822297
US-HB4,1991-05-28,275.286,275.286,1
US-HB4,1991-05-29,2727.499,2727.5019999999995,0.9999989000924656
US-HB4,1991-05-30,0.461,0.462,0.9978354978354979
US-HB4,1991-05-31,0.231,0.23,1.0043478260869565
US-HB4,1991-06-01,561.408,561.406,1.0000035624841916
US-HB4,1991-06-02,2846.928,2846.9260000000004,1.000000702512113
US-HB4,1991-06-03,185.599,185.59799999999996,1.0000053879890949
US-HB4,1991-06-04,750.696,750.6959999999998,1.0000000000000002
US-HB4,1991-06-05,705.968,705.9680000000003,0.9999999999999996
US-HB4,1991-06-06,359.901,359.89600000000013,1.0000138929023936
US-HB4,1991-06-07,250.155,250.15600000000006,0.9999960024944432
US-HB4,1991-06-08,61.559,61.55799999999999,1.0000162448422627
US-HB4,1991-06-12,3.689,3.688,1.0002711496746204
US-HB4,1991-06-13,1599.38,1599.382,0.999998749517001
US-HB4,1991-06-14,1690.681,1690.6820000000002,0.9999994085227144
US-HB4,1991-06-15,511.838,511.842,0.9999921850883672
US-HB4,1991-06-16,299.264,299.2639999999999,1.0000000000000004
US-HB4,1991-06-17,511.608,511.606,1.0000039092582964
US-HB4,1991-06-18,2274.222,2274.2199999999993,1.0000008794223958
US-HB4,1991-06-19,4753.411,4753.408,1.000000631126131
US-HB4,1991-06-20,2268.458,2268.4599999999996,0.9999991183446041
US-HB4,1991-06-21,2093.696,2093.6960000000004,0.9999999999999998
US-HB4,1991-06-22,28.589,28.59,0.999965022735222
US-HB4,1991-06-23,1905.33,1905.33,1
US-HB4,1991-06-24,1070.019,1070.0180000000007,1.0000009345637169
US-HB4,1991-06-25,13.603,13.604000000000001,0.999926492208174
US-HB4,1991-06-26,350.217,350.218,0.9999971446356268
US-HB4,1991-06-27,2691.532,2691.5300000000007,1.0000007430717843
US-HB4,1991-06-28,541.811,541.8080000000001,1.0000055370168028
US-HB4,1991-06-29,218.569,218.572,0.9999862745456874
US-HB4,1991-06-30,108.593,108.59400000000001,0.9999907913881061
US-HB4,1991-07-01,196.666,196.66400000000002,1.0000101696294186
US-HB4,1991-07-02,115.971,115.97200000000001,0.9999913772289862
US-HB4,1991-07-03,504.691,504.6920000000001,0.9999980185935181
US-HB4,1991-07-04,3768.007,3768.0059999999994,1.000000265392359
US-HB4,1991-07-05,2068.565,2068.566,0.9999995165733171
US-HB4,1991-07-06,2612.912,2612.9060000000004,1.000002296293858
US-HB4,1991-07-07,415.465,415.46400000000006,1.0000024069474127
US-HB4,1991-07-08,22.595,22.595999999999997,0.9999557443795363
US-HB4,1991-07-09,154.935,154.93800000000005,0.9999806374162565
US-HB4,1991-07-10,414.543,414.54200000000003,1.0000024123008042
US-HB4,1991-07-11,7144.295,7144.297999999999,0.9999995800847055
US-HB4,1991-07-12,1314.41,1314.408,1.000001521597556
US-HB4,1991-07-13,329.006,329.008,0.999993921120459
US-HB4,1991-07-14,1612.291,1612.29,1.0000006202358136
US-HB4,1991-07-15,8345.963,8345.956000000004,1.0000008387295591
US-HB4,1991-07-16,6847.337,6847.339999999998,0.9999995618736622
US-HB4,1991-07-17,2269.15,2269.1500000000005,0.9999999999999998
US-HB4,1991-07-18,2255.086,2255.088000000001,0.9999991131166495
US-HB4,1991-07-19,2788.597,2788.594,1.0000010758109643
US-HB4,1991-07-20,1626.816,1626.8159999999998,1.0000000000000002
US-HB4,1991-07-21,377.193,377.19200000000006,1.0000026511696958
US-HB4,1991-07-22,60.637,60.638,0.9999835086909199
US-HB4,1991-07-23,872.431,872.43,1.000001146223766
US-HB4,1991-07-24,221.566,221.568,0.9999909734257654
US-HB4,1991-07-25,885.112,885.1120000000002,0.9999999999999998
US-HB4,1991-07-26,895.026,895.0260000000002,0.9999999999999998
US-HB4,1991-07-27,3893.43,3893.4279999999994,1.0000005136861398
US-HB4,1991-07-28,4180.475,4180.467999999999,1.000001674453674
US-HB4,1991-07-29,4846.095,4846.0920000000015,1.000000619055519
US-HB4,1991-07-30,8878.782,8878.783999999996,0.9999997747439293
US-HB4,1991-07-31,10259.823,10259.822000000004,1.0000000974675776
US-HB4,1991-08-01,11426.907,11426.906000000004,1.0000000875127524
US-HB4,1991-08-02,8960.63,8960.627999999999,1.000000223198642
US-HB4,1991-08-03,1429.228,1429.2260000000006,1.0000013993588135
US-HB4,1991-08-05,135.568,135.568,1
US-HB4,1991-08-06,47.034,47.03800000000001,0.9999149623708489
US-HB4,1991-08-07,847.761,847.758,1.000003538745727
US-HB4,1991-08-08,1153.942,1153.9420000000005,0.9999999999999996
US-HB4,1991-08-09,1795.815,1795.8160000000003,0.9999994431500776
US-HB4,1991-08-10,2109.604,2109.602,1.0000009480461243
US-HB4,1991-08-11,5543.994,5543.993999999998,1.0000000000000002
US-HB4,1991-08-12,12711.345,12711.348000000002,0.9999997639904121
US-HB4,1991-08-13,8179.961,8179.957999999999,1.0000003667500494
US-HB4,1991-08-14,5601.864,5601.868,0.9999992859524715
US-HB4,1991-08-15,2061.879,2061.8779999999997,1.0000004849947477
US-HB4,1991-08-17,3490.646,3490.6500000000005,0.9999988540816179
US-HB4,1991-08-18,6580.582,6580.5779999999995,1.000000607849341
US-HB4,1991-08-19,1112.442,1112.4420000000002,0.9999999999999998
US-HB4,1991-08-20,5002.644,5002.648000000001,0.9999992004234556
US-HB4,1991-08-22,107.671,107.672,0.9999907125343637
US-HB4,1991-08-23,2408.638,2408.632,1.0000024910405574
US-HB4,1991-08-24,10571.307,10571.305999999999,1.0000000945956915
US-HB4,1991-08-25,8494.327,8494.326,1.0000001177256441
US-HB4,1991-08-26,3642.353,3642.3500000000013,1.0000008236440756
US-HB4,1991-08-27,4129.521,4129.518000000001,1.0000007264770365
US-HB4,1991-08-28,3651.575,3651.5739999999987,1.000000273854508
US-HB4,1991-08-29,734.096,734.098,0.9999972755681122
US-HB4,1991-08-30,35.045,35.04599999999999,0.9999714660731612
US-HB4,1991-08-31,5.995,5.996,0.9998332221480987
US-HB4,1991-09-01,414.312,414.3179999999999,0.999985518369948
US-HB4,1991-09-02,822.169,822.1680000000001,1.0000012162964258
US-HB4,1991-09-03,606.828,606.8319999999999,0.9999934083898017
US-HB4,1991-09-04,658.012,658.0140000000001,0.9999969605509911
US-HB4,1991-09-05,626.656,626.6499999999996,1.0000095747227324
US-HB4,1991-09-06,856.983,856.9799999999999,1.0000035006651264
US-HB4,1991-09-07,3989.112,3989.1139999999996,0.9999994986355367
US-HB4,1991-09-08,2.075,2.074,1.0004821600771459
US-HB4,1991-09-09,706.89,706.8940000000002,0.9999943414429883
US-HB4,1991-09-10,675.073,675.0740000000002,0.9999985186809147
US-HB4,1991-09-11,16.6,16.6,1
US-HB4,1991-09-12,27.897,27.898,0.9999641551365689
US-HB4,1991-09-13,228.944,228.942,1.0000087358370242
US-HB4,1991-09-14,184.677,184.678,0.9999945851698632
US-HB4,1991-09-15,984.021,984.0220000000002,0.9999989837625579
US-HB4,1991-09-16,54.642,54.64,1.0000366032210835
US-HB4,1991-09-17,1.614,1.6139999999999999,1.0000000000000002
US-HB4,1991-09-18,82.54,82.53799999999995,1.0000242312631764
US-HB4,1991-09-19,1841.927,1841.9240000000007,1.0000016287316953
US-HB4,1991-09-20,5578.808,5578.809999999997,0.9999996415006074
US-HB4,1991-09-21,129.112,129.11199999999997,1.0000000000000002
US-HB4,1991-09-22,623.428,623.4300000000001,0.9999967919413566
US-HB4,1991-09-23,634.726,634.7260000000001,0.9999999999999998
US-HB4,1991-09-24,3309.888,3309.888,1
US-HB4,1991-09-25,9476.849,9476.844000000001,1.000000527601805
US-HB4,1991-09-26,228.944,228.9500000000001,0.999973793404673
US-HB4,1991-09-30,0.461,0.462,0.9978354978354979
US-HB4,1991-10-01,179.605,179.60199999999998,1.0000167036001828
US-HB4,1991-10-02,9372.868,9372.866000000002,1.0000002133819046
US-HB4,1991-10-03,153.09,153.08800000000002,1.0000130643812708
US-HB4,1991-10-04,126.807,126.80399999999995,1.0000236585596673
US-HB4,1991-10-05,2260.389,2260.3920000000007,0.9999986727965766
US-HB4,1991-10-06,1664.628,1664.628,1
US-HB4,1991-10-08,4.842,4.842,1
US-HB4,1991-10-09,37.811,37.812,0.9999735533693008
US-HB4,1991-10-10,0.461,0.462,0.9978354978354979
US-HB4,1991-10-15,185.83,185.82999999999996,1.0000000000000002
US-HB4,1991-10-16,5072.964,5072.9659999999985,0.9999996057533209
US-HB4,1991-10-17,139.487,139.48599999999996,1.000007169178269
US-HB4,1991-10-20,17.061,17.059999999999995,1.0000586166471281
US-HB4,1991-10-21,27.667,27.668000000000003,0.9999638571635101
US-HB4,1991-10-22,2.306,2.306,1
US-HB4,1991-10-23,87.151,87.148,1.0000344241979162
US-HB4,1991-10-24,232.172,232.1700000000001,1.0000086143773954
US-HB4,1991-10-25,251.077,251.07600000000002,1.00000398285778
US-HB4,1991-10-26,265.372,265.372,1
US-HB4,1991-10-27,2.767,2.7680000000000007,0.9996387283236992
US-HB4,1991-10-28,41.731,41.732,0.9999760375730855
US-HB4,1991-10-29,37.811,37.812,0.9999735533693008
US-HB4,1991-11-01,518.063,518.062,1.0000019302708942
US-HB4,1991-11-02,763.377,763.378,0.9999986900329848
US-HB4,1991-11-03,727.641,727.6400000000001,1.0000013743059752
US-HB4,1991-11-04,72.395,72.396,0.9999861870821591
US-HB4,1991-11-05,4.611,4.61,1.0002169197396962
US-HB4,1991-11-06,197.588,197.588,1
US-HB4,1991-11-08,193.669,193.67000000000002,0.9999948365776836
US-HB4,1991-11-09,21722.928,21722.925999999992,1.0000000920686287
US-HB4,1991-11-10,679.223,679.2260000000002,0.9999955832079451
US-HB4,1991-11-11,4.15,4.152000000000001,0.9995183044315991
US-HB4,1991-11-15,0.922,0.922,1
US-HB4,1991-11-20,87.151,87.14999999999999,1.0000114744693058
US-HB4,1991-11-21,154.704,154.704,1
US-HB4,1991-11-22,1580.704,1580.6999999999996,1.0000025305244513
US-HB4,1991-11-23,673.459,673.464,0.9999925756981812
US-HB4,1991-11-24,60.406,60.408,0.9999668918024103
US-HB4,1991-11-29,14.295,14.294,1.0000699594235343
US-HB4,1991-12-01,230.558,230.55800000000002,0.9999999999999999
US-HB4,1991-12-02,139.257,139.26000000000005,0.9999784575613957
US-HB4,1991-12-03,3533.76,3533.760000000001,0.9999999999999998
US-HB4,1991-12-04,0.231,0.23,1.0043478260869565
US-HB4,1991-12-08,0.461,0.46,1.0021739130434784
US-HB4,1991-12-09,32.739,32.738,1.000030545543405
US-HB4,1991-12-10,314.481,314.484,0.9999904605639715
US-HB4,1991-12-12,11.758,11.758000000000001,0.9999999999999999
US-HB4,1991-12-13,12.45,12.45,1
US-HB4,1991-12-14,36.198,36.196000000000005,1.0000552547242787
US-HB4,1991-12-22,29.511,29.512,0.9999661154784494
US-HB4,1991-12-23,3533.299,3533.2999999999993,0.9999997169784622
US-HB4,1991-12-24,3547.132,3547.134,0.9999994361645205
US-HB4,1991-12-26,1382.194,1382.1919999999998,1.0000014469769758
US-HB4,1991-12-27,23479.548,23479.552000000003,0.999999829638998
US-HB4,1991-12-28,32462.082,32462.081999999995,1.0000000000000002
US-HB4,1991-12-29,3324.413,3324.4139999999984,0.9999996991951068
US-HB4,1991-12-31,35.736,35.73600000000001,0.9999999999999996
US-HB4,1992-01-01,14.295,14.292000000000005,1.0002099076406377
US-HB4,1992-01-02,8025.257,8025.254,1.0000003738199439
US-HB4,1992-01-03,14014.227,14014.223999999998,1.0000002140682211
US-HB4,1992-01-04,674.612,674.6059999999999,1.0000088940803966
US-HB4,1992-01-05,217.877,217.87399999999997,1.000013769426366
US-HB4,1992-01-06,3.458,3.4580000000000015,0.9999999999999997
US-HB4,1992-01-07,1.614,1.614,1
US-HB4,1992-01-09,648.79,648.79,1
US-HB4,1992-01-10,150.093,150.09200000000007,1.0000066625802835
US-HB4,1992-01-12,2.997,2.998,0.9996664442961973
US-HB4,1992-01-13,13762.458,13762.462,0.9999997093543292
US-HB4,1992-01-14,4241.572,4241.574,0.9999995284769287
US-HB4,1992-01-18,2121.363,2121.362,1.000000471395264
US-HB4,1992-01-19,9482.613,9482.607999999995,1.000000527281103
US-HB4,1992-01-22,1.614,1.614,1
US-HB4,1992-01-23,6461.844,6461.843999999997,1.0000000000000004
US-HB4,1992-01-27,878.771,878.77,1.000001137954186
US-HB4,1992-01-28,8310.688,8310.688000000002,0.9999999999999998
US-HB4,1992-01-29,1602.607,1602.6100000000006,0.9999981280536122
US-HB4,1992-01-30,3133.511,3133.514,0.9999990426083942
US-HB4,1992-01-31,7.378,7.378,1
US-HB4,1992-02-05,6931.029,6931.03,0.9999998557212998
US-HB4,1992-02-06,13315.983,13315.982,1.0000000750977285
US-HB4,1992-02-07,83.231,83.232,0.9999879853902345
US-HB4,1992-02-10,105.595,105.596,0.999990529944316
US-HB4,1992-02-11,4094.015,4094.0179999999996,0.9999992672235443
US-HB4,1992-02-12,17.984,17.984,1
US-HB4,1992-02-13,433.91,433.9059999999999,1.0000092185865144
US-HB4,1992-02-14,23.747,23.74799999999999,0.9999578911908376
US-HB4,1992-02-15,640.49,640.494,0.9999937548204979
US-HB4,1992-02-16,409.01,409.0100000000001,0.9999999999999997
US-HB4,1992-02-17,14164.32,14164.317999999997,1.00000014119988
US-HB4,1992-02-18,4202.839,4202.838,1.0000002379344624
US-HB4,1992-02-19,3994.414,3994.4120000000007,1.000000500699477
US-HB4,1992-02-22,81.848,81.848,1
US-HB4,1992-02-23,8158.98,8158.985999999995,0.9999992646145004
US-HB4,1992-02-24,3216.051,3216.0539999999996,0.9999990671798422
US-HB4,1992-02-25,8654.68,8654.684000000001,0.9999995378225247
US-HB4,1992-02-26,1645.491,1645.4899999999998,1.0000006077217123
US-HB4,1992-02-27,341.456,341.4580000000001,0.9999941427642637
US-HB4,1992-03-04,7.839,7.84,0.9998724489795919
US-HB4,1992-03-05,247.389,247.39,0.9999959577994261
US-HB4,1992-03-06,4129.06,4129.0599999999995,1.0000000000000002
US-HB4,1992-03-07,7386.612,7386.615999999999,0.9999994584800402
US-HB4,1992-03-10,7230.063,7230.064000000002,0.9999998616886376
US-HB4,1992-03-11,336.614,336.614,1
US-HB4,1992-03-14,8.07,8.07,1
US-HB4,1992-03-15,533.972,533.974,0.9999962544992826
US-HB4,1992-03-16,0.231,0.23,1.0043478260869565
US-HB4,1992-03-18,191.363,191.36200000000002,1.0000052256978917
US-HB4,1992-03-19,6726.525,6726.5239999999985,1.0000001486651948
US-HB4,1992-03-20,1467.27,1467.2640000000004,1.0000040892436532
US-HB4,1992-03-22,266.525,266.524,1.0000037520073237
US-HB4,1992-03-23,1667.855,1667.8540000000003,1.0000005995728642
US-HB4,1992-03-25,3884.899,3884.8960000000006,1.0000007722214441
US-HB4,1992-03-26,11828.539,11828.537999999995,1.0000000845413022
US-HB4,1992-03-27,45.65,45.652,0.9999561903092964
US-HB4,1992-03-30,1340.233,1340.23,1.0000022384217633
US-HB4,1992-03-31,681.759,681.7599999999999,0.9999985332081673
US-HB4,1992-04-01,23.517,23.516000000000005,1.0000425242388158
US-HB4,1992-04-04,19.367,19.366,1.000051636889394
US-HB4,1992-04-07,4376.218,4376.216,1.0000004570158327
US-HB4,1992-04-08,243.469,243.47000000000008,0.9999958927177882
US-HB4,1992-04-11,825.628,825.6320000000001,0.9999951552265416
US-HB4,1992-04-12,5331.65,5331.648000000001,1.0000003751185371
US-HB4,1992-04-13,222.719,222.72000000000003,0.9999955100574711
US-HB4,1992-04-15,20.289,20.290000000000003,0.9999507146377525
US-HB4,1992-04-16,53.72,53.71999999999999,1.0000000000000002
US-HB4,1992-04-17,104.443,104.44399999999999,0.9999904254911723
US-HB4,1992-04-18,136.029,136.02800000000002,1.000007351427647
US-HB4,1992-04-19,227.33,227.33199999999994,0.9999912022944419
US-HB4,1992-04-20,1007.077,1007.0780000000003,0.9999990070282537
US-HB4,1992-04-21,9763.663,9763.666000000001,0.9999996927383628
US-HB4,1992-04-22,9602.273,9602.272000000003,1.0000001041420195
US-HB4,1992-04-25,719.802,719.8019999999999,1.0000000000000002
US-HB4,1992-04-26,17.061,17.061999999999998,0.9999413902238895
US-HB4,1992-04-27,30.664,30.668000000000003,0.9998695708882223
US-HB4,1992-04-28,1938.991,1938.9920000000006,0.9999994842681142
US-HB4,1992-04-30,111.129,111.128,1.000008998632208
US-HB4,1992-05-01,138.796,138.794,1.0000144098448058
US-HB4,1992-05-03,303.645,303.64399999999995,1.0000032933303475
US-HB4,1992-05-04,1.383,1.384,0.999277456647399
US-HB4,1992-05-05,321.628,321.6300000000001,0.9999937816745946
US-HB4,1992-05-06,12327.005,12327.006,0.9999999188773008
US-HB4,1992-05-07,14256.313,14256.311999999994,1.0000000701443688
US-HB4,1992-05-08,1032.669,1032.67,0.9999990316364376
US-HB4,1992-05-12,5.533,5.534000000000001,0.999819298879653
US-HB4,1992-05-13,1765.381,1765.382,0.9999994335503591
US-HB4,1992-05-14,179.374,179.372,1.0000111500122648
US-HB4,1992-05-15,85.076,85.076,1
US-HB4,1992-05-16,192.055,192.05599999999998,0.999994793185321
US-HB4,1992-05-17,224.563,224.56400000000002,0.9999955469264885
US-HB4,1992-05-18,21.211,21.211999999999996,0.9999528568734679
US-HB4,1992-05-19,4139.435,4139.442000000001,0.9999983089508199
US-HB4,1992-05-20,191.594,191.59599999999998,0.9999895613687134
US-HB4,1992-05-21,357.595,357.594,1.0000027964675025
US-HB4,1992-05-25,466.649,466.648,1.0000021429428605
US-HB4,1992-05-26,6477.983,6477.978000000001,1.0000007718457826
US-HB4,1992-05-27,273.442,273.44000000000005,1.0000073142188413
US-HB4,1992-05-28,774.905,774.906,0.9999987095208968
US-HB4,1992-05-29,28067.419,28067.420000000002,0.9999999643715026
US-HB4,1992-05-30,14780.601,14780.606,0.9999996617188768
US-HB4,1992-05-31,1434.761,1434.7640000000001,0.9999979090637902
US-HB4,1992-06-01,0.231,0.23,1.0043478260869565
US-HB4,1992-06-03,2272.147,2272.146,1.000000440112563
US-HB4,1992-06-04,31039.54,31039.537999999997,1.0000000644339488
US-HB4,1992-06-05,211.652,211.65200000000002,0.9999999999999999
US-HB4,1992-06-06,10.606,10.606,1
US-HB4,1992-06-07,287.506,287.504,1.0000069564249539
US-HB4,1992-06-08,226.408,226.40800000000004,0.9999999999999998
US-HB4,1992-06-09,7708.24,7708.240000000001,0.9999999999999999
US-HB4,1992-06-10,6668.194,6668.197999999997,0.9999994001377889
US-HB4,1992-06-11,214.88,214.88400000000004,0.99998138530556
US-HB4,1992-06-12,5340.181,5340.182,0.9999998127404646
US-HB4,1992-06-13,4117.071,4117.069999999999,1.0000002428911825
US-HB4,1992-06-14,4699.691,4699.692,0.9999997872200986
US-HB4,1992-06-15,1066.099,1066.098,1.0000009380000712
US-HB4,1992-06-16,615.82,615.82,1
US-HB4,1992-06-17,341.917,341.91999999999996,0.999991226017782
US-HB4,1992-06-19,1505.082,1505.08,1.000001328833019
US-HB4,1992-06-20,1298.271,1298.2760000000003,0.9999961487387887
US-HB4,1992-06-21,1397.411,1397.408,1.0000021468318487
US-HB4,1992-06-22,549.65,549.6500000000003,0.9999999999999993
US-HB4,1992-06-23,12.911,12.912,0.9999225526641883
US-HB4,1992-06-24,777.672,777.6739999999999,0.999997428228281
US-HB4,1992-06-25,56.256,56.258,0.9999644495005154
US-HB4,1992-06-26,2712.974,2712.9739999999997,1.0000000000000002
US-HB4,1992-06-27,5815.821,5815.819999999994,1.0000001719447997
US-HB4,1992-06-28,3072.875,3072.870000000001,1.0000016271433543
US-HB4,1992-06-29,3007.051,3007.0480000000002,1.000000997656173
US-HB4,1992-06-30,967.19,967.1920000000001,0.9999979321582477
US-HB4,1992-07-01,2261.311,2261.308000000001,1.0000013266658054
US-HB4,1992-07-02,2325.406,2325.4100000000008,0.9999982798732263
US-HB4,1992-07-03,1436.375,1436.376,0.9999993038034609
US-HB4,1992-07-04,1498.395,1498.3980000000001,0.9999979978617162
US-HB4,1992-07-05,15.678,15.678000000000003,0.9999999999999999
US-HB4,1992-07-06,1698.289,1698.2840000000006,1.0000029441483282
US-HB4,1992-07-07,424.688,424.6860000000001,1.00000470936174
US-HB4,1992-07-08,1217.576,1217.576,1
US-HB4,1992-07-11,7.608,7.609999999999999,0.9997371879106439
US-HB4,1992-07-12,286.353,286.3520000000001,1.0000034922053973
US-HB4,1992-07-14,0.692,0.692,1
US-HB4,1992-07-15,172.918,172.916,1.0000115663096534
US-HB4,1992-07-16,10.375,10.374,1.0000963948332369
US-HB4,1992-07-17,1019.066,1019.0699999999999,0.9999960748525617
US-HB4,1992-07-18,1411.936,1411.9340000000002,1.000001416496805
US-HB4,1992-07-19,3779.765,3779.7660000000014,0.9999997354333571
US-HB4,1992-07-20,5727.287,5727.289999999999,0.9999994761920561
US-HB4,1992-07-21,3788.296,3788.296000000001,0.9999999999999997
US-HB4,1992-07-22,1216.193,1216.192000000001,1.0000008222385932
US-HB4,1992-07-23,4757.791,4757.793999999998,0.9999993694556768
US-HB4,1992-07-24,1740.02,1740.0259999999998,0.9999965517756632
US-HB4,1992-07-25,356.904,356.90599999999995,0.9999943962836154
US-HB4,1992-07-26,82.54,82.538,1.000024231263176
US-HB4,1992-07-27,337.998,337.99999999999994,0.9999940828402368
US-HB4,1992-07-28,1181.609,1181.6080000000004,1.0000008463043577
US-HB4,1992-07-29,1978.186,1978.1860000000006,0.9999999999999997
US-HB4,1992-07-30,1067.022,1067.0220000000002,0.9999999999999998
US-HB4,1992-07-31,804.416,804.416,1
US-HB4,1992-08-01,5776.396,5776.397999999998,0.9999996537634701
US-HB4,1992-08-02,12101.981,12101.98,1.0000000826311066
US-HB4,1992-08-03,13984.716,13984.714000000004,1.0000001430132928
US-HB4,1992-08-04,2718.738,2718.7400000000007,0.99999926436511
US-HB4,1992-08-05,1730.567,1730.5660000000003,1.0000005778456296
US-HB4,1992-08-06,5458.687,5458.6900000000005,0.999999450417591
US-HB4,1992-08-07,7143.834,7143.829999999999,1.0000005599237385
US-HB4,1992-08-08,1875.127,1875.1299999999997,0.9999984001109258
US-HB4,1992-08-09,576.395,576.3939999999999,1.0000017349243748
US-HB4,1992-08-10,2170.01,2170.0080000000007,1.000000921655588
US-HB4,1992-08-11,210.96,210.962,0.9999905196196472
US-HB4,1992-08-12,623.428,623.4300000000002,0.9999967919413564
US-HB4,1992-08-13,6004.879,6004.880000000003,0.9999998334687782
US-HB4,1992-08-14,15306.504,15306.503999999997,1.0000000000000002
US-HB4,1992-08-15,9173.435,9173.440000000002,0.999999454948198
US-HB4,1992-08-16,7291.622,7291.622000000002,0.9999999999999998
US-HB4,1992-08-17,9343.587,9343.585999999998,1.0000001070252902
US-HB4,1992-08-18,3747.487,3747.4880000000007,0.9999997331545823
US-HB4,1992-08-19,2460.052,2460.05,1.0000008129916058
US-HB4,1992-08-20,9123.404,9123.406000000004,0.9999997807836236
US-HB4,1992-08-21,329.237,329.236,1.000003037334921
US-HB4,1992-08-22,3788.987,3788.9880000000003,0.999999736077285
US-HB4,1992-08-23,5138.442,5138.443999999999,0.9999996107771149
US-HB4,1992-08-24,3358.766,3358.766,1
US-HB4,1992-08-25,374.887,374.88800000000003,0.9999973325366509
US-HB4,1992-08-26,85.998,86.00000000000001,0.9999767441860464
