site_id,flux,location_lat,location_long,tower_value,model_value,n_tower_years,tower_carbon_src,tower_partition,n_models
JP-Fhk,GPP,35.443554,138.7647,1873.7011493248024,1641.0139715712724,18,VUT,NT,17
JP-Fjy,GPP,35.45454,138.76225,1898.783260673934,1641.3546325953744,21,VUT,NT,17
JP-Fmt,GPP,35.638744,139.37975,2304.235210389943,1577.144071717299,10,VUT,DT,17
JP-Khw,GPP,33.13658,130.70834,2527.179752457667,1946.916338932718,17,CUT,DT,17
JP-Kzw,GPP,36.406788,138.57257,797.7579669405915,1619.883623108029,8,VUT,NT,17
JP-MMF,GPP,44.321884,142.26152,1595.9945284490054,1263.5373541035551,7,VUT,NT,17
JP-Mse,GPP,36.05393,140.02693,995.9073920294812,1420.8773837049978,8,VUT,NT,17
JP-NsC,GPP,36.915054,139.93684,2133.7267546368003,1569.4699361037863,12,VUT,NT,17
JP-NsM,GPP,36.91604,139.936,2191.1164215552003,1569.1317511468305,12,VUT,NT,17
JP-Nuf,GPP,35.152416,136.9719,1832.3608663871996,1760.387444825654,2,VUT,NT,17
JP-SMF,GPP,35.261528,137.07875,2000.802747093943,1777.1777779077424,13,VUT,NT,17
JP-Shn,GPP,35.865753,137.93256,1764.6386571648,1566.6359600693777,4,CUT,NT,17
JP-Spp,GPP,42.986843,141.38533,1355.8324702747636,1141.1671723054942,19,VUT,NT,17
JP-Srk,GPP,40.565483,140.12779,1596.9639823718396,1458.6247239483148,3,VUT,NT,17
JP-Ta2,GPP,36.140038,137.37071,1866.4704055666284,1583.892542160295,11,VUT,DT,17
JP-Tak,GPP,36.146168,137.42311,1122.1532327107393,1577.589190679886,24,VUT,NT,17
JP-Tef,GPP,45.05581,142.10712,1314.5015693788016,1116.9566748899374,23,VUT,NT,17
JP-Tmd,GPP,42.735912,141.52315,1263.2137093941117,1289.2568688248725,19,VUT,NT,17
JP-Tmk,GPP,42.739307,141.51483,1818.517062207744,1291.0090082832053,3,VUT,NT,17
JP-Toc,GPP,42.70973,141.5659,1570.8055047552,1276.4557716430668,4,VUT,NT,17
JP-Yms,GPP,34.79028,135.84094,1857.7182018786573,1753.2027110921335,24,VUT,NT,17
JP-Ynf,GPP,26.751,128.21266,2383.816316165486,1430.797501627604,9,VUT,NT,5
KE-Chk,GPP,-3.6663,38.350185,308.01633609600003,1130.288611673357,2,VUT,NT,17
KE-Kpt,GPP,-1.6141866,37.13311,1396.2772679328,825.8125442686257,6,VUT,NT,17
KE-Mkt,GPP,-3.425859,38.140663,1032.6802264704,1237.4410139135173,5,VUT,NT,17
KR-AdC,GPP,36.50565,126.35909,1836.2564608435198,1737.1288323372228,4,VUT,NT,16
KR-CRK,GPP,38.2013,127.2497,968.6113188675839,1594.8176822908872,7,VUT,NT,17
KR-CmF,GPP,37.1599,127.65365,902.5635297895489,1653.9323434311434,7,VUT,NT,17
KR-GmR,GPP,35.74862,126.86432,1526.8107445056,1846.7125448727022,3,VUT,NT,17
KR-GmS,GPP,35.75089,126.81378,1817.6000759423998,1844.4243385891486,3,VUT,NT,17
KR-HPK,GPP,34.47722,126.48105,1291.7449410047998,1757.3740202783222,3,VUT,NT,17
KR-HcM,GPP,37.61938,127.84571,2165.0064461856,1673.8064560161986,4,VUT,NT,17
KR-Hnm,GPP,34.5538,126.56992,1440.2734244064,1890.6504557291667,4,VUT,NT,17
KR-JjM,GPP,33.31798,126.56772,1924.8973572671996,1533.0166227583477,4,VUT,NT,14
KR-Kw1,GPP,37.74843,127.16261,1509.18355642176,1640.6837162414165,4,VUT,NT,17
KR-Kw2,GPP,37.74869,127.14888,1357.7818795618177,1644.543546922013,5,VUT,NT,17
KR-Nj1,GPP,35.02753,126.82093,1419.4569594816,1857.2213610117772,2,VUT,NT,17
KR-Nj2,GPP,35.0269,126.8219,1246.0996542527998,1857.3338913322084,2,VUT,NT,17
KR-PcD,GPP,37.48184,128.51604,2400.7770790272,1628.9590664882307,4,VUT,NT,17
KR-SmM,GPP,37.93894,126.95471,1530.3038478994288,1613.550795388239,7,VUT,DT,17
KR-UAO,GPP,36.41682,128.79904,1606.4268705215998,1661.3373816063995,3,VUT,NT,17
KR-WdE,GPP,34.35956,126.67779,2334.5130968640005,1730.295822527885,4,VUT,NT,17
ML-Kem,GPP,15.2875,-1.543056,1545.2487993024004,253.45102220183134,3,VUT,NT,17
MN-Hst,GPP,47.59293,105.85497,607.9054277145601,359.5651503259026,6,VUT,NT,17
MN-Kbu,GPP,47.21397,108.737335,703.384687498752,241.1779719969084,6,VUT,NT,17
MN-Nkh,GPP,47.693592,107.48934,689.7851766699264,346.1403870896564,6,VUT,NT,17
MX-Aog,GPP,26.9968,-108.7892,1620.775502208,808.0608832652031,3,VUT,NT,17
MX-Tes,GPP,27.8446,-109.2977,488.25156138048,682.0264531198854,5,VUT,DT,17
MY-LHP,GPP,4.201007,114.03908,3378.8742124114287,2883.2819381289382,11,VUT,DT,17
NL-Hrw,GPP,51.972466,5.641228,2146.063580817737,1068.3348920673652,9,VUT,NT,17
NL-Loo,GPP,52.166447,5.74355,1592.6325066654144,1211.1936238374037,29,VUT,NT,17
NL-Vkp,GPP,51.980934,5.618825,1845.7607177829814,1066.7371005612265,12,VUT,NT,17
NO-And,GPP,69.1422,16.01975,230.99982194231586,530.9479156049895,7,VUT,NT,16
NO-Fns,GPP,60.59384,7.5271025,188.8208182189152,329.0539472558363,7,VUT,NT,17
NO-Hur,GPP,60.37163,11.07949,1149.59376779904,1097.8444959991775,2,VUT,NT,17
NZ-ADd,GPP,-43.64405,172.35465,1727.7814938124798,1331.3217917955633,5,VUT,NT,17
NZ-ADw,GPP,-43.64935,172.34952,1997.217127822628,1335.8390591237517,8,VUT,NT,17
NZ-BFm,GPP,-43.593528,171.929611,2518.695200448,1482.40185900167,4,VUT,NT,17
NZ-BFu,GPP,-43.591833,171.926833,1732.788645696,1481.862287107303,3,VUT,NT,17
NZ-Cla,GPP,-43.78628,171.59558,2927.366313984,1621.7456412848035,4,VUT,NT,17
NZ-Kop,GPP,-37.387875,175.55389,833.1870478175999,2157.6009664256126,4,VUT,NT,17
NZ-Lau,GPP,-45.038904,169.681109,1718.3944767217372,1304.691191262568,7,VUT,NT,17
NZ-Oxf,GPP,-43.2609,172.21588,1721.229953472,1564.4424992452703,5,VUT,NT,17
NZ-ScF,GPP,-37.46,175.22,2179.677549456,2118.241684647622,4,VUT,NT,17
PA-SPn,GPP,9.31814,-79.6346,2232.9242023680004,2647.909208977865,3,VUT,DT,17
PA-SPs,GPP,9.31378,-79.63143,2690.9973653759994,2647.765618606445,3,VUT,DT,17
PE-QFR,GPP,-3.8344,-73.319,3465.3460469760003,2780.6955547341936,3,VUT,DT,17
PR-xGU,GPP,17.9696,-66.8687,1687.3134899615998,1936.9998490527219,6,VUT,DT,17
PR-xLA,GPP,18.0212,-67.0769,2802.1391838719996,1515.4591192561845,2,VUT,NT,17
RU-Ch2,GPP,68.61689,161.35089,349.50909323827744,141.50036423339546,7,VUT,NT,17
RU-Fy2,GPP,56.4476,32.90188,1657.7094715707703,1120.8577244558148,10,VUT,NT,17
RU-Fy4,GPP,56.4727,33.0413,551.6614757687041,1110.2459450767378,6,VUT,NT,17
RU-Fyo,GPP,56.46153,32.922085,1541.5984146979954,1118.7442568318534,27,VUT,NT,17
SD-Dem,GPP,13.2829,30.4783,533.8808067455999,368.43922964457647,3,VUT,NT,17
SE-Deg,GPP,64.18203,19.55654,337.9666569655104,1034.4559368886742,6,VUT,NT,17
SE-HfM,GPP,64.15955,19.551497,271.43758599638403,1019.6234679984332,4,VUT,NT,17
SE-Hmr,GPP,64.15955,19.551497,381.997182024576,1019.6234679984332,4,VUT,NT,17
SE-Htm,GPP,56.09763,13.41897,2377.233009290057,1258.7908012860057,7,VUT,NT,17
SE-Nor,GPP,60.0865,17.479504,1225.5112622961296,999.7828313900519,7,VUT,NT,17
SE-Ros,GPP,64.16522,19.79074,1089.1663931360367,1023.3699668823674,7,VUT,NT,17
SE-Srj,GPP,64.17498,19.56381,351.946093474944,1020.8886343455888,4,VUT,NT,17
SE-St1,GPP,68.35415,19.050333,527.1806008799999,417.7554225550235,8,VUT,NT,17
SE-Sto,GPP,68.35594,19.045208,354.464440569792,417.5686176525764,3,VUT,NT,17
SE-Svb,GPP,64.25611,19.7745,1210.3820787587747,1088.6836338506535,12,VUT,NT,17
SN-Dhr,GPP,15.40256,-15.43214,826.0314222376144,495.5332468287295,11,VUT,NT,17
SN-Nkr,GPP,14.49581,-16.45357,1178.6066772150857,713.096502407502,7,VUT,NT,17
TH-Kog,GPP,18.81267,98.90225,2210.773442112,2067.3246287491547,7,CUT,DT,17
TH-Mae,GPP,18.42264,99.72025,2182.4678756546746,1837.115218168135,11,VUT,DT,17
UK-AMo,GPP,55.792545,-3.2436917,774.2371714756779,958.0229451228479,22,VUT,NT,17
UK-BnB,GPP,54.82326,-6.66984,594.2789563968,1178.807745644655,4,VUT,NT,17
UK-CCr,GPP,52.2542,-3.93357,844.5996994176,1160.2900527425188,3,VUT,NT,17
UK-GaB,GPP,55.10994,-6.529928,815.3353911168,708.7952704088318,3,VUT,NT,17
UK-Gnn,GPP,54.96185,-6.760763,564.7251787199999,1011.2687970848724,3,VUT,NT,17
UK-Gwr,GPP,54.85464,-5.988278,1183.4309896703999,791.0248130011952,3,VUT,NT,17
UK-HgF,GPP,52.552177,0.515057,1868.3260478207999,1135.11680725588,2,VUT,NT,17
UK-HpF,GPP,52.24809,-0.0498267,1393.8233920704,1015.9343517582242,2,VUT,NT,17
US-A03,GPP,70.4953,-149.8823,223.94703758567042,252.03018500849322,7,VUT,DT,17
US-A10,GPP,71.3242,-156.6149,431.01865042592914,51.79994867196375,8,CUT,NT,15
US-A39,GPP,36.3776,-96.069,1111.5627501312001,1279.4775285185146,1,VUT,NT,17
US-ABa,GPP,27.1301,-81.2011,1467.1467676223997,2203.217422959239,3,VUT,NT,17
US-ABb,GPP,27.1346,-81.2031,1630.255911552,2203.2527881851247,3,VUT,NT,17
US-ABc,GPP,27.1633,-81.1873,1595.401201152,2206.5979032061773,3,VUT,NT,17
US-ABd,GPP,27.1699,-81.2152,2077.266940416,2203.9859673213973,3,VUT,NT,17
US-ABe,GPP,27.1656,-81.2161,2377.950395328,2203.636730088503,3,VUT,NT,17
US-ADR,GPP,36.7653,-116.6933,55.916076539520006,39.8676794003739,6,VUT,DT,17
US-ALQ,GPP,46.0308,-89.6067,983.6537251671771,1116.2806713658322,10,CUT,DT,17
US-AR1,GPP,36.4267,-99.42,602.9812475568,748.7358690282589,4,VUT,NT,17
US-AR2,GPP,36.6358,-99.5975,380.13367235616,717.6097178365748,4,VUT,NT,17
US-ARM,GPP,36.6058,-97.4888,1273.28651923049,997.2098685727865,23,VUT,NT,17
US-ARb,GPP,35.5497,-98.0402,951.5494244044801,947.286901170277,2,VUT,NT,17
US-ARc,GPP,35.5465,-98.04,1113.23883748608,949.5893468317861,2,VUT,NT,17
US-Akn,GPP,33.3825,-81.5653,1736.4699873676796,2048.2985187263394,7,CUT,NT,17
US-Aud,GPP,31.5907,-110.5104,133.3058092671801,339.8991506869804,21,VUT,NT,17
US-BRG,GPP,39.2167,-86.5406,1948.975420032,1494.4497425187192,4,VUT,NT,17
US-BZB,GPP,64.6955,-148.3208,569.380569102488,783.5792861858807,14,VUT,NT,17
US-BZF,GPP,64.7013,-148.3121,495.5616798952595,783.2943152765122,14,VUT,NT,17
US-BZo,GPP,64.6936,-148.33,502.70804985715205,783.6611839910479,8,VUT,NT,17
US-Bar,GPP,44.0646,-71.2881,1297.3929250071978,1317.5998123803276,20,VUT,NT,17
US-Bi1,GPP,38.0992,-121.4993,2287.908703164343,631.5753581209107,9,VUT,NT,17
US-Bi2,GPP,38.1091,-121.5351,1613.78570786832,642.7626902506677,9,VUT,NT,17
US-CF1,GPP,46.7815,-117.0821,880.5461698166399,585.6285487391557,5,VUT,NT,17
US-CF2,GPP,46.784,-117.0908,921.08430059904,586.0897536109125,4,VUT,NT,17
US-CF3,GPP,46.7551,-117.1261,971.0908685107199,584.3740756217651,5,VUT,NT,17
US-CF4,GPP,46.7518,-117.1285,866.12051748096,584.1540166199964,5,VUT,NT,17
US-CGG,GPP,37.938,-121.9761,1547.2361207462397,730.6271225840682,6,VUT,NT,17
US-CMW,GPP,31.6637,-110.1777,1028.767617093474,289.06512915431085,21,VUT,NT,17
US-CRK,GPP,31.4629,-95.3415,2107.430832384,1906.2340854792374,4,VUT,NT,17
US-CRT,GPP,41.6285,-83.3471,970.68073130496,819.7775079531287,3,VUT,NT,17
US-CdM,GPP,37.5241,-109.7471,416.782919232,189.79760825001912,6,VUT,NT,17
US-Ced,GPP,39.8379,-74.3791,1681.7463819307338,1244.0524660439892,10,VUT,NT,17
US-ChR,GPP,35.9311,-84.3324,1614.0522500026252,1619.1529799132563,13,VUT,NT,17
US-Cop,GPP,38.09,-109.39,95.722330939776,255.38994059285474,5,VUT,NT,17
US-Cst,GPP,33.0442,-91.9204,2266.3820661696,2064.16330237075,5,VUT,NT,17
US-DFC,GPP,43.3448,-89.7117,1719.149242919863,1255.4297950481525,7,VUT,NT,17
US-DPW,GPP,28.0521,-81.4361,1145.5725217536,2146.5593330000365,3,VUT,NT,17
US-DS2,GPP,38.1375,-121.514,2592.8337752063994,633.3103255786575,4,VUT,NT,17
US-DS3,GPP,38.1235,-121.549,1629.6036698597757,646.2264026744032,5,VUT,NT,17
US-Dix,GPP,39.9712,-74.4346,1093.7262296736,1155.6453065770706,4,VUT,NT,17
US-Dk1,GPP,35.9712,-79.0934,1427.5060919259429,1737.9454239719794,7,VUT,NT,17
US-Dk2,GPP,35.9736,-79.1004,1944.7607107625142,1742.0561568792566,8,VUT,NT,17
US-Dk3,GPP,35.9782,-79.0942,2263.2029681348567,1739.1649023767056,8,VUT,NT,17
US-Dmg,GPP,38.0015,-121.6691,1963.3862445119998,664.3517680569302,5,VUT,NT,17
US-EA4,GPP,29.6633,-98.3816,1146.0242206080002,1188.3877444948794,4,CUT,NT,17
US-EDN,GPP,37.6156,-122.114,932.7067208064,627.5428708004899,7,VUT,NT,17
US-EKH,GPP,36.8094,-121.7523,596.7302514047999,708.8617217497103,3,VUT,DT,17
US-EKP,GPP,36.8558,-121.7488,1472.0493968639998,717.6415430054665,3,VUT,NT,17
US-EML,GPP,63.8784,-149.2536,412.21559435825094,603.8223029300095,16,VUT,NT,17
US-Elm,GPP,25.5519,-80.7826,453.91328108839383,2199.4765188827337,14,VUT,NT,17
US-EvM,GPP,25.3539,-80.381,272.983048128,1859.2091887892661,3,VUT,NT,17
US-Fmf,GPP,35.1426,-111.7273,1121.6517479596798,453.35460159976407,6,VUT,NT,17
US-Fuf,GPP,35.089,-111.762,1029.2930375904,485.10824731459616,6,VUT,NT,17
US-Fwf,GPP,35.4454,-111.7718,380.9256653865599,362.7727363743667,6,VUT,NT,17
US-GLE,GPP,41.3665,-106.2399,726.3471844990133,331.640828911121,16,VUT,NT,17
US-HB1,GPP,33.3455,-79.1957,1030.6348360950856,2100.627197265625,7,VUT,NT,17
US-HB2,GPP,33.3242,-79.244,2328.2713793993144,2100.627197265625,7,VUT,NT,17
US-HB3,GPP,33.3482,-79.2322,2023.362446976,2100.627197265625,6,VUT,NT,17
US-HB4,GPP,33.2015,-79.2975,753.7471001971201,1998.3371607194185,5,VUT,NT,17
US-HBK,GPP,43.9397,-71.7181,2042.0772277807544,1379.0651633536684,9,VUT,NT,17
US-HWB,GPP,40.8608,-77.8488,1653.9618542169599,1497.5126956335914,4,VUT,NT,17
US-Ha1,GPP,42.5378,-72.1715,1578.858283587571,1415.5032027451502,35,VUT,NT,17
US-Ho2,GPP,45.209,-68.747,1662.5713726201618,1327.6036583053228,23,CUT,NT,17
US-Hsm,GPP,38.2368,-122.0212,308.68430124038395,805.7896651382425,5,VUT,NT,17
US-IAB,GPP,42.0001,-93.7016,1712.0482284700797,1058.8393350713413,6,VUT,NT,17
US-IAC,GPP,41.9984,-93.7016,1725.280617017088,1058.3152130260369,6,VUT,NT,17
US-IAM,GPP,41.9994,-93.7042,2627.5175810496003,1058.2696620596103,6,VUT,NT,17
US-ICh,GPP,68.6068,-149.2958,183.48090964557943,198.07529322739902,19,VUT,NT,17
US-ICs,GPP,68.6058,-149.311,218.55667033046373,202.1993474605387,18,VUT,NT,17
US-ICt,GPP,68.6063,-149.3041,177.1636512871385,200.3563511011602,17,VUT,NT,17
US-Jo1,GPP,32.582,-106.635,313.4690916849768,173.08667717708397,13,VUT,NT,17
US-Jo2,GPP,32.5849,-106.6032,391.6628799033599,168.40518569202078,10,CUT,NT,17
US-KFS,GPP,39.0561,-95.1907,1128.5021647128135,1307.1689787256696,11,VUT,NT,17
US-KLS,GPP,38.7745,-97.5684,1418.2574969802236,1088.3643606209614,8,VUT,NT,17
US-KPL,GPP,60.5382,-150.5061,419.568231763584,858.9863315618327,4,VUT,NT,17
US-KS2,GPP,28.6086,-80.6715,1922.5963768319998,1996.2961581632485,4,VUT,NT,17
US-Kon,GPP,39.0824,-96.5603,1629.6053155790996,1180.3831600564367,15,VUT,NT,17
US-LA2,GPP,29.8587,-90.2869,1775.8885639104,1755.6669308319429,5,CUT,NT,17
US-LA3,GPP,29.4936,-89.9153,2195.6555433599997,1564.0618336592172,4,VUT,DT,17
US-LS1,GPP,31.5615,-110.1403,804.505899631104,305.0271693031852,5,VUT,NT,17
US-LS2,GPP,31.5659,-110.1344,820.2068923996799,303.872972176776,5,VUT,NT,17
US-Los,GPP,46.0827,-89.9786,914.0547191016902,1142.4869924554152,22,CUT,NT,17
US-MBP,GPP,47.5051,-93.4893,569.0452619171235,1185.3679339145515,16,VUT,NT,17
US-MEF,GPP,39.1006,-105.1024,1079.141649696,497.8990883814602,2,VUT,NT,17
US-MMS,GPP,39.3232,-86.4133,1784.9652967449877,1431.2533834981625,25,VUT,NT,17
US-MN1,GPP,45.6168,-96.1269,1299.1439319649098,846.3456095535881,8,VUT,NT,17
US-MN2,GPP,45.627,-96.1271,1060.2652984854994,847.365525965346,8,VUT,NT,17
US-MN3,GPP,45.6091,-96.1265,1472.0839418597757,845.5769068888234,5,VUT,NT,17
US-MOz,GPP,38.7441,-92.2,1536.902997620418,1390.4907688610015,18,VUT,NT,17
US-Me3,GPP,44.3154,-121.6078,764.019003456,835.3700809074778,6,VUT,NT,17
US-Me5,GPP,44.4372,-121.5668,864.4014002304,818.0686403395333,3,VUT,NT,17
US-Me6,GPP,44.3232,-121.6044,860.2529875707386,833.712885606545,16,VUT,NT,17
US-Me7,GPP,44.4534,-121.5619,-34.397353033344004,817.384663992069,2,VUT,NT,17
US-Mo1,GPP,39.2298,-92.1167,1742.1019610544,1363.2669242308837,10,VUT,NT,17
US-Mo2,GPP,38.9488,-91.9945,1372.650507130423,1336.5079145166226,7,VUT,NT,17
US-Mo3,GPP,39.2322,-92.1493,1344.9958094098286,1361.9096102798687,8,VUT,NT,17
US-Mpj,GPP,34.4382,-106.2385,539.5763709610729,314.62711835353406,18,VUT,NT,17
US-Myb,GPP,38.0499,-121.765,1461.4829364101695,679.8042946613973,15,VUT,NT,17
US-NC1,GPP,35.8118,-76.7119,2216.6638575593142,1915.0819706956977,8,VUT,NT,17
US-NC2,GPP,35.803,-76.6685,2398.111091643267,1920.1703525239705,20,VUT,NT,17
US-NC3,GPP,35.799,-76.656,1792.5675577590857,1919.2731200992548,8,VUT,NT,17
US-NC4,GPP,35.7817,-75.9135,2124.769135908372,1902.0428053200274,14,CUT,NT,17
US-NR1,GPP,40.0329,-105.547,876.4184110509029,482.6968433403177,21,CUT,NT,17
US-NR3,GPP,40.052,-105.5864,-46.24350856457143,508.86646012237117,11,CUT,NT,17
US-Ne1,GPP,41.1651,-96.4766,1761.840315131013,920.3615313525394,24,VUT,NT,17
US-Ne2,GPP,41.1649,-96.4701,1616.4643774367194,919.6830803839111,23,VUT,NT,17
US-Ne3,GPP,41.1797,-96.4397,1357.0250253515535,916.8884062777435,23,VUT,NT,17
US-ONA,GPP,27.3836,-81.9509,1890.5668546258287,2061.056438122849,7,VUT,NT,17
US-OWC,GPP,41.3793,-82.5124,789.59188634976,929.7106348569582,9,CUT,NT,17
US-Oho,GPP,41.5545,-83.8438,1834.7026378370194,1173.307955014967,10,VUT,NT,17
US-PLo,GPP,42.7496,-70.9157,786.36957777792,1223.4383281656135,2,VUT,NT,17
US-Prr,GPP,65.1237,-147.4876,556.3990036510054,723.3325597764018,13,VUT,NT,17
US-RC1,GPP,46.7837,-117.0777,1402.6969242892799,585.7367655195122,5,VUT,NT,17
US-RC2,GPP,46.7776,-117.0807,1470.6214596835202,585.2074357201399,5,VUT,NT,17
US-RC4,GPP,46.758,-116.949,907.25696379648,579.3076110997988,5,VUT,NT,17
US-RC5,GPP,47.01,-119.248,1624.1720956415998,256.2597651253235,3,VUT,NT,17
US-RGA,GPP,34.4159,-91.6733,1699.0341208416,1694.1453676859826,4,VUT,NT,17
US-RGB,GPP,39.5782,-121.8579,1684.435326336,844.3737550872405,4,VUT,NT,17
US-RGF,GPP,37.6995,-121.1369,3122.549517888,592.3467155738296,2,VUT,NT,17
US-RGW,GPP,33.6216,-91.4306,1273.1036920703998,1742.1083945179466,3,VUT,NT,17
US-RGo,GPP,39.6805,-122.0026,1395.8443756800002,853.655554308748,4,VUT,NT,17
US-RRC,GPP,37.3344,-77.2065,1527.9398998847998,1756.9555372689547,3,VUT,NT,17
US-Rls,GPP,43.1439,-116.7356,763.02928007424,243.87635872482113,10,VUT,NT,17
US-Rms,GPP,43.0645,-116.7486,942.2131906145828,248.21888697999253,10,VUT,NT,17
US-Ro1,GPP,44.7143,-93.0898,1047.58791470354,952.7053498867417,13,VUT,NT,17
US-Ro2,GPP,44.7288,-93.0888,1381.8881752883153,947.2315341725993,8,VUT,NT,17
US-Ro3,GPP,44.7217,-93.0893,1104.280303326336,949.8983358918746,4,VUT,NT,17
US-Ro4,GPP,44.6781,-93.0723,1172.011878944221,981.1921149378809,12,VUT,NT,17
US-Ro5,GPP,44.691,-93.0576,1221.0714300795016,986.9684396195024,8,VUT,NT,17
US-Ro6,GPP,44.6946,-93.0578,1223.627130418316,985.426330254957,8,VUT,NT,17
US-Rpf,GPP,65.1198,-147.429,603.7711485756579,718.3866935455884,16,VUT,NT,17
US-Rwe,GPP,43.0653,-116.7591,552.5873717458177,247.47317041993742,5,VUT,NT,17
US-Rwf,GPP,43.1207,-116.7231,855.20194871328,243.71610619443297,10,VUT,NT,17
US-Rws,GPP,43.1675,-116.7132,492.5405406384,239.02425757038398,10,VUT,NT,17
US-SD1,GPP,41.2048,-86.0296,1538.2255291660795,1250.4509078331955,3,VUT,NT,17
US-SD2,GPP,41.1785,-85.9977,1153.4942563868158,1246.7953303414554,3,VUT,NT,17
US-SHC,GPP,39.4315,-120.2398,1939.6059254784,603.7286506156145,4,VUT,NT,17
US-SP1,GPP,29.7381,-82.2188,1757.1844402046452,2320.836842471722,21,VUT,NT,17
US-SRC,GPP,31.9083,-110.8395,243.99100727423993,319.92944141429314,7,VUT,DT,17
US-SRG,GPP,31.7894,-110.8277,520.0769012756222,335.4954428727536,18,VUT,NT,17
US-SRM,GPP,31.8214,-110.8661,313.6668405153796,326.20654835200645,22,VUT,NT,17
US-SRS,GPP,31.8173,-110.8508,664.4422462957715,330.62765072939203,8,VUT,NT,17
US-SSH,GPP,40.6658,-77.9041,1163.379726546048,1509.5245557738383,5,VUT,NT,17
US-Seg,GPP,34.3603,-106.7003,172.57167189591397,222.22498744734253,19,VUT,NT,17
US-Ses,GPP,34.335,-106.7448,124.22465309085459,222.90784111369834,18,VUT,NT,17
US-Slt,GPP,39.9138,-74.596,1419.3649955452297,1253.5891095784887,18,VUT,NT,17
US-Sne,GPP,38.0369,-121.7547,794.40151521024,677.2374016466563,5,VUT,NT,17
US-StJ,GPP,39.0882,-75.4372,1415.5951882121278,1368.347729726831,6,VUT,NT,17
US-Syv,GPP,46.2421,-89.3459,1327.8701358700025,1166.1228370966062,21,CUT,NT,17
US-TaS,GPP,25.1908,-80.6391,881.3089484927998,1827.9726319732224,6,VUT,NT,17
US-Ton,GPP,38.4309,-120.966,1027.2460433745728,764.5441595717291,25,VUT,NT,17
US-Tw3,GPP,38.1152,-121.6469,2308.0020885503995,666.1835995443682,6,VUT,NT,17
US-Tw4,GPP,38.1027,-121.6413,1689.45943274006,665.1230265402263,11,VUT,NT,17
US-UC1,GPP,40.7536,-78.0056,1298.828314094976,1498.455355124982,6,VUT,NT,17
US-UC2,GPP,40.7559,-77.9998,1345.4187409843198,1498.5260556705452,6,VUT,NT,17
US-UMd,GPP,45.5625,-84.6975,1372.1349527776251,962.229685445149,19,VUT,NT,17
US-UTV,GPP,40.1266,-109.9546,1521.6001574975999,130.5832422791362,3,VUT,NT,17
US-UTW,GPP,39.4453,-110.7288,1823.77155211776,170.69148897304393,4,VUT,NT,17
US-Uaf,GPP,64.8663,-147.8555,682.0863355664443,773.0656004306007,22,CUT,NT,17
US-UiA,GPP,40.0646,-88.1961,1885.156787136878,1262.4932715332043,9,CUT,NT,17
US-UiB,GPP,40.0628,-88.1984,1957.3111886020451,1262.8689324158215,14,CUT,NT,17
US-UiC,GPP,40.0628,-88.1961,1640.7013112868342,1262.7830677610013,9,CUT,NT,17
US-UiD,GPP,40.0646,-88.1985,1819.896039393737,1262.5831147621698,9,CUT,NT,17
US-UiE,GPP,40.0629,-88.2033,1893.198347221577,1263.0358025606608,7,VUT,NT,17
US-UiF,GPP,40.0665,-88.2015,1761.19362252576,1262.3901054348212,6,VUT,NT,17
US-UiG,GPP,40.0629,-88.2009,1801.16008236864,1262.9461910306304,6,VUT,NT,17
US-VT1,GPP,40.4064,-87.5214,1817.1436801593597,1239.2495878128282,3,VUT,NT,17
US-VT2,GPP,40.4018,-87.5213,1552.3456935398399,1240.042350625067,3,VUT,NT,17
US-Var,GPP,38.4133,-120.9508,730.9370915882071,769.7263859401132,26,VUT,NT,17
US-Vcm,GPP,35.8885,-106.5322,599.124079137257,380.3859533117949,18,VUT,NT,17
US-Vcp,GPP,35.8641,-106.5965,1281.561087517532,376.18928964429074,19,VUT,NT,17
US-WCr,GPP,45.8058,-90.0795,1238.6739711287914,1199.3027155886818,23,CUT,NT,17
US-WPT,GPP,41.4646,-82.9962,719.7607709268481,825.7708736903999,3,VUT,NT,17
US-WT1,GPP,34.3674,-101.8154,431.70594634368,695.6166319437192,2,VUT,NT,17
US-Whs,GPP,31.7438,-110.0522,113.908747901328,295.75306299557855,16,CUT,NT,17
US-Wjs,GPP,34.4258,-105.8617,549.2044643112046,253.70905106003423,19,VUT,NT,17
US-Wkg,GPP,31.7365,-109.9419,244.95267988023824,318.25972471290305,22,VUT,NT,17
US-ZF2,GPP,40.7939,-87.5355,1361.1874446950396,1176.8824412635454,2,VUT,NT,17
US-xAB,GPP,45.7624,-122.3303,1773.7797189311998,1169.4978545984434,6,VUT,NT,17
US-xAE,GPP,35.4106,-99.0588,703.0259249349888,875.7863551889725,6,VUT,NT,17
US-xBA,GPP,71.2824,-156.6194,128.36497214407677,51.59855425763389,6,VUT,DT,15
US-xBL,GPP,39.0603,-78.0716,1807.97107230144,1408.184161276864,6,VUT,NT,17
US-xBN,GPP,65.154,-147.5026,547.7537597956991,721.1141782863751,6,VUT,NT,17
US-xBR,GPP,44.0639,-71.2873,1491.110402318784,1317.6858217878075,6,VUT,NT,17
US-xCL,GPP,33.4012,-97.57,1417.27411597824,1310.2884564261467,6,VUT,NT,17
US-xCP,GPP,40.8155,-104.7456,229.80387363684477,409.4822678669158,6,VUT,NT,17
US-xDC,GPP,47.1617,-99.1066,955.5060589436159,623.6540869858196,6,VUT,NT,17
