site_id,n_years_era5,map_era5,n_years_pf_all,map_pf_allmonths,n_months_qc0,map_pf_qc0_monthly_mean,map_pf_qc0_annualized,n_months_total,n_qc0,frac_filled,bio12_mm,badm_map_mm,excluded,ratio_to_bio12,ratio_to_pf_allmonths,ratio_to_pf_qc0,ratio_to_badm_map,too_few_qc0_months,implausible_raw,data_hub,product_source_network,oneflux_code_version,fluxnet_product_name,product_id,ratio_badm_bio12,within_2pct,badm_round_100,badm_round_50,n_genuine_months,map_gauge,diff_badm,diff_bio12,closer_to
DE-Har,30,594.0937666666666,1,465.056,NA,NA,NA,12,0,1,797,641,FALSE,0.745412505227938,1.27746715807702,NA,0.9268233489339572,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-Har_FLUXNET_2020-2025_v1.3_r1.zip,AG7-cp4Sxh0AESZmLri2F-At,0.8042659974905897,FALSE,FALSE,FALSE,10,14.162399999999998,626.8376,782.8376,badm
DE-HoH,30,494.7356666666667,6,468.0973333333334,NA,NA,NA,72,0,1,572,563,FALSE,0.8649224941724942,1.0569076801690815,NA,0.8787489638839551,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-HoH_FLUXNET_2015-2025_v1.3_r1.zip,tfW10G3Do0hp0cimfI4XrgSd,0.9842657342657343,TRUE,FALSE,FALSE,59,15.337423728813558,547.6625762711865,556.6625762711865,badm
DE-Hte,30,607.5053,10,615.3076,NA,NA,NA,120,0,1,584,645,FALSE,1.040248801369863,0.987319675557396,NA,0.9418686821705426,TRUE,FALSE,ICOS,EUF,v1.3,EUF_DE-Hte_FLUXNET_2009-2018_v1.3_r2.zip,zbIc22jMQSru_HymYjw5kWC-,1.1044520547945205,FALSE,FALSE,FALSE,120,20.155099999999997,624.8449,563.8449,bio12
DE-Kli,30,785.4598666666667,3,584.976,2,0.8845000000000001,324.96,36,2,0.9444444444444444,826,756,FALSE,0.9509199354318,1.342721524757711,2.417097078614804,1.038968077601411,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-Kli_FLUXNET_2018-2024_v1.3_r1.zip,ViYMPdxbY25optpqiQ7OVgXN,0.9152542372881356,FALSE,FALSE,FALSE,31,19.057548387096773,736.9424516129033,806.9424516129033,badm
DE-Lnf,30,572.2909333333333,19,586.9763684210526,43,1.7224883720930233,628.1575813953489,228,43,0.8114035087719298,849,0,FALSE,0.674076482135846,0.9749812158073372,0.911062685993669,Inf,FALSE,FALSE,ICOS,EUF,v1.3,EUF_DE-Lnf_FLUXNET_2002-2024_v1.3_r1.zip,Iy6uj-QptZzaR9BFnqiv4hF6,0,FALSE,TRUE,TRUE,175,19.08624,19.08624,829.91376,badm
DE-Msr,30,1160.6819666666668,1,1151.378,5,2.3644,855.78,12,5,0.5833333333333333,1146,1383,FALSE,1.0128114892379292,1.0080807229829534,1.356285454984537,0.8392494335984575,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-Msr_FLUXNET_2020-2025_v1.3_r1.zip,PSOHmMVaU1pPQSoGDVJRPW6y,1.206806282722513,FALSE,FALSE,FALSE,7,44.537142857142854,1338.462857142857,1101.462857142857,bio12
DE-Obe,30,965.455,13,957.9663076923076,NA,NA,NA,156,0,1,809,981,FALSE,1.1933930778739184,1.0078172815135138,NA,0.9841539245667684,TRUE,FALSE,ICOS,EUF,v1.3,EUF_DE-Obe_FLUXNET_2008-2024_v1.3_r1.zip,mk-YBqXT0YwbluI9V726yD2d,1.2126081582200248,FALSE,FALSE,FALSE,134,31.56573134328358,949.4342686567164,777.4342686567164,bio12
DE-RuC,30,1153.0368666666666,8,1124.66275,13,2.8056923076923077,1024.6061538461538,96,13,0.8645833333333334,1131,1250,FALSE,1.0194844090775124,1.0252290001306317,1.125346419537313,0.9224294933333332,FALSE,FALSE,ICOS,EUF,v1.3,EUF_DE-RuC_FLUXNET_2013-2024_v1.3_r1.zip,MKtmPmXNZnCQc-p38RBQGATH,1.1052166224580018,FALSE,FALSE,TRUE,76,35.014736842105265,1214.9852631578947,1095.9852631578947,bio12
DE-RuM,30,507.6691333333333,9,497.09366666666665,8,1.4845,540.501,108,8,0.925925925925926,719,750,FALSE,0.7060766805748725,1.021274595465241,0.9392566032871972,0.6768921777777778,TRUE,FALSE,ICOS,EUF,v1.3,EUF_DE-RuM_FLUXNET_2011-2019_v1.3_r1.zip,u8eIM1nL0KdiWr-MLixNMsMS,1.043115438108484,FALSE,FALSE,TRUE,75,15.76848,734.23152,703.23152,bio12
DE-RuR,30,884.6440333333334,10,857.4574,7,2.0365714285714285,741.8022857142857,120,7,0.9416666666666668,1066,1033,FALSE,0.8298724515322077,1.0317061038056623,1.1925604037220032,0.8563833817360439,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-RuR_FLUXNET_2011-2025_v1.3_r1.zip,Vs7FI6NOiRl_VH7Wkclfl_3t,0.9690431519699813,FALSE,FALSE,FALSE,109,27.97067889908257,1005.0293211009174,1038.0293211009175,badm
DE-RuS,30,571.5275666666666,10,551.9577,16,1.3615,498.08399999999995,120,16,0.8666666666666667,714,698,FALSE,0.800458776844071,1.0354553739655532,1.147452170048961,0.8188074021012416,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-RuS_FLUXNET_2011-2024_v1.3_r1.zip,9m1zuO-nvw0zGnEdt0qo3Xzw,0.9775910364145658,FALSE,FALSE,FALSE,84,18.187571428571427,679.8124285714285,695.8124285714285,badm
DE-RuW,30,1095.6656,10,1043.6379,4,2.7895,1026.339,120,4,0.9666666666666668,1152,1250,FALSE,0.9510986111111112,1.0498522523952034,1.067547467259843,0.8765324800000001,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-Kli_FLUXNET_2004-2025_v1.3_r1.zip,mlrCmtpUu7ZzEbkvYEK1DpMg,1.0850694444444444,FALSE,FALSE,TRUE,105,32.18788571428571,1217.8121142857142,1119.8121142857142,bio12
DE-Seh,30,513.2817333333334,4,559.646,6,1.4903333333333333,540.266,48,6,0.875,714,693,FALSE,0.7188819794584501,0.9171542963468576,0.9500537389606848,0.7406662818662819,TRUE,FALSE,ICOS,EUF,v1.3,EUF_DE-Seh_FLUXNET_2007-2010_v1.3_r1.zip,CpSdf06dlgeBWeO1tSHFwc2D,0.9705882352941176,FALSE,FALSE,FALSE,36,18.247999999999998,674.752,695.752,badm
DE-Tha,30,804.5215333333333,25,806.2805999999999,11,1.4802727272727274,537.9370909090909,300,11,0.9633333333333334,737,829,FALSE,1.0916167345092718,0.997818294689632,1.49556806349554,0.9704722959388822,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DE-Tha_FLUXNET_1996-2025_v1.3_r1.zip,3LQRnWuwu9ngPJQCQu2r2DTy,1.12483039348711,FALSE,FALSE,FALSE,270,26.93328888888889,802.0667111111111,710.0667111111111,bio12
DK-Gds,30,918.4582666666666,1,1016.763,6,2.9135,1051.312,12,6,0.5,795,883,FALSE,1.1552934171907756,0.9033159808791889,0.8736305365739824,1.0401565873914684,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DK-Gds_FLUXNET_2020-2022_v1.3_r1.zip,vDQDn0hIxnz9gRAIc3duWbUE,1.110691823899371,FALSE,FALSE,FALSE,5,30.7656,852.2344,764.2344,bio12
DK-Skj,30,779.0029666666667,1,1034.1530000000002,7,2.597,942.2348571428572,12,7,0.41666666666666663,813,809,FALSE,0.9581832308323084,0.7532763204928734,0.8267609298904954,0.9629208487845076,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DK-Skj_FLUXNET_2020-2022_v1.3_r1.zip,JPkhq8xhlXF20Cijd7pHUd-T,0.995079950799508,TRUE,FALSE,FALSE,2,49.92,759.08,763.08,badm
DK-Sor,30,775.8816333333333,25,819.50636,13,1.617846153846154,589.3735384615385,300,13,0.9566666666666668,613,640,FALSE,1.2657122892876562,0.9467670675958308,1.3164514229102364,1.2123150520833332,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_DK-Sor_FLUXNET_1996-2024_v1.3_r1.zip,lwXfRUVQCnuq5OcIe-F6tpib,1.0440456769983686,FALSE,FALSE,FALSE,242,27.4959173553719,612.504082644628,585.504082644628,bio12
DK-Vng,30,886.9529,1,967.089,9,2.698888888888889,981.5026666666668,12,9,0.25,822,961,FALSE,1.0790181265206813,0.9171367888581092,0.903668354781172,0.9229478668054112,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_DK-Vng_FLUXNET_2020-2023_v1.3_r1.zip,SdbEo5oQOf__w-zjUCIB3EOL,1.1690997566909975,FALSE,FALSE,FALSE,2,23.814,937.186,798.186,bio12
ES-Agu,30,265.89203333333336,15,267.09246666666667,41,0.723390243902439,263.97804878048777,180,41,0.7722222222222223,254,0,FALSE,1.0468190288713912,0.9955055515106256,1.0072505443603652,Inf,FALSE,FALSE,ICOS,EUF,v1.3,EUF_ES-Agu_FLUXNET_2006-2024_v1.3_r1.zip,smUITWSfoJ6VoyqONgDBxTSn,0,FALSE,TRUE,TRUE,126,8.676571428571428,8.676571428571428,245.32342857142856,badm
ES-Amo,30,240.4131,13,250.38123076923077,35,0.7089428571428572,259.1094857142857,156,35,0.7756410256410257,219,0,FALSE,1.0977767123287672,0.9601881868756444,0.9278436848317402,Inf,FALSE,FALSE,ICOS,EUF,v1.3,EUF_ES-Amo_FLUXNET_2007-2019_v1.3_r1.zip,O6rek4-yeo_2LQrvCqM88Xvf,0,FALSE,TRUE,TRUE,115,8.241391304347827,8.241391304347827,210.75860869565219,badm
ES-HeB,30,226.37313333333333,2,276.7105,1,2.262,841.4639999999999,24,1,0.9583333333333334,339,332,FALSE,0.667767354965585,0.8180865320735329,0.2690229568149479,0.6818467871485944,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-HeB_FLUXNET_2019-2024_v1.3_r1.zip,K1e9bqWUrsIlqHjlDzbl2VzM,0.9793510324483776,FALSE,FALSE,FALSE,21,8.454857142857144,323.5451428571429,330.5451428571429,badm
ES-Hen,30,196.6684,2,251.729,NA,NA,NA,24,0,1,329,332,FALSE,0.597776291793313,0.7812703343675141,NA,0.5923746987951807,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-Hen_FLUXNET_2019-2024_v1.3_r1.zip,MFHVWXPN9W_gfpI8fA4UtBVf,1.0091185410334347,TRUE,FALSE,FALSE,24,8.2585,323.7415,320.7415,bio12
ES-LJu,30,540.1769666666667,17,591.0045294117647,30,1.5909,580.3844,204,30,0.8529411764705882,527,400,FALSE,1.025003731815307,0.9139980148786888,0.930722753173012,1.3504424166666666,FALSE,FALSE,ICOS,EUF,v1.3,EUF_ES-LJu_FLUXNET_2004-2024_v1.3_r1.zip,TWomFhgjVCGRurmVpcaHcRD5,0.7590132827324478,FALSE,TRUE,TRUE,146,19.251616438356166,380.74838356164383,507.74838356164383,badm
ES-LM1,30,695.5762,7,649.9458571428571,2,6.231,2202.804,84,2,0.9761904761904762,465,700,FALSE,1.4958627956989248,1.0702063754321514,0.3157685386443823,0.9936802857142856,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-LM1_FLUXNET_2014-2024_v1.3_r1.zip,9c9e--DRFTTyhtl6c0lcA3O6,1.5053763440860215,FALSE,TRUE,TRUE,81,20.10088888888889,679.8991111111111,444.8991111111111,bio12
ES-LM2,30,673.2625666666667,7,615.299,2,6.031000000000001,2132.094,84,2,0.9761904761904762,465,700,FALSE,1.447876487455197,1.0942039019511922,0.31577527382313664,0.9618036666666666,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-LM2_FLUXNET_2014-2024_v1.3_r1.zip,CgWe1iCQaO3oYYxgSMEe1BSq,1.5053763440860215,FALSE,TRUE,TRUE,81,18.986518518518515,681.0134814814814,446.0134814814815,bio12
ES-LMa,30,723.3152666666666,1,614.5530000000001,NA,NA,NA,12,0,1,465,670,FALSE,1.5555167025089605,1.1769778467710132,NA,1.0795750248756215,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_ES-LMa_FLUXNET_2020-2025_v1.3_r1.zip,WHuC_WF5n_uhQMHgTWaBSmrr,1.4408602150537635,FALSE,FALSE,FALSE,12,20.098,649.902,444.902,bio12
ES-Mcd,30,366.7046666666667,3,483.475,7,1.224,437.7891428571429,36,7,0.8055555555555556,427,470,FALSE,0.858793130366901,0.7584769981212405,0.837628508266428,0.780222695035461,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-Mcd_FLUXNET_2018-2024_v1.3_r1.zip,jyX3FQLrXu_wjllntwoO10IQ,1.100702576112412,FALSE,FALSE,FALSE,19,19.169684210526313,450.8303157894737,407.8303157894737,bio12
ES-Pzb,30,502.4209,1,478.322,8,1.100125,404.1105,12,8,0.33333333333333337,571,500,FALSE,0.8798964973730298,1.0503821693336288,1.2432760346489389,1.0048418,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-Pzb_FLUXNET_2020-2024_v1.3_r1.zip,7xwSGufRWY7Duyrf11N282pK,0.8756567425569177,FALSE,TRUE,TRUE,3,22.084,477.916,548.916,badm
ES-Yst,30,398.3828,2,448.321,2,2.1174999999999997,767.184,24,2,0.9166666666666666,451,530,FALSE,0.8833321507760532,0.8886106160541218,0.5192793384637844,0.7516656603773585,TRUE,FALSE,ICOS,EUF,v1.3,EUF_ES-Yst_FLUXNET_2019-2024_v1.3_r2.zip,sHycwsOK158vpmp0rDH1ujPO,1.1751662971175165,FALSE,FALSE,FALSE,14,16.87457142857143,513.1254285714285,434.1254285714286,bio12
FI-Hyy,30,688.5662333333333,24,684.7968333333333,100,1.80899,661.8611999999999,288,100,0.6527777777777778,663,711,FALSE,1.0385614379084966,1.0055044062947136,1.04034838925946,0.9684475855602438,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_FI-Hyy_FLUXNET_1997-2025_v1.3_r1.zip,oIJ9cFYf8Q0e9nfMRRS-90vM,1.0723981900452488,FALSE,FALSE,FALSE,185,23.032864864864866,687.9671351351351,639.9671351351351,bio12
FI-Ken,30,627.2816,3,644.474,NA,NA,NA,36,0,1,524,484,FALSE,1.197102290076336,0.9733233613768748,NA,1.2960363636363637,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FI-Ken_FLUXNET_2018-2025_v1.3_r1.zip,Ri-8dhfYd2gnZiThyc9UXyZe,0.9236641221374046,FALSE,FALSE,FALSE,36,21.090333333333334,462.9096666666667,502.9096666666667,badm
FI-Let,30,567.3241666666667,12,556.746,18,1.2153888888888889,442.6113333333333,144,18,0.875,664,627,FALSE,0.8544038654618473,1.0189999868282245,1.2817660189451394,0.9048232323232324,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_FI-Let_FLUXNET_2010-2025_v1.3_r1.zip,lJA2M5NajEvo4LNStPxtuMhX,0.9442771084337349,FALSE,FALSE,FALSE,109,17.89893577981651,609.1010642201835,646.1010642201835,badm
FI-Qvd,30,678.2785,3,717.568,4,1.3245,477.801,36,4,0.8888888888888888,677,650,FALSE,1.0018884785819793,0.9452463041830182,1.419583676049234,1.0435053846153846,TRUE,FALSE,ICOS,EUF,v1.3,EUF_FI-Qvd_FLUXNET_2018-2023_v1.3_r1.zip,UuvYrldK3v4VzDgfH6nC0ed7,0.9601181683899557,FALSE,FALSE,TRUE,29,24.45806896551724,625.5419310344828,652.5419310344828,badm
FI-Rk2,30,544.0927,1,656.362,NA,NA,NA,12,0,1,643,644,FALSE,0.8461783825816486,0.8289521635926517,NA,0.8448644409937889,TRUE,FALSE,ICOS,EUF,v1.3,EUF_FI-Rk2_FLUXNET_2020-2023_v1.3_r1.zip,Agmj31O2_U5UxIfjk_idGdLg,1.0015552099533438,TRUE,FALSE,FALSE,9,21.190666666666665,622.8093333333334,621.8093333333334,bio12
FI-Sii,30,574.4364,3,550.4456666666667,NA,NA,NA,36,0,1,665,711,FALSE,0.863814135338346,1.0435841987432002,NA,0.8079274261603376,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FI-Sii_FLUXNET_2018-2024_v1.3_r1.zip,mkbfyrZKqg3Djz0tW1rRap1c,1.069172932330827,FALSE,FALSE,FALSE,33,18.74036363636364,692.2596363636363,646.2596363636363,bio12
FI-Var,30,521.9297333333334,5,527.6828,NA,NA,NA,60,0,1,576,601,FALSE,0.9061280092592594,0.989097490638947,NA,0.8684354963948975,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FI-Var_FLUXNET_2016-2025_v1.3_r1.zip,yu-qbz8ScXeQLBioQVflVJIq,1.0434027777777777,FALSE,FALSE,FALSE,60,17.309199999999997,583.6908,558.6908,bio12
FR-Aur,30,685.2822333333334,16,653.3489999999999,NA,NA,NA,192,0,1,830,668.5,FALSE,0.8256412449799198,1.0488762259272355,NA,1.0251043131388682,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Aur_FLUXNET_2005-2024_v1.3_r1.zip,R0Wn1kGceDx6Zq8pJq_typhu,0.805421686746988,FALSE,FALSE,FALSE,180,21.572533333333332,646.9274666666666,808.4274666666666,badm
FR-Bil,30,927.2640666666668,7,1010.5351428571428,6,3.4113333333333333,1230.392,84,6,0.9285714285714286,934,960.1,FALSE,0.992788079942898,0.9175970506527472,0.7536330426942525,0.9657994653334724,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Bil_FLUXNET_2014-2025_v1.3_r1.zip,OHrM-TP6a33pLElt40MWm6rD,1.0279443254817988,FALSE,FALSE,FALSE,69,33.38417391304348,926.7158260869566,900.6158260869565,bio12
FR-CLt,30,1523.7227666666668,2,1490.126,NA,NA,NA,24,0,1,1403,1312,FALSE,1.086046162984082,1.022546258951704,NA,1.1613740599593496,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-CLt_FLUXNET_2019-2025_v1.3_r1.zip,Ioa3MKkE2Hh0vcxOxxeZ6vER,0.9351389878831077,FALSE,FALSE,FALSE,22,46.74545454545455,1265.2545454545455,1356.2545454545455,badm
FR-EM2,30,647.6893333333334,4,630.5425,2,1.9665,700.164,48,2,0.9583333333333334,666,680,FALSE,0.9725065065065066,1.0271937789020302,0.925053749312066,0.9524843137254904,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-EM2_FLUXNET_2017-2025_v1.3_r1.zip,tqY53lt1dCh3HZXtN-rLGEp5,1.021021021021021,FALSE,FALSE,FALSE,44,20.757272727272728,659.2427272727273,645.2427272727273,bio12
FR-FBn,30,625.6768333333333,13,685.2694615384615,NA,NA,NA,156,0,1,691,700,FALSE,0.9054657501205982,0.913037671237618,NA,0.8938240476190475,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-FBn_FLUXNET_2008-2024_v1.3_r1.zip,dw5JqZoWiNVw0JQS-QXykPY6,1.0130246020260492,TRUE,TRUE,TRUE,148,21.72616216216216,678.2738378378378,669.2738378378378,bio12
FR-Fon,30,499.1001333333333,2,619.1895,9,1.1854444444444443,433.384,24,9,0.625,627,678.99,FALSE,0.7960129718234981,0.8060539355614611,1.1516348857672023,0.7350625684227062,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Fon_FLUXNET_2019-2024_v1.3_r1.zip,vgMluaOupOEt-hzl3RWXI99X,1.0829186602870813,FALSE,FALSE,FALSE,9,19.802666666666667,659.1873333333333,607.1973333333333,bio12
FR-Gri,30,574.3015,17,583.4482352941177,4,1.4874999999999998,546.183,204,4,0.9803921568627452,626,597.38,FALSE,0.917414536741214,0.9843229703325664,1.0514818293502362,0.9613671364960328,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Gri_FLUXNET_2004-2025_v1.3_r1.zip,gsAnVUkxq-6VBt2qu1hewpGD,0.9542811501597444,FALSE,FALSE,FALSE,194,19.320494845360827,578.0595051546392,606.6795051546392,badm
FR-Hes,30,915.2581333333334,24,927.8220833333334,42,2.469190476190476,903.0968571428572,288,42,0.8541666666666666,776,889,FALSE,1.179456357388316,0.9864586646236504,1.0134661925731323,1.0295367079115112,FALSE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Hes_FLUXNET_1997-2025_v1.3_r1.zip,Di7uhs3hUdH1SvS0f0Wv5vjH,1.1456185567010309,FALSE,FALSE,FALSE,238,30.04033613445378,858.9596638655462,745.9596638655462,bio12
FR-LBr,30,1013.2421333333332,11,983.4321818181818,24,3.402875,1242.5504999999998,132,24,0.8181818181818181,909,900,FALSE,1.1146778144481115,1.030312157834858,0.8154534832454161,1.1258245925925925,FALSE,FALSE,ICOS,EUF,v1.3,EUF_FR-LBr_FLUXNET_1998-2008_v1.3_r1.zip,edFutLlMMA1D7S31ZC4pf2E2,0.9900990099009901,TRUE,TRUE,TRUE,106,30.65366037735849,869.3463396226415,878.3463396226415,badm
FR-LGt,30,676.7709333333333,4,673.62575,NA,NA,NA,48,0,1,705,699.75,FALSE,0.9599587706855792,1.0046690366770172,NA,0.9671610337025128,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-LGt_FLUXNET_2017-2025_v1.3_r1.zip,UMboDXr3WG42YyPcyuL7LzHW,0.9925531914893617,TRUE,FALSE,FALSE,46,22.456434782608696,677.2935652173913,682.5435652173913,badm
FR-Mau,30,572.2459333333334,7,520.6894285714285,3,2.046333333333333,743.2760000000001,84,3,0.9642857142857144,776,600,FALSE,0.7374303264604811,1.099015846938464,0.7698969606624367,0.9537432222222224,TRUE,FALSE,ICOS,EUF,v1.3,EUF_FR-Mau_FLUXNET_2005-2011_v1.3_r1.zip,ebGKrL-UajXA0SkdfSt100r9,0.7731958762886598,FALSE,TRUE,TRUE,70,17.074114285714284,582.9258857142858,758.9258857142858,badm
FR-Mej,30,720.1868,2,805.683,NA,NA,NA,24,0,1,742,722,FALSE,0.9706021563342316,0.893883574557239,NA,0.9974886426592796,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Mej_FLUXNET_2019-2024_v1.3_r1.zip,89dJgrylR97XwCZTAHP5qw5a,0.9730458221024259,FALSE,FALSE,FALSE,23,26.897217391304345,695.1027826086956,715.1027826086956,badm
FR-Nzn,30,912.8696,5,909.0352,NA,NA,NA,60,0,1,918,655.6,FALSE,0.9944113289760348,1.004218098485075,NA,1.392418547895058,TRUE,FALSE,ICOS,EUF,v1.3,EUF_FR-Nzn_FLUXNET_2016-2024_v1.3_r1.zip,NySpPG4qsETA19sRa2e_ONBG,0.714161220043573,FALSE,FALSE,FALSE,59,29.87064406779661,625.7293559322034,888.1293559322033,badm
FR-Pue,30,930.8250333333332,21,915.4330476190476,NA,NA,NA,252,0,1,666,924,FALSE,1.3976351851851851,1.0168138847011463,NA,1.0073863997113996,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Pue_FLUXNET_2000-2025_v1.3_r1.zip,HaC9deo1SSLTZxUtYYJcdLAd,1.3873873873873874,FALSE,FALSE,FALSE,248,30.267580645161292,893.7324193548387,635.7324193548387,bio12
FR-Tou,30,616.5935333333333,3,703.4206666666665,NA,NA,NA,36,0,1,693,544,FALSE,0.8897453583453583,0.8765644265972663,NA,1.1334439950980393,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_FR-Tou_FLUXNET_2018-2024_v1.3_r1.zip,LZSDmUp2MspQPIyTfDwNXYhi,0.784992784992785,FALSE,FALSE,FALSE,36,23.070333333333334,520.9296666666667,669.9296666666667,badm
GF-Guy,30,2487.7836333333335,4,3039.48175,NA,NA,NA,48,0,1,2796,3101,FALSE,0.8897652479732953,0.8184894129840831,NA,0.8022520584757605,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_GF-Guy_FLUXNET_2017-2024_v1.3_r1.zip,3jDZZoDeBw29TRwEqPKQozcn,1.1090844062947067,FALSE,FALSE,FALSE,48,99.83275,3001.16725,2696.16725,bio12
GH-Ank,30,1861.9027,4,1904.737,25,5.6582,2062.72368,48,25,0.47916666666666663,1874,1900,FALSE,0.9935446638207044,0.9775116984654576,0.9026428105969094,0.9799487894736842,FALSE,FALSE,ICOS,EUF,v1.3,EUF_GH-Ank_FLUXNET_2011-2014_v1.3_r1.zip,KGeOFn8sIXSOmMXfGprQynOP,1.0138740661686232,TRUE,TRUE,TRUE,15,42.742399999999996,1857.2576,1831.2576,bio12
GL-NuF,30,861.8119,2,666.9665,3,1.3686666666666667,503.576,24,3,0.875,726,782,FALSE,1.1870687327823692,1.2921367115139966,1.711383981762435,1.102061253196931,TRUE,FALSE,ICOS,ICOS,v1.3,ICOS_GL-NuF_FLUXNET_2019-2024_v1.3_r1.zip,EfhStDGazgCMZH4SX2aNUPlt,1.0771349862258952,FALSE,FALSE,FALSE,12,22.334,759.666,703.666,bio12
ID-JOP,30,2024.7450666666664,7,1865.2654285714289,16,4.8179375,1754.1570000000002,84,16,0.8095238095238095,2569,2235,FALSE,0.788145218632412,1.0854997018935693,1.1542553298631002,0.9059262043251304,FALSE,FALSE,ICOS,FLX,v1.3,FLX_ID-JOP_FLUXNET_2014-2024_v1.3_r1.zip,PPguZ8g7dO0HMK1i3qLRsXdQ,0.8699883223043986,FALSE,FALSE,FALSE,47,58.97208510638298,2176.027914893617,2510.027914893617,badm
ID-PaB,30,2539.1999333333333,13,2626.6183076923076,3,8.743,3199.996,156,3,0.9807692307692308,2396,2640,FALSE,1.0597662493043962,0.9667182802682212,0.7935009710428804,0.9618181565656566,TRUE,FALSE,ICOS,JPF,v1.3,JPF_ID-PaB_FLUXNET_2004-2016_v1.3_r1.zip,MpLHCY-ecJkBO48pW8l-Tra-,1.1018363939899833,FALSE,FALSE,FALSE,152,85.7763947368421,2554.223605263158,2310.223605263158,bio12
ID-Pag,30,2590.3433666666665,15,2678.742133333333,18,7.6225,2786.7646666666665,180,18,0.9,2401,2663,FALSE,1.0788602110231846,0.966999896867017,0.9295163662904676,0.9727162473400924,FALSE,FALSE,ICOS,JPF,v1.3,JPF_ID-Pag_FLUXNET_2004-2018_v1.3_r1.zip,I6zVvSdiWHZ4d2Bal9dhQhoi,1.1091211995002082,FALSE,FALSE,FALSE,161,87.80921739130434,2575.190782608696,2313.190782608696,bio12
IE-CaC,30,507.0819,5,475.9826000000001,7,1.1641428571428571,428.2337142857143,60,7,0.8833333333333333,883,804,FALSE,0.5742716874292186,1.065337052236783,1.1841241898616108,0.630698880597015,TRUE,FALSE,ICOS,EUF,v1.3,EUF_IE-CaC_FLUXNET_2003-2007_v1.3_r1.zip,olP0y9DuPPJFn_A3uWTEjEFU,0.9105322763306908,FALSE,FALSE,FALSE,40,15.1443,788.8557,867.8557,badm
IE-CaN,30,507.0819,5,475.9826000000001,7,1.1641428571428571,428.2337142857143,60,7,0.8833333333333333,883,804,FALSE,0.5742716874292186,1.065337052236783,1.1841241898616108,0.630698880597015,TRUE,FALSE,ICOS,EUF,v1.3,EUF_IE-CaN_FLUXNET_2003-2007_v1.3_r1.zip,fqas87xDJV_zXM6w23MBsleq,0.9105322763306908,FALSE,FALSE,FALSE,40,15.1443,788.8557,867.8557,badm
IL-RmH,30,560.337,6,594.5219999999999,25,1.55112,559.35888,72,25,0.6527777777777778,561,516,FALSE,0.9988181818181818,0.9425000252303531,1.001748644805639,1.085924418604651,FALSE,FALSE,ICOS,EUF,v1.3,EUF_IL-RmH_FLUXNET_2015-2020_v1.3_r1.zip,BDfZZGumiN8Ci3FRoFGYGKdQ,0.9197860962566845,FALSE,FALSE,FALSE,44,21.325636363636363,494.67436363636364,539.6743636363636,badm
