axis,site_id,location_lat,location_long,n_measured_years,stat_measured_years,stat_full_34yr,paired_diff
et,CA-Qc2,49.7598,-74.5711,1,NA,395.6280822753906,NA
et,CA-Qfo,49.6925,-74.3421,7,391.06821550641746,386.6043395996094,4.463875906808084
et,CA-RBM,49.1313,-123.1964,1,NA,444.1163635253906,NA
et,CA-SCB,61.3089,-121.2984,1,NA,299.4892883300781,NA
et,CA-SCC,61.3079,-121.2992,5,307.84799499511723,299.4892883300781,8.358706665039108
et,CA-SJ2,53.945,-104.649,4,382.96643829345703,360.9790954589844,21.987342834472656
et,CA-TP1,42.6609,-80.5595,12,566.5440139770508,552.3470458984375,14.196968078613281
et,CA-TP3,42.7068,-80.3483,16,543.8920879364014,521.9127197265625,21.979368209838867
et,CA-TP4,42.7102,-80.3574,20,533.05287399292,521.9127197265625,11.140154266357513
et,CA-TPA,42.6947,-80.3487,3,548.4746398925781,521.9127197265625,26.561920166015625
et,CA-TPD,42.6353,-80.5577,11,572.8599770285866,552.3470458984375,20.512931130149127
et,CL-SDF,-41.883,-73.676,2,NA,630.2615966796875,NA
et,CL-SDP,-41.879,-73.666,3,639.3610534667969,630.2615966796875,9.099456787109375
et,CR-Fsc,10.4189,-85.4732,3,1123.4532267252603,1137.9222412109375,-14.469014485677235
et,MX-Aog,26.9968,-108.7892,1,NA,507.5567932128906,NA
et,MX-Tes,27.8446,-109.2977,4,518.2411880493164,527.9259033203125,-9.684715270996094
et,PE-QFR,-3.8344,-73.319,2,NA,1262.9129638671875,NA
et,PR-xGU,17.9696,-66.8687,1,NA,1008.443603515625,NA
et,US-A03,70.4953,-149.8823,3,148.74473571777344,122.4742202758789,26.27051544189453
et,US-A10,71.3242,-156.6149,4,99.12505340576172,79.7755126953125,19.34954071044922
et,US-ABa,27.1301,-81.2011,2,NA,987.5606689453124,NA
et,US-ABb,27.1346,-81.2031,2,NA,987.5606689453124,NA
et,US-ABc,27.1633,-81.1873,1,NA,987.5606689453124,NA
et,US-ABd,27.1699,-81.2152,1,NA,987.5606689453124,NA
et,US-ABe,27.1656,-81.2161,2,NA,987.5606689453124,NA
et,US-ADR,36.7653,-116.6933,1,NA,93.8951416015625,NA
et,US-Akn,33.3825,-81.5653,4,902.8249206542969,838.2723999023436,64.55252075195324
et,US-ALQ,46.0308,-89.6067,5,510.10838928222654,489.5101013183594,20.598287963867165
et,US-AR1,36.4267,-99.42,2,NA,579.11083984375,NA
et,US-AR2,36.6358,-99.5975,2,NA,559.46588134765625,NA
et,US-ARM,36.6058,-97.4888,20,728.557339477539,719.3955078125,9.161831665039017
et,US-Aud,31.5907,-110.5104,15,347.47746582031255,363.3477478027344,-15.87028198242183
et,US-Bar,44.0646,-71.2881,15,492.9514801025391,480.1797790527344,12.771701049804733
et,US-Bi1,38.0992,-121.4993,7,349.25552804129467,368.7318115234375,-19.476283482142833
et,US-Bi2,38.1091,-121.5351,6,349.76489512125653,388.1703186035156,-38.405423482259096
et,US-BRG,39.2167,-86.5406,1,NA,669.37823486328125,NA
et,US-BZB,64.6955,-148.3208,9,247.8741972181532,238.8722381591797,9.001959058973512
et,US-BZF,64.7013,-148.3121,9,247.61978573269315,238.8722381591797,8.747547573513458
et,US-BZo,64.6936,-148.33,5,242.15449371337888,238.8722381591797,3.282255554199196
et,US-CdM,37.5241,-109.7471,3,278.82749938964844,296.7003173828125,-17.872817993164062
et,US-Ced,39.8379,-74.3791,9,656.8038262261284,647.7071533203125,9.096672905815922
et,US-CF1,46.7815,-117.0821,3,348.4603373209635,357.47283935546875,-9.012502034505246
et,US-CF2,46.784,-117.0908,2,NA,357.47283935546875,NA
et,US-CF3,46.7551,-117.1261,1,NA,357.47283935546875,NA
et,US-CGG,37.938,-121.9761,2,NA,350.66912841796875,NA
et,US-ChR,35.9311,-84.3324,12,757.3443400065105,758.343017578125,-0.9986775716145075
et,US-Cms,71.3202,-156.6223,1,NA,79.7755126953125,NA
et,US-CMW,31.6637,-110.1777,19,322.7225671065481,327.7666015625,-5.0440344559518735
et,US-Cop,38.09,-109.39,2,NA,320.2561340332031,NA
et,US-CRK,31.4629,-95.3415,1,NA,832.28656005859375,NA
et,US-CRT,41.6285,-83.3471,3,561.5533854166666,554.0106201171875,7.542765299479129
et,US-CS2,44.1467,-89.5002,1,NA,544.78759765625,NA
et,US-Cst,33.0442,-91.9204,1,NA,881.02593994140625,NA
et,US-Cwt,35.0592,-83.4275,9,803.2700127495659,757.42169189453125,45.84832085503467
et,US-DFC,43.3448,-89.7117,3,611.3342386881511,600.51507568359375,10.819163004557367
et,US-Dix,39.9712,-74.4346,3,643.4674173990886,647.7071533203125,-4.2397359212238825
et,US-Dk1,35.9712,-79.0934,5,786.3712829589845,793.1142578125,-6.742974853515534
et,US-Dk2,35.9736,-79.1004,7,777.9556187220982,793.1142578125,-15.158639090401834
et,US-Dk3,35.9782,-79.0942,6,779.469991048177,793.1142578125,-13.644266764322992
et,US-Dmg,38.0015,-121.6691,2,NA,388.1703186035156,NA
et,US-DPW,28.0521,-81.4361,2,NA,946.7945556640624,NA
et,US-DS1,38.1335,-121.539,1,NA,388.1703186035156,NA
et,US-DS2,38.1375,-121.514,2,NA,388.1703186035156,NA
et,US-DS3,38.1235,-121.549,2,NA,388.1703186035156,NA
et,US-EA4,29.6633,-98.3816,1,NA,681.562255859375,NA
et,US-EA5,29.3584,-99.9576,1,NA,475.18023681640625,NA
et,US-EDN,37.6156,-122.114,2,NA,321.350341796875,NA
et,US-EKH,36.8094,-121.7523,1,NA,396.4926452636719,NA
et,US-Elm,25.5519,-80.7826,11,1045.3307606090198,1022.3404541015624,22.990306507457376
et,US-EML,63.8784,-149.2536,5,201.45539093017578,207.4659881591797,-6.010597229003906
et,US-Esm,25.4379,-80.5946,12,1088.3135070800781,1086.97802734375,1.335479736328125
et,US-EvM,25.3539,-80.381,2,NA,1068.2672119140625,NA
et,US-Fcr,65.3968,-148.9348,1,NA,224.67872619628903,NA
et,US-Fmf,35.1426,-111.7273,5,361.14305725097654,381.8478698730469,-20.704812622070335
et,US-Fuf,35.089,-111.762,4,371.42194747924805,381.8478698730469,-10.425922393798828
et,US-Fwf,35.4454,-111.7718,5,361.14305725097654,381.8478698730469,-20.704812622070335
et,US-GLE,41.3665,-106.2399,13,307.3835836557241,305.6682434082031,1.7153402475209987
et,US-Ha1,42.5378,-72.1715,25,552.2067102050781,548.44464111328125,3.7620690917968886
et,US-HB1,33.3455,-79.1957,5,822.0520935058594,802.1455078125,19.906585693359375
et,US-HB2,33.3242,-79.244,5,816.6446655273437,802.1455078125,14.499157714843705
et,US-HB3,33.3482,-79.2322,5,816.6446655273437,802.1455078125,14.499157714843705
et,US-HB4,33.2015,-79.2975,3,809.4095865885417,802.1455078125,7.2640787760417425
et,US-HBK,43.9397,-71.7181,2,NA,522.53143310546875,NA
et,US-Ho2,45.209,-68.747,21,528.9819001697358,517.37811279296875,11.603787376767059
et,US-Hsm,38.2368,-122.0212,2,NA,397.72418212890625,NA
et,US-HWB,40.8608,-77.8488,2,NA,609.2137451171875,NA
et,US-IAB,42.0001,-93.7016,2,NA,622.350341796875,NA
et,US-IAC,41.9984,-93.7016,3,579.7610982259115,588.06866455078125,-8.307566324869754
et,US-IAM,41.9994,-93.7042,3,567.1861775716145,588.06866455078125,-20.882486979166742
et,US-ICh,68.6068,-149.2958,5,158.08118743896483,132.50074768066406,25.58043975830077
et,US-ICs,68.6058,-149.311,6,159.43013509114581,132.50074768066406,26.929387410481752
et,US-ICt,68.6063,-149.3041,6,157.43946329752603,132.50074768066406,24.93871561686197
et,US-Jo1,32.582,-106.635,9,241.82968224419488,259.2829284667969,-17.45324622260199
et,US-Jo2,32.5849,-106.6032,5,277.8240905761719,259.2829284667969,18.541162109375023
et,US-KFS,39.0561,-95.1907,7,695.6373334612165,694.3011474609375,1.3361860002789854
et,US-KLS,38.7745,-97.5684,2,NA,652.94146728515625,NA
et,US-Kon,39.0824,-96.5603,10,646.7199127197266,640.5924072265625,6.127505493164108
et,US-KPL,60.5382,-150.5061,2,NA,272.77703857421875,NA
et,US-KS2,28.6086,-80.6715,3,963.3375447591146,961.21820068359375,2.1193440755208712
et,US-LA2,29.8587,-90.2869,1,NA,921.3145751953124,NA
et,US-LA3,29.4936,-89.9153,1,NA,940.895263671875,NA
et,US-Los,46.0827,-89.9786,15,499.32746175130205,489.5101013183594,9.817360432942678
et,US-LS1,31.5615,-110.1403,4,320.1508483886719,327.7666015625,-7.615753173828125
et,US-LS2,31.5659,-110.1344,4,320.1508483886719,327.7666015625,-7.615753173828125
et,US-MBP,47.5051,-93.4893,14,485.15760803222656,466.4736022949219,18.684005737304688
et,US-Me3,44.3154,-121.6078,3,415.680165608724,423.4471435546875,-7.766977945963504
et,US-Me5,44.4372,-121.5668,2,NA,423.4471435546875,NA
et,US-Me6,44.3232,-121.6044,9,427.9788343641493,423.4471435546875,4.531690809461793
et,US-Me7,44.4534,-121.5619,1,NA,423.4471435546875,NA
et,US-MMS,39.3232,-86.4133,24,681.795145670573,676.22943115234375,5.5657145182292425
et,US-MN1,45.6168,-96.1269,6,484.4275131225586,491.2110900878906,-6.783576965332031
et,US-MN2,45.627,-96.1271,6,484.4275131225586,491.2110900878906,-6.783576965332031
et,US-MN3,45.6091,-96.1265,3,480.8922119140625,491.2110900878906,-10.318878173828125
et,US-Mo1,39.2298,-92.1167,7,730.9341299874443,723.87725830078125,7.056871686663044
et,US-Mo2,38.9488,-91.9945,5,732.8121704101562,724.483642578125,8.328527832031227
et,US-Mo3,39.2322,-92.1493,7,732.185307094029,723.87725830078125,8.308048793247735
et,US-MOz,38.7441,-92.2,15,723.3759765625,722.5723876953125,0.8035888671875
et,US-Mpj,34.4382,-106.2385,15,286.31368052164714,311.2225646972656,-24.908884175618482
et,US-MtB,32.416,-110.7256,4,315.14794540405273,334.2968444824219,-19.14889907836914
et,US-Myb,38.0499,-121.765,12,354.83383433024085,388.1703186035156,-33.33648427327478
et,US-NC1,35.8118,-76.7119,7,816.7058977399554,841.90106201171875,-25.19516427176336
et,US-NC2,35.803,-76.6685,12,849.9706624348958,841.90106201171875,8.069600423177008
et,US-NC3,35.799,-76.656,4,879.6002883911133,841.90106201171875,37.69922637939453
et,US-NC4,35.7817,-75.9135,5,754.0442077636719,737.7730712890625,16.27113647460942
et,US-Ne1,41.1651,-96.4766,22,565.8890034068714,566.23126220703125,-0.34225880015981147
et,US-Ne2,41.1649,-96.4701,20,568.9464897155763,566.23126220703125,2.715227508545013
et,US-Ne3,41.1797,-96.4397,21,564.6010931105841,566.23126220703125,-1.6301690964471618
et,US-NR1,40.0329,-105.547,16,335.69719791412354,339.7502136230469,-4.05301570892334
et,US-Oho,41.5545,-83.8438,8,561.1897792816162,563.61822509765625,-2.428445816040039
et,US-ONA,27.3836,-81.9509,6,1008.4585418701172,987.92230224609375,20.536239624023438
et,US-OPE,39.0293,-76.8457,1,NA,634.4901123046875,NA
et,US-OWC,41.3793,-82.5124,1,NA,609.33782958984375,NA
et,US-PAS,27.3944,-81.951,1,NA,987.92230224609375,NA
et,US-PLo,42.7496,-70.9157,1,NA,513.7030029296875,NA
et,US-Prr,65.1237,-147.4876,5,219.30111999511718,215.7005157470703,3.6006042480468636
et,US-RC1,46.7837,-117.0777,4,350.3930473327637,357.47283935546875,-7.079792022705078
et,US-RC2,46.7776,-117.0807,3,346.60953776041663,357.47283935546875,-10.863301595052121
et,US-RC3,46.991,-118.598,4,226.45074462890625,243.69113159179688,-17.240386962890625
et,US-RC4,46.758,-116.949,3,389.6143595377604,413.6740417480469,-24.059682210286496
et,US-RGA,34.4159,-91.6733,1,NA,836.91552734375,NA
et,US-RGB,39.5782,-121.8579,2,NA,462.67926025390625,NA
et,US-RGo,39.6805,-122.0026,2,NA,429.9253234863281,NA
et,US-RGW,33.6216,-91.4306,1,NA,833.06903076171875,NA
et,US-Rls,43.1439,-116.7356,7,289.1863239833287,276.09149169921875,13.094832284109941
et,US-Rms,43.0645,-116.7486,7,289.1863239833287,276.09149169921875,13.094832284109941
et,US-Ro1,44.7143,-93.0898,13,484.3933504544772,482.013671875,2.379678579477172
et,US-Ro2,44.7288,-93.0888,3,496.28135681152344,482.013671875,14.267684936523438
et,US-Ro3,44.7217,-93.0893,3,475.51280212402344,482.013671875,-6.5008697509765625
et,US-Ro4,44.6781,-93.0723,9,483.607672797309,482.013671875,1.5940009223090215
et,US-Ro5,44.691,-93.0576,7,479.8816920689174,482.013671875,-2.1319798060825974
et,US-Ro6,44.6946,-93.0578,7,479.8816920689174,482.013671875,-2.1319798060825974
et,US-Rpf,65.1198,-147.429,8,214.5311517715454,215.7005157470703,-1.1693639755249023
et,US-RRC,37.3344,-77.2065,1,NA,738.4185791015625,NA
et,US-Rwe,43.0653,-116.7591,3,280.95377349853516,276.09149169921875,4.862281799316406
et,US-Rwf,43.1207,-116.7231,6,289.9066861470541,276.09149169921875,13.815194447835324
et,US-Rws,43.1675,-116.7132,8,289.64820671081543,276.09149169921875,13.55671501159668
et,US-Seg,34.3603,-106.7003,16,231.2300410270691,249.7068328857422,-18.476791858673096
et,US-Ses,34.335,-106.7448,16,230.01134538650513,249.7068328857422,-19.69548749923706
et,US-SHC,39.4315,-120.2398,2,NA,400.0029296875,NA
et,US-Slt,39.9138,-74.596,17,644.9407582002527,638.281005859375,6.659752340877731
et,US-Sne,38.0369,-121.7547,4,382.273868560791,388.1703186035156,-5.896450042724609
et,US-Snf,38.0402,-121.7272,1,NA,388.1703186035156,NA
et,US-SP1,29.7381,-82.2188,16,940.1862754821777,929.49005126953125,10.696224212646484
et,US-SRC,31.9083,-110.8395,2,NA,363.3477478027344,NA
et,US-SRG,31.7894,-110.8277,15,361.48317972819007,363.3477478027344,-1.8645680745443087
et,US-SRM,31.8214,-110.8661,20,357.191616821289,363.3477478027344,-6.156130981445358
et,US-SRS,31.8173,-110.8508,7,390.2584773472377,363.3477478027344,26.91072954450334
et,US-SSH,40.6658,-77.9041,3,644.1566365559896,609.2137451171875,34.94289143880212
et,US-Sta,41.3966,-106.8024,1,NA,304.05535888671875,NA
et,US-StJ,39.0882,-75.4372,4,682.3480377197266,636.47015380859375,45.87788391113281
et,US-Syv,46.2421,-89.3459,9,505.981433444553,485.4760437011719,20.5053897433811
et,US-TaS,25.1908,-80.6391,6,1081.0540568033855,1086.97802734375,-5.9239705403645075
et,US-TKs,68.6337,-149.5769,3,171.6977259318034,152.37313842773438,19.32458750406903
et,US-Ton,38.4309,-120.966,22,408.9412716952237,417.7388000488281,-8.797528353604434
et,US-Tw1,38.1074,-121.6469,1,NA,388.1703186035156,NA
et,US-Tw3,38.1152,-121.6469,2,NA,388.1703186035156,NA
et,US-Tw4,38.1027,-121.6413,10,361.48316955566406,388.1703186035156,-26.687149047851562
et,US-Tw5,38.1072,-121.6426,1,NA,388.1703186035156,NA
et,US-Twt,38.1087,-121.6531,6,354.1253407796224,388.1703186035156,-34.04497782389325
et,US-Uaf,64.8663,-147.8555,11,241.0166175148704,239.53225708007812,1.4843604347922792
et,US-UC1,40.7536,-78.0056,4,642.111442565918,605.18353271484375,36.92790985107422
et,US-UC2,40.7559,-77.9998,3,660.44488525390625,609.2137451171875,51.23114013671875
et,US-UiA,40.0646,-88.1961,7,698.06988525390625,690.77618408203125,7.293701171875
et,US-UiB,40.0628,-88.1984,10,705.1309844970704,690.77618408203125,14.354800415039108
et,US-UiC,40.0628,-88.1961,12,706.3905181884766,690.77618408203125,15.614334106445312
et,US-UiD,40.0646,-88.1985,6,708.588134765625,690.77618408203125,17.81195068359375
et,US-UiE,40.0629,-88.2033,4,692.7748184204102,690.77618408203125,1.9986343383789062
et,US-UiF,40.0665,-88.2015,4,692.7748184204102,690.77618408203125,1.9986343383789062
et,US-UiG,40.0629,-88.2009,4,692.7748184204102,690.77618408203125,1.9986343383789062
et,US-UMd,45.5625,-84.6975,15,461.133213297526,469.7247924804687,-8.591579182942667
et,US-UTB,40.7848,-113.8299,1,NA,140.49136352539062,NA
et,US-UTW,39.4453,-110.7288,1,NA,225.4231719970703,NA
et,US-Var,38.4133,-120.9508,23,409.5609562086022,417.7388000488281,-8.177843840225933
et,US-Vcm,35.8885,-106.5322,11,380.9123743230646,390.8061828613281,-9.8938085382635
et,US-Vcp,35.8641,-106.5965,15,364.75987650553384,390.8061828613281,-26.046306355794286
et,US-WCr,45.8058,-90.0795,11,505.74971147017044,509.120361328125,-3.370649857954561
et,US-Whs,31.7438,-110.0522,16,321.5042757987976,327.7666015625,-6.262325763702393
et,US-Wjs,34.4258,-105.8617,15,303.1354782104492,332.2318115234375,-29.096333312988293
et,US-Wkg,31.7365,-109.9419,19,303.8972336618524,307.04742431640625,-3.150190654553853
et,US-WPT,41.4646,-82.9962,3,602.9514973958333,609.33782958984375,-6.3863321940104925
et,US-xAB,45.7624,-122.3303,2,NA,529.02276611328125,NA
et,US-xAE,35.4106,-99.0588,4,587.7732429504395,625.182373046875,-37.40913009643555
et,US-xBL,39.0603,-78.0716,3,688.50787353515625,655.35467529296875,33.1531982421875
et,US-xBN,65.154,-147.5026,3,216.34090932210285,223.5985870361328,-7.257677714029967
et,US-xBR,44.0639,-71.2873,4,499.13819122314453,480.1797790527344,18.958412170410156
et,US-xCL,33.4012,-97.57,3,683.4551798502605,711.2342529296875,-27.779073079427008
et,US-xCP,40.8155,-104.7456,2,NA,383.6994934082031,NA
et,US-xDC,47.1617,-99.1066,5,416.8690612792969,420.4280090332031,-3.5589477539062386
et,US-xDJ,63.881100000000004,-145.7514,4,219.32535362243652,217.99693298339844,1.328420639038086
et,US-xDL,32.5417,-87.8039,3,891.3890889485676,854.5196533203125,36.86943562825513
et,US-xDS,28.125,-81.4362,3,990.7662353515625,946.7945556640624,43.971679687500114
et,US-xGR,35.689,-83.5019,1,NA,782.29083251953125,NA
et,US-xHA,42.5369,-72.1727,3,575.2173156738281,548.44464111328125,26.772674560546875
et,US-xHE,63.8757,-149.2133,2,NA,207.4659881591797,NA
et,US-xJE,31.1948,-84.4686,3,952.1328837076824,904.17755126953125,47.95533243815112
et,US-xJR,32.5907,-106.8425,5,218.71121368408205,259.2829284667969,-40.57171478271482
et,US-xKA,39.1104,-96.6129,2,NA,640.5924072265625,NA
et,US-xKZ,39.1008,-96.5631,4,648.2568359375,640.5924072265625,7.6644287109375
et,US-xLE,31.8539,-88.1612,1,NA,951.17120361328125,NA
et,US-xMB,38.2483,-109.3883,3,307.00565592447913,320.2561340332031,-13.250478108723996
et,US-xML,37.3783,-80.5248,1,NA,714.16510009765625,NA
et,US-xNG,46.7697,-100.9154,3,420.9261169433594,382.8362731933594,38.08984375
et,US-xNQ,40.1776,-112.4524,2,NA,364.9841003417969,NA
et,US-xPU,19.5531,-155.3173,1,NA,1147.2535400390625,NA
et,US-xRM,40.2759,-105.5459,3,328.37436421712243,339.7502136230469,-11.375849405924441
et,US-xRN,35.9641,-84.2826,3,781.112813313802,758.343017578125,22.769795735677008
et,US-xSB,29.6893,-81.9934,2,NA,954.4866943359376,NA
et,US-xSC,38.8929,-78.1395,2,NA,668.08013916015625,NA
et,US-xSE,38.8901,-76.56,4,673.3577575683594,648.66705322265625,24.690704345703125
et,US-xSJ,37.1088,-119.7323,3,340.48353576660156,383.7726440429687,-43.28910827636713
et,US-xSL,40.4619,-103.0293,1,NA,389.3233642578125,NA
et,US-xSP,37.0334,-119.26220000000001,3,306.3907521565755,358.7480163574219,-52.35726420084637
et,US-xSR,31.9107,-110.8355,2,NA,363.3477478027344,NA
et,US-xST,45.5089,-89.5864,4,508.24089431762695,495.2511596679687,12.98973464965826
et,US-xTE,37.0058,-119.006,2,NA,358.7480163574219,NA
et,US-xTL,68.6611,-149.3705,3,155.5862096150716,132.50074768066406,23.085461934407533
et,US-xTR,45.4937,-89.5857,5,548.2156799316406,539.5924072265625,8.62327270507808
et,US-xUK,39.0404,-95.1921,4,698.363151550293,694.3011474609375,4.062004089355469
et,US-xUN,46.2339,-89.5373,5,510.10838928222654,489.5101013183594,20.598287963867165
et,US-xWD,47.1282,-99.2414,4,410.65014266967773,420.4280090332031,-9.77786636352539
et,US-xWR,45.8205,-121.9519,4,447.4373588562012,477.50738525390625,-30.070026397705078
et,US-xYE,44.9535,-110.5391,1,NA,364.95599365234375,NA
et,US-YK2,61.2548,-163.259,1,NA,251.0545196533203,NA
et,ZA-BfS,-28.8906,24.86112,2,NA,394.8325500488281,NA
et,ZA-BfK,-28.856483,24.83985,3,483.00055948893225,394.8325500488281,88.16800944010413
et,KR-WdE,34.35956,126.67779,2,NA,719.98309326171875,NA
et,KR-UAO,36.41682,128.79904,2,NA,681.0443115234375,NA
et,KR-SmM,37.93894,126.95471,4,648.5726318359375,631.48150634765625,17.09112548828125
et,KR-ScC,37.22141,129.29863,4,667.4657440185547,624.96356201171875,42.50218200683594
et,KR-PcD,37.48184,128.51604,3,679.6363627115885,659.03057861328125,20.605784098307254
et,KR-Nj2,35.0269,126.8219,1,NA,750.03875732421875,NA
et,KR-Kw2,37.74869,127.14888,4,658.8821792602539,634.80120849609375,24.080970764160156
et,KR-Kw1,37.74843,127.16261,5,653.1855285644531,634.80120849609375,18.38432006835933
et,KR-JjM,33.31798,126.56772,4,796.9725646972656,754.529296875,42.443267822265625
et,KR-Hnm,34.5538,126.56992,3,754.54693603515625,762.99853515625,-8.45159912109375
et,KR-HcM,37.61938,127.84571,3,644.2956237792969,649.75177001953125,-5.456146240234375
et,KR-HPK,34.47722,126.48105,1,NA,708.4224853515625,NA
et,KR-GmS,35.75089,126.81378,3,741.9800008138021,742.55450439453125,-0.5745035807291288
et,KR-GmR,35.74862,126.86432,2,NA,742.55450439453125,NA
et,KR-GmP,35.74502,126.85222,1,NA,742.55450439453125,NA
et,KR-CmF,37.1599,127.65365,5,636.81357421875,635.5013427734375,1.3122314453124773
et,KR-CRK,38.2013,127.2497,6,629.84796142578125,619.86175537109375,9.9862060546875
et,KR-AdC,36.50565,126.35909,2,NA,661.6622314453125,NA
et,TH-Mae,18.42264,99.72025,5,941.425732421875,925.5718994140624,15.853833007812568
et,TH-Kog,18.81267,98.90225,2,NA,974.27520751953125,NA
et,MY-LHP,4.201007,114.03908,3,1447.092997233073,1434.0928955078125,13.000101725260492
et,MN-Nkh,47.693592,107.48934,4,309.1153869628906,309.70111083984375,-0.585723876953125
et,MN-Kbu,47.21397,108.737335,5,222.61842346191406,281.5339660644531,-58.91554260253906
et,MN-Hst,47.59293,105.85497,3,285.22984313964844,289.2492980957031,-4.0194549560546875
et,KH-Kmp,12.744579,105.47857,1,NA,1090.110107421875,NA
et,JP-Ynf,26.751,128.21266,6,833.5395202636719,849.5781860351564,-16.03866577148449
et,JP-Yms,34.79028,135.84094,11,726.8081803755326,718.2017822265625,8.60639814897013
et,JP-Toc,42.70973,141.5659,3,521.2181599934896,518.25640869140625,2.9617513020833712
et,JP-Tmk,42.739307,141.51483,3,500.47434488932294,518.25640869140625,-17.782063802083314
et,JP-Tmd,42.735912,141.52315,4,536.9136810302734,518.25640869140625,18.657272338867188
et,JP-Tgf,36.11353,140.09488,2,NA,694.83892822265625,NA
et,JP-Tef,45.05581,142.10712,18,407.37870110405817,393.8785705566406,13.500130547417541
et,JP-Tak,36.146168,137.42311,20,679.0768188476562,673.09295654296875,5.983862304687477
et,JP-Ta2,36.140038,137.37071,8,671.02740478515625,673.09295654296875,-2.0655517578125
et,JP-Srk,40.565483,140.12779,3,614.53955078125,630.55035400390625,-16.01080322265625
et,JP-Spp,42.986843,141.38533,16,479.00832176208496,480.1280517578125,-1.119729995727539
et,JP-Shn,35.865753,137.93256,2,NA,705.64398193359375,NA
et,JP-SMF,35.261528,137.07875,5,779.0331359863281,784.81414794921875,-5.781011962890602
et,JP-Om2,34.542454,135.50822,1,NA,718.2017822265625,NA
et,JP-Nuf,35.152416,136.9719,2,NA,733.1181030273436,NA
et,JP-NsM,36.91604,139.936,10,698.8582122802734,699.3720703125,-0.513858032226608
et,JP-NsC,36.915054,139.93684,10,698.8582122802734,699.3720703125,-0.513858032226608
et,JP-Mse,36.05393,140.02693,7,689.8061741420202,694.83892822265625,-5.032754080636096
et,JP-MMF,44.321884,142.26152,6,454.267333984375,454.0787353515625,0.1885986328125
et,JP-MBF,44.38406,142.31862,3,448.5442911783854,454.0787353515625,-5.534444173177121
et,JP-Kzw,36.406788,138.57257,6,692.2235310872395,704.542724609375,-12.319193522135492
et,JP-Khw,33.13658,130.70834,6,857.7653554280598,834.63824462890625,23.12711079915357
et,JP-Hc3,34.539673,133.91173,2,NA,791.04827880859375,NA
et,JP-Fmt,35.638744,139.37975,3,795.5342610677083,763.53741455078125,31.996846516927008
et,JP-Fjy,35.45454,138.76225,20,800.6540786743165,798.216064453125,2.4380142211914517
et,JP-Fhk,35.443554,138.7647,18,811.6756947835287,798.216064453125,13.459630330403684
et,JP-Api,40.001358,140.93658,21,632.1955144973028,630.44207763671875,1.7534368605840882
et,ID-Pag,-2.3239167,113.90439,3,1435.701375325521,1390.824462890625,44.876912434895985
et,ID-PaD,-2.3460708,114.03641,8,1364.2954483032227,1370.5328369140625,-6.237388610839844
et,ID-PaB,-2.340796,114.0379,9,1367.0735677083335,1370.5328369140625,-3.459269205729015
et,CN-Lsh,45.27984,127.57821,3,477.06103006998694,490.9331970214844,-13.872166951497434
et,CN-HaM,37.607433,101.332,5,332.99916381835936,329.3330993652344,3.6660644531249886
et,UK-AMo,55.792545,-3.2436917,19,361.97089345831625,355.31463623046875,6.6562572278475045
et,SE-Svb,64.25611,19.7745,8,293.8549633026123,282.06982421875,11.785139083862305
et,SE-Sto,68.35594,19.045208,1,NA,178.38104248046875,NA
et,SE-Nor,60.0865,17.479504,5,356.87005615234375,333.17401123046875,23.696044921875
et,SE-Htm,56.09763,13.41897,5,464.05370788574214,459.05328369140625,5.000424194335892
et,SE-Deg,64.18203,19.55654,4,292.6664047241211,282.06982421875,10.596580505371094
et,NL-Loo,52.166447,5.74355,22,422.0830841064453,415.8315124511719,6.2515716552734375
et,IT-TrF,45.82376,7.56089,11,504.5559650767933,477.9774475097656,26.57851756702769
et,IT-Tor,45.84444,7.578055,15,503.42710266113284,477.9774475097656,25.44965515136721
et,IT-SR2,43.73202,10.29091,9,537.9908989800347,552.29400634765625,-14.303107367621578
et,IT-Ren,46.58686,11.43369,18,517.0437630547417,513.18865966796875,3.855103386772953
et,IT-Noe,40.606174,8.151694,1,NA,452.94146728515625,NA
et,IT-MBo,46.01468,11.045831,16,561.5884189605713,556.2291259765625,5.359292984008789
et,IT-Lsn,45.740482,12.750297,6,665.9747670491536,637.47314453125,28.50162251790357
et,IT-Cp2,41.704266,12.357293,3,482.50330098470056,459.5895385742187,22.913762410481866
et,IT-BFt,45.197754,10.741966,4,602.70587158203125,589.46160888671875,13.2442626953125
et,IT-BCi,40.52375,14.957444,13,506.71868661733777,497.2337646484375,9.484921968900267
et,IE-Cra,53.32308,-7.64177,1,NA,435.5339660644531,NA
et,GL-Dsk,69.25349,-53.51413,3,111.54830423990886,93.02728271484376,18.521021525065095
et,GF-Guy,5.2787,-52.9248,7,1403.6823032924108,1394.0189208984375,9.66338239397328
et,FR-Tou,43.572857,1.37474,6,565.74200439453125,555.36285400390625,10.379150390625
et,FR-Pue,43.7413,3.5957,22,549.2103382457386,545.8695068359375,3.340831409801126
et,FR-Mej,48.1184,-1.79635,5,499.9510498046875,494.3447570800781,5.606292724609375
et,FR-Lus,46.414246,0.1206518,1,NA,543.27838134765625,NA
et,FR-Lqu,45.6444,2.7349,1,NA,561.31829833984375,NA
et,FR-Lam,43.496437,1.237878,3,583.3691711425781,609.148193359375,-25.779022216796875
et,FR-LGt,47.322918,2.284102,2,NA,494.3428039550781,NA
